season,game_id,game_date,home_team_abbr,away_team_abbr,sequence_number,game_seconds_remaining,game_minutes_remaining,side,team,p,y,lead,start_prob,threshold,boundary,residual,loss,implied_loss,favoredness,minute_bin,favored_bin
2018,400974438,2017-10-17,GS,HOU,682,0,0,away,HOU,0.999,1,1,0.51,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.51,"[-Inf,1)","[0.5,0.6)"
2018,400974819,2017-10-26,POR,LAC,654,0,0,away,LAC,1,1,1,0.396,0.9,weak,0,0,0,0.604,"[-Inf,1)","[0.6,0.7)"
2018,400975011,2017-11-22,MEM,DAL,640,0,0,away,DAL,0.999,1,1,0.28600000000000003,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.714,"[-Inf,1)","[0.7,0.8)"
2018,400975105,2017-12-06,IND,CHI,577,0,0,home,IND,0.983,1,2,0.856,0.9,weak,-0.017000000000000015,0,0.017000000000000015,0.856,"[-Inf,1)","[0.8,0.9)"
2018,400975197,2017-12-18,MIN,POR,588,0,0,home,MIN,0.99,1,1,0.612,0.9,weak,-0.010000000000000009,0,0.010000000000000009,0.612,"[-Inf,1)","[0.6,0.7)"
2018,400975214,2017-12-20,POR,SA,627,0,0,away,SA,1,1,2,0.491,0.9,weak,0,0,0,0.509,"[-Inf,1)","[0.5,0.6)"
2018,400975332,2018-01-07,MIA,UTAH,602,0,0,home,MIA,1,1,1,0.561,0.9,weak,0,0,0,0.561,"[-Inf,1)","[0.5,0.6)"
2018,400975345,2018-01-09,TOR,MIA,631,0,0,away,MIA,0.985,1,1,0.20499999999999996,0.9,weak,-0.015000000000000013,0,0.015000000000000013,0.795,"[-Inf,1)","[0.7,0.8)"
2018,400975378,2018-01-13,CHI,DET,589,0,0,home,CHI,1,1,2,0.38,0.9,weak,0,0,0,0.62,"[-Inf,1)","[0.6,0.7)"
2018,400975422,2018-01-20,CHA,MIA,592,0,0,away,MIA,0.963,1,0,0.32599999999999996,0.9,weak,-0.03700000000000003,0,0.03700000000000003,0.674,"[-Inf,1)","[0.6,0.7)"
2018,400975443,2018-01-23,OKC,BKN,646,0,0,home,OKC,1,1,1,0.836,0.9,weak,0,0,0,0.836,"[-Inf,1)","[0.8,0.9)"
2018,400975456,2018-01-25,MIA,SAC,592,0,0,away,SAC,0.983,1,1,0.20099999999999996,0.9,weak,-0.017000000000000015,0,0.017000000000000015,0.799,"[-Inf,1)","[0.7,0.8)"
2018,400975568,2018-02-09,CHI,MIN,618,0,0,home,CHI,0.999,1,1,0.357,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.643,"[-Inf,1)","[0.6,0.7)"
2018,400975591,2018-02-12,UTAH,SA,682,0,0,home,UTAH,0.999,1,2,0.534,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.534,"[-Inf,1)","[0.5,0.6)"
2018,400975655,2018-02-27,MIA,PHI,697,0,0,home,MIA,1,1,1,0.547,0.9,weak,0,0,0,0.547,"[-Inf,1)","[0.5,0.6)"
2018,400975800,2018-03-19,MIA,DEN,703,0,0,home,MIA,1,1,2,0.596,0.9,weak,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2019,401070823,2018-11-05,ORL,CLE,608,0,0,home,ORL,1,1,2,0.618,0.9,weak,0,0,0,0.618,"[-Inf,1)","[0.6,0.7)"
2019,401070887,2018-11-14,TOR,DET,666,0,0,away,DET,1,1,2,0.19899999999999995,0.9,weak,0,0,0,0.801,"[-Inf,1)","[0.8,0.9)"
2019,401071132,2018-12-18,IND,CLE,630,0,0,away,CLE,1,1,1,0.11599999999999999,0.9,weak,0,0,0,0.884,"[-Inf,1)","[0.8,0.9)"
2019,401071199,2018-12-28,NO,DAL,691,0,0,home,NO,1,1,2,0.667,0.9,weak,0,0,0,0.667,"[-Inf,1)","[0.6,0.7)"
2019,401071469,2019-02-05,CHA,LAC,663,0,0,away,LAC,1,1,2,0.41600000000000004,0.9,weak,0,0,0,0.584,"[-Inf,1)","[0.5,0.6)"
2019,401071698,2019-03-14,DEN,DAL,603,0,0,home,DEN,1,1,1,0.8,0.9,weak,0,0,0,0.8,"[-Inf,1)","[0.8,0.9)"
2019,401071818,2019-03-31,ATL,MIL,789,0,0,home,ATL,1,1,1,0.138,0.9,weak,0,0,0,0.862,"[-Inf,1)","[0.8,0.9)"
2020,401160628,2019-10-23,BKN,MIN,793,0,0,away,MIN,1,1,1,0.353,0.9,weak,0,0,0,0.647,"[-Inf,1)","[0.6,0.7)"
2020,401160679,2019-10-27,MEM,BKN,836,0,0,home,MEM,1,1,1,0.543,0.9,weak,0,0,0,0.543,"[-Inf,1)","[0.5,0.6)"
2020,401160685,2019-10-28,ATL,PHI,820,0,0,away,PHI,1,1,2,0.596,0.9,weak,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2020,401160826,2019-11-17,SAC,BOS,642,0,0,home,SAC,1,1,1,0.39,0.9,weak,0,0,0,0.61,"[-Inf,1)","[0.6,0.7)"
2020,401160987,2019-12-09,CHI,TOR,665,0,0,away,TOR,1,1,1,0.6679999999999999,0.9,weak,0,0,0,0.6679999999999999,"[-Inf,1)","[0.6,0.7)"
2020,401160988,2019-12-09,HOU,SAC,645,0,0,away,SAC,1,1,1,0.17500000000000004,0.9,weak,0,0,0,0.825,"[-Inf,1)","[0.8,0.9)"
2020,401161201,2020-01-08,DAL,DEN,643,0,0,away,DEN,1,1,1,0.32899999999999996,0.9,weak,0,0,0,0.671,"[-Inf,1)","[0.6,0.7)"
2020,401161266,2020-01-17,SA,ATL,699,0,0,away,ATL,1,1,1,0.21399999999999997,0.9,weak,0,0,0,0.786,"[-Inf,1)","[0.7,0.8)"
2020,401161436,2020-02-10,IND,BKN,632,0,0,away,BKN,1,1,1,0.31100000000000005,0.9,weak,0,0,0,0.689,"[-Inf,1)","[0.6,0.7)"
2020,401161568,2020-03-05,CHA,DEN,670,0,0,away,DEN,1,1,2,0.758,0.9,weak,0,0,0,0.758,"[-Inf,1)","[0.7,0.8)"
2020,401224731,2020-08-04,MIL,BKN,755,0,0,away,BKN,1,1,3,0.17800000000000005,0.9,weak,0,0,0,0.822,"[-Inf,1)","[0.8,0.9)"
2020,401224733,2020-08-04,LAC,PHX,612,0,0,away,PHX,1,1,2,0.256,0.9,weak,0,0,0,0.744,"[-Inf,1)","[0.7,0.8)"
2020,401224781,2020-08-12,OKC,MIA,652,0,0,home,OKC,1,1,1,0.471,0.9,weak,0,0,0,0.529,"[-Inf,1)","[0.5,0.6)"
2021,401267179,2020-12-23,DEN,SAC,770,0,0,away,SAC,1,1,2,0.381,0.9,weak,0,0,0,0.619,"[-Inf,1)","[0.6,0.7)"
2021,401267198,2020-12-27,CHI,GS,750,0,0,away,GS,1,1,1,0.65,0.9,weak,0,0,0,0.65,"[-Inf,1)","[0.6,0.7)"
2021,401267260,2021-01-04,NO,IND,742,0,0,away,IND,1,1,2,0.52,0.9,weak,0,0,0,0.52,"[-Inf,1)","[0.5,0.6)"
2021,401267381,2021-01-20,MIN,ORL,681,0,0,away,ORL,1,1,1,0.563,0.9,weak,0,0,0,0.563,"[-Inf,1)","[0.5,0.6)"
2021,401267619,2021-02-20,CHA,GS,625,0,0,home,CHA,1,1,2,0.371,0.9,weak,0,0,0,0.629,"[-Inf,1)","[0.6,0.7)"
2021,401267640,2021-02-23,CLE,ATL,648,0,0,home,CLE,1,1,1,0.347,0.9,weak,0,0,0,0.653,"[-Inf,1)","[0.6,0.7)"
2021,401307353,2021-03-11,TOR,ATL,745,0,0,away,ATL,1,1,1,0.31799999999999995,0.9,weak,0,0,0,0.682,"[-Inf,1)","[0.6,0.7)"
2021,401307458,2021-03-24,ORL,PHX,629,0,0,home,ORL,1,1,1,0.314,0.9,weak,0,0,0,0.6859999999999999,"[-Inf,1)","[0.6,0.7)"
2021,401307633,2021-04-14,MEM,DAL,614,0,0,away,DAL,1,1,1,0.649,0.9,weak,0,0,0,0.649,"[-Inf,1)","[0.6,0.7)"
2021,401307659,2021-04-18,MIA,BKN,619,0,0,home,MIA,1,1,2,0.537,0.9,weak,0,0,0,0.537,"[-Inf,1)","[0.5,0.6)"
2021,401307677,2021-04-20,POR,LAC,630,0,0,away,LAC,1,1,1,0.589,0.9,weak,0,0,0,0.589,"[-Inf,1)","[0.5,0.6)"
2021,401307689,2021-04-21,POR,DEN,599,0,0,away,DEN,1,1,1,0.42700000000000005,0.9,weak,0,0,0,0.573,"[-Inf,1)","[0.5,0.6)"
2022,401360014,2021-11-13,CLE,BOS,597,0,0,home,CLE,1,1,2,0.531,0.9,weak,0,0,0,0.531,"[-Inf,1)","[0.5,0.6)"
2022,401360349,2021-12-31,IND,CHI,713,0,0,away,CHI,1,1,2,0.514,0.9,weak,0,0,0,0.514,"[-Inf,1)","[0.5,0.6)"
2022,401360367,2022-01-02,SAC,MIA,640,0,0,home,SAC,1,1,2,0.365,0.9,weak,0,0,0,0.635,"[-Inf,1)","[0.6,0.7)"
2022,401360890,2022-03-21,CHA,NO,639,0,0,home,CHA,1,1,3,0.616,0.9,weak,0,0,0,0.616,"[-Inf,1)","[0.6,0.7)"
2023,401468285,2022-11-04,PHX,POR,671,0,0,away,POR,1,1,2,0.11199999999999999,0.9,weak,0,0,0,0.888,"[-Inf,1)","[0.8,0.9)"
2023,401468463,2022-11-28,LAL,IND,715,0,0,away,IND,1,1,1,0.44399999999999995,0.9,weak,0,0,0,0.556,"[-Inf,1)","[0.5,0.6)"
2023,401468623,2022-12-21,ATL,CHI,612,0,0,away,CHI,1,1,2,0.31299999999999994,0.9,weak,0,0,0,0.687,"[-Inf,1)","[0.6,0.7)"
2023,401468857,2023-01-22,DEN,OKC,647,0,0,away,OKC,0.996,1,2,0.29000000000000004,0.9,weak,-0.0040000000000000036,0,0.0040000000000000036,0.71,"[-Inf,1)","[0.7,0.8)"
2023,401469047,2023-02-23,UTAH,OKC,794,0,0,home,UTAH,1,1,1,0.601,0.9,weak,0,0,0,0.601,"[-Inf,1)","[0.6,0.7)"
2023,401469209,2023-03-17,LAL,DAL,685,0,0,away,DAL,1,1,1,0.389,0.9,weak,0,0,0,0.611,"[-Inf,1)","[0.6,0.7)"
2023,401469237,2023-03-21,LAC,OKC,655,0,0,away,OKC,1,1,1,0.20499999999999996,0.9,weak,0,0,0,0.795,"[-Inf,1)","[0.7,0.8)"
2024,401584093,2023-11-03,OKC,GS,738,0,0,away,GS,0.999,1,2,0.611,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.611,"[-Inf,1)","[0.6,0.7)"
2024,401584133,2023-11-24,NY,MIA,598,0,0,home,NY,0.996,1,2,0.554,0.9,weak,-0.0040000000000000036,0,0.0040000000000000036,0.554,"[-Inf,1)","[0.5,0.6)"
2024,401584148,2023-11-28,SAC,GS,781,0,0,home,SAC,0.993,1,1,0.519,0.9,weak,-0.007000000000000006,0,0.007000000000000006,0.519,"[-Inf,1)","[0.5,0.6)"
2024,401584800,2023-11-09,ORL,ATL,737,0,0,away,ATL,1,1,1,0.7050000000000001,0.9,weak,0,0,0,0.7050000000000001,"[-Inf,1)","[0.7,0.8)"
2024,401584908,2023-12-02,LAC,GS,657,0,0,home,LAC,1,1,1,0.634,0.9,weak,0,0,0,0.634,"[-Inf,1)","[0.6,0.7)"
2024,401584988,2023-12-19,NO,MEM,668,0,0,away,MEM,1,1,2,0.21399999999999997,0.9,weak,0,0,0,0.786,"[-Inf,1)","[0.7,0.8)"
2024,401585116,2024-01-05,DEN,ORL,667,0,0,away,ORL,0.999,1,2,0.19799999999999995,0.9,weak,-0.0010000000000000009,0,0.0010000000000000009,0.802,"[-Inf,1)","[0.8,0.9)"
2024,401585206,2024-01-17,POR,BKN,602,0,0,home,POR,0.994,1,2,0.314,0.9,weak,-0.006000000000000005,0,0.006000000000000005,0.6859999999999999,"[-Inf,1)","[0.6,0.7)"
2024,401585680,2024-03-27,PHI,LAC,620,0,0,away,LAC,1,1,1,0.659,0.9,weak,0,0,0,0.659,"[-Inf,1)","[0.6,0.7)"
2018,400974438,2017-10-17,GS,HOU,682,0,0,away,HOU,0.999,1,1,0.51,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.51,"[-Inf,1)","[0.5,0.6)"
2018,400974819,2017-10-26,POR,LAC,654,0,0,away,LAC,1,1,1,0.396,0.95,weak,0,0,0,0.604,"[-Inf,1)","[0.6,0.7)"
2018,400974908,2017-11-07,POR,MEM,612,0,0,away,MEM,1,1,1,0.358,0.95,weak,0,0,0,0.642,"[-Inf,1)","[0.6,0.7)"
2018,400974921,2017-11-10,BOS,CHA,710,0,0,home,BOS,0.997,1,3,0.794,0.95,weak,-0.0030000000000000027,0,0.0030000000000000027,0.794,"[-Inf,1)","[0.7,0.8)"
2018,400974939,2017-11-12,BOS,TOR,631,0,0,home,BOS,0.999,1,1,0.664,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.664,"[-Inf,1)","[0.6,0.7)"
2018,400974946,2017-11-13,NO,ATL,619,0,0,home,NO,0.968,1,1,0.802,0.95,weak,-0.03200000000000003,0,0.03200000000000003,0.802,"[-Inf,1)","[0.8,0.9)"
2018,400974989,2017-11-19,MIN,DET,619,0,0,away,DET,0.999,1,3,0.355,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.645,"[-Inf,1)","[0.6,0.7)"
2018,400975011,2017-11-22,MEM,DAL,640,0,0,away,DAL,0.999,1,1,0.28600000000000003,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.714,"[-Inf,1)","[0.7,0.8)"
2018,400975066,2017-11-30,DEN,CHI,642,0,0,home,DEN,0.999,1,1,0.877,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.877,"[-Inf,1)","[0.8,0.9)"
2018,400975105,2017-12-06,IND,CHI,577,0,0,home,IND,0.983,1,2,0.856,0.95,weak,-0.017000000000000015,0,0.017000000000000015,0.856,"[-Inf,1)","[0.8,0.9)"
2018,400975126,2017-12-09,LAC,WSH,641,0,0,home,LAC,0.977,1,1,0.517,0.95,weak,-0.02300000000000002,0,0.02300000000000002,0.517,"[-Inf,1)","[0.5,0.6)"
2018,400975133,2017-12-09,MEM,OKC,722,0,0,away,OKC,0.999,1,1,0.609,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.609,"[-Inf,1)","[0.6,0.7)"
2018,400975186,2017-12-16,SA,DAL,582,0,0,home,SA,1,1,2,0.759,0.95,weak,0,0,0,0.759,"[-Inf,1)","[0.7,0.8)"
2018,400975193,2017-12-18,IND,BOS,655,0,0,away,BOS,1,1,1,0.616,0.95,weak,0,0,0,0.616,"[-Inf,1)","[0.6,0.7)"
2018,400975197,2017-12-18,MIN,POR,588,0,0,home,MIN,0.99,1,1,0.612,0.95,weak,-0.010000000000000009,0,0.010000000000000009,0.612,"[-Inf,1)","[0.6,0.7)"
2018,400975198,2017-12-18,OKC,DEN,589,0,0,home,OKC,1,1,1,0.646,0.95,weak,0,0,0,0.646,"[-Inf,1)","[0.6,0.7)"
2018,400975214,2017-12-20,POR,SA,627,0,0,away,SA,1,1,2,0.491,0.95,weak,0,0,0,0.509,"[-Inf,1)","[0.5,0.6)"
2018,400975222,2017-12-22,DET,NY,636,0,0,home,DET,0.998,1,3,0.705,0.95,weak,-0.0020000000000000018,0,0.0020000000000000018,0.705,"[-Inf,1)","[0.7,0.8)"
2018,400975303,2018-01-03,BKN,MIN,573,0,0,home,BKN,1,1,1,0.403,0.95,weak,0,0,0,0.597,"[-Inf,1)","[0.5,0.6)"
2018,400975325,2018-01-06,BKN,BOS,688,0,0,away,BOS,0.998,1,2,0.624,0.95,weak,-0.0020000000000000018,0,0.0020000000000000018,0.624,"[-Inf,1)","[0.6,0.7)"
2018,400975332,2018-01-07,MIA,UTAH,602,0,0,home,MIA,1,1,1,0.561,0.95,weak,0,0,0,0.561,"[-Inf,1)","[0.5,0.6)"
2018,400975335,2018-01-07,POR,SA,621,0,0,home,POR,1,1,1,0.483,0.95,weak,0,0,0,0.517,"[-Inf,1)","[0.5,0.6)"
2018,400975341,2018-01-08,NO,DET,642,0,0,home,NO,1,1,3,0.589,0.95,weak,0,0,0,0.589,"[-Inf,1)","[0.5,0.6)"
2018,400975345,2018-01-09,TOR,MIA,631,0,0,away,MIA,0.985,1,1,0.20499999999999996,0.95,weak,-0.015000000000000013,0,0.015000000000000013,0.795,"[-Inf,1)","[0.7,0.8)"
2018,400975355,2018-01-10,MEM,NO,697,0,0,home,MEM,0.999,1,3,0.565,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.565,"[-Inf,1)","[0.5,0.6)"
2018,400975378,2018-01-13,CHI,DET,589,0,0,home,CHI,1,1,2,0.38,0.95,weak,0,0,0,0.62,"[-Inf,1)","[0.6,0.7)"
2018,400975400,2018-01-17,ATL,NO,651,0,0,home,ATL,1,1,1,0.469,0.95,weak,0,0,0,0.531,"[-Inf,1)","[0.5,0.6)"
2018,400975422,2018-01-20,CHA,MIA,592,0,0,away,MIA,0.963,1,0,0.32599999999999996,0.95,weak,-0.03700000000000003,0,0.03700000000000003,0.674,"[-Inf,1)","[0.6,0.7)"
2018,400975443,2018-01-23,OKC,BKN,646,0,0,home,OKC,1,1,1,0.836,0.95,weak,0,0,0,0.836,"[-Inf,1)","[0.8,0.9)"
2018,400975456,2018-01-25,MIA,SAC,592,0,0,away,SAC,0.983,1,1,0.20099999999999996,0.95,weak,-0.017000000000000015,0,0.017000000000000015,0.799,"[-Inf,1)","[0.7,0.8)"
2018,400975489,2018-01-29,DEN,BOS,636,0,0,away,BOS,0.982,1,1,0.489,0.95,weak,-0.018000000000000016,0,0.018000000000000016,0.511,"[-Inf,1)","[0.5,0.6)"
2018,400975503,2018-01-31,CLE,MIA,714,0,0,home,CLE,1,1,2,0.687,0.95,weak,0,0,0,0.687,"[-Inf,1)","[0.6,0.7)"
2018,400975517,2018-02-02,MIL,NY,632,0,0,home,MIL,1,1,2,0.638,0.95,weak,0,0,0,0.638,"[-Inf,1)","[0.6,0.7)"
2018,400975568,2018-02-09,CHI,MIN,618,0,0,home,CHI,0.999,1,1,0.357,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.643,"[-Inf,1)","[0.6,0.7)"
2018,400975591,2018-02-12,UTAH,SA,682,0,0,home,UTAH,0.999,1,2,0.534,0.95,weak,-0.0010000000000000009,0,0.0010000000000000009,0.534,"[-Inf,1)","[0.5,0.6)"
2018,400975655,2018-02-27,MIA,PHI,697,0,0,home,MIA,1,1,1,0.547,0.95,weak,0,0,0,0.547,"[-Inf,1)","[0.5,0.6)"
2018,400975770,2018-03-15,MEM,CHI,665,0,0,away,CHI,1,1,1,0.31899999999999995,0.95,weak,0,0,0,0.681,"[-Inf,1)","[0.6,0.7)"
2018,400975780,2018-03-16,LAL,MIA,630,0,0,away,MIA,1,1,1,0.43600000000000005,0.95,weak,0,0,0,0.564,"[-Inf,1)","[0.5,0.6)"
2018,400975800,2018-03-19,MIA,DEN,703,0,0,home,MIA,1,1,2,0.596,0.95,weak,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2019,401070727,2018-10-22,POR,WSH,795,0,0,away,WSH,1,1,1,0.371,0.95,weak,0,0,0,0.629,"[-Inf,1)","[0.6,0.7)"
2019,401070730,2018-10-23,DET,PHI,798,0,0,home,DET,1,1,1,0.458,0.95,weak,0,0,0,0.542,"[-Inf,1)","[0.5,0.6)"
2019,401070808,2018-11-03,IND,BOS,664,0,0,home,IND,1,1,1,0.485,0.95,weak,0,0,0,0.515,"[-Inf,1)","[0.5,0.6)"
2019,401070823,2018-11-05,ORL,CLE,608,0,0,home,ORL,1,1,2,0.618,0.95,weak,0,0,0,0.618,"[-Inf,1)","[0.6,0.7)"
2019,401070887,2018-11-14,TOR,DET,666,0,0,away,DET,1,1,2,0.19899999999999995,0.95,weak,0,0,0,0.801,"[-Inf,1)","[0.8,0.9)"
2019,401071010,2018-11-30,POR,DEN,659,0,0,away,DEN,1,1,1,0.558,0.95,weak,0,0,0,0.558,"[-Inf,1)","[0.5,0.6)"
2019,401071028,2018-12-03,TOR,DEN,676,0,0,away,DEN,1,1,3,0.384,0.95,weak,0,0,0,0.616,"[-Inf,1)","[0.6,0.7)"
2019,401071039,2018-12-05,BKN,OKC,745,0,0,away,OKC,1,1,2,0.643,0.95,weak,0,0,0,0.643,"[-Inf,1)","[0.6,0.7)"
2019,401071132,2018-12-18,IND,CLE,630,0,0,away,CLE,1,1,1,0.11599999999999999,0.95,weak,0,0,0,0.884,"[-Inf,1)","[0.8,0.9)"
2019,401071161,2018-12-22,WSH,PHX,843,0,0,home,WSH,1,1,3,0.716,0.95,weak,0,0,0,0.716,"[-Inf,1)","[0.7,0.8)"
2019,401071199,2018-12-28,NO,DAL,691,0,0,home,NO,1,1,2,0.667,0.95,weak,0,0,0,0.667,"[-Inf,1)","[0.6,0.7)"
2019,401071427,2019-01-29,SA,PHX,654,0,0,home,SA,1,1,2,0.875,0.95,weak,0,0,0,0.875,"[-Inf,1)","[0.8,0.9)"
2019,401071469,2019-02-05,CHA,LAC,663,0,0,away,LAC,1,1,2,0.41600000000000004,0.95,weak,0,0,0,0.584,"[-Inf,1)","[0.5,0.6)"
2019,401071698,2019-03-14,DEN,DAL,603,0,0,home,DEN,1,1,1,0.8,0.95,weak,0,0,0,0.8,"[-Inf,1)","[0.8,0.9)"
2019,401071818,2019-03-31,ATL,MIL,789,0,0,home,ATL,1,1,1,0.138,0.95,weak,0,0,0,0.862,"[-Inf,1)","[0.8,0.9)"
2019,401071891,2019-04-09,OKC,HOU,656,0,0,home,OKC,1,1,1,0.528,0.95,weak,0,0,0,0.528,"[-Inf,1)","[0.5,0.6)"
2020,401160625,2019-10-23,CHA,CHI,714,0,0,home,CHA,1,1,1,0.469,0.95,weak,0,0,0,0.531,"[-Inf,1)","[0.5,0.6)"
2020,401160628,2019-10-23,BKN,MIN,793,0,0,away,MIN,1,1,1,0.353,0.95,weak,0,0,0,0.647,"[-Inf,1)","[0.6,0.7)"
2020,401160674,2019-10-26,HOU,NO,724,0,0,home,HOU,1,1,3,0.807,0.95,weak,0,0,0,0.807,"[-Inf,1)","[0.8,0.9)"
2020,401160675,2019-10-26,SA,WSH,668,0,0,home,SA,1,1,2,0.818,0.95,weak,0,0,0,0.818,"[-Inf,1)","[0.8,0.9)"
2020,401160679,2019-10-27,MEM,BKN,836,0,0,home,MEM,1,1,1,0.543,0.95,weak,0,0,0,0.543,"[-Inf,1)","[0.5,0.6)"
2020,401160685,2019-10-28,ATL,PHI,820,0,0,away,PHI,1,1,2,0.596,0.95,weak,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2020,401160717,2019-11-01,SAC,UTAH,653,0,0,home,SAC,1,1,1,0.295,0.95,weak,0,0,0,0.7050000000000001,"[-Inf,1)","[0.7,0.8)"
2020,401160789,2019-11-12,PHI,CLE,655,0,0,home,PHI,1,1,1,0.842,0.95,weak,0,0,0,0.842,"[-Inf,1)","[0.8,0.9)"
2020,401160809,2019-11-15,CHA,DET,637,0,0,home,CHA,1,1,3,0.409,0.95,weak,0,0,0,0.591,"[-Inf,1)","[0.5,0.6)"
2020,401160819,2019-11-16,NY,CHA,679,0,0,away,CHA,1,1,1,0.376,0.95,weak,0,0,0,0.624,"[-Inf,1)","[0.6,0.7)"
2020,401160826,2019-11-17,SAC,BOS,642,0,0,home,SAC,1,1,1,0.39,0.95,weak,0,0,0,0.61,"[-Inf,1)","[0.6,0.7)"
2020,401160896,2019-11-27,CHA,DET,636,0,0,home,CHA,1,1,1,0.418,0.95,weak,0,0,0,0.5820000000000001,"[-Inf,1)","[0.5,0.6)"
2020,401160922,2019-11-30,SAC,DEN,736,0,0,home,SAC,1,1,3,0.38,0.95,weak,0,0,0,0.62,"[-Inf,1)","[0.6,0.7)"
2020,401160987,2019-12-09,CHI,TOR,665,0,0,away,TOR,1,1,1,0.6679999999999999,0.95,weak,0,0,0,0.6679999999999999,"[-Inf,1)","[0.6,0.7)"
2020,401160988,2019-12-09,HOU,SAC,645,0,0,away,SAC,1,1,1,0.17500000000000004,0.95,weak,0,0,0,0.825,"[-Inf,1)","[0.8,0.9)"
2020,401161191,2020-01-07,TOR,POR,654,0,0,away,POR,1,1,2,0.241,0.95,weak,0,0,0,0.759,"[-Inf,1)","[0.7,0.8)"
2020,401161197,2020-01-08,CHA,TOR,716,0,0,away,TOR,1,1,2,0.758,0.95,weak,0,0,0,0.758,"[-Inf,1)","[0.7,0.8)"
2020,401161201,2020-01-08,DAL,DEN,643,0,0,away,DEN,1,1,1,0.32899999999999996,0.95,weak,0,0,0,0.671,"[-Inf,1)","[0.6,0.7)"
2020,401161266,2020-01-17,SA,ATL,699,0,0,away,ATL,1,1,1,0.21399999999999997,0.95,weak,0,0,0,0.786,"[-Inf,1)","[0.7,0.8)"
2020,401161432,2020-02-09,HOU,UTAH,641,0,0,away,UTAH,1,1,1,0.403,0.95,weak,0,0,0,0.597,"[-Inf,1)","[0.5,0.6)"
2020,401161436,2020-02-10,IND,BKN,632,0,0,away,BKN,1,1,1,0.31100000000000005,0.95,weak,0,0,0,0.689,"[-Inf,1)","[0.6,0.7)"
2020,401161551,2020-03-03,CHA,SA,618,0,0,away,SA,1,1,1,0.619,0.95,weak,0,0,0,0.619,"[-Inf,1)","[0.6,0.7)"
2020,401161568,2020-03-05,CHA,DEN,670,0,0,away,DEN,1,1,2,0.758,0.95,weak,0,0,0,0.758,"[-Inf,1)","[0.7,0.8)"
2020,401161584,2020-03-07,CLE,DEN,608,0,0,home,CLE,1,1,2,0.259,0.95,weak,0,0,0,0.741,"[-Inf,1)","[0.7,0.8)"
2020,401224731,2020-08-04,MIL,BKN,755,0,0,away,BKN,1,1,3,0.17800000000000005,0.95,weak,0,0,0,0.822,"[-Inf,1)","[0.8,0.9)"
2020,401224733,2020-08-04,LAC,PHX,612,0,0,away,PHX,1,1,2,0.256,0.95,weak,0,0,0,0.744,"[-Inf,1)","[0.7,0.8)"
2020,401224781,2020-08-12,OKC,MIA,652,0,0,home,OKC,1,1,1,0.471,0.95,weak,0,0,0,0.529,"[-Inf,1)","[0.5,0.6)"
2021,401267179,2020-12-23,DEN,SAC,770,0,0,away,SAC,1,1,2,0.381,0.95,weak,0,0,0,0.619,"[-Inf,1)","[0.6,0.7)"
2021,401267198,2020-12-27,CHI,GS,750,0,0,away,GS,1,1,1,0.65,0.95,weak,0,0,0,0.65,"[-Inf,1)","[0.6,0.7)"
2021,401267260,2021-01-04,NO,IND,742,0,0,away,IND,1,1,2,0.52,0.95,weak,0,0,0,0.52,"[-Inf,1)","[0.5,0.6)"
2021,401267381,2021-01-20,MIN,ORL,681,0,0,away,ORL,1,1,1,0.563,0.95,weak,0,0,0,0.563,"[-Inf,1)","[0.5,0.6)"
2021,401267390,2021-01-22,DET,HOU,712,0,0,away,HOU,1,1,1,0.516,0.95,weak,0,0,0,0.516,"[-Inf,1)","[0.5,0.6)"
2021,401267479,2021-02-01,DAL,PHX,648,0,0,away,PHX,1,1,1,0.483,0.95,weak,0,0,0,0.517,"[-Inf,1)","[0.5,0.6)"
2021,401267619,2021-02-20,CHA,GS,625,0,0,home,CHA,1,1,2,0.371,0.95,weak,0,0,0,0.629,"[-Inf,1)","[0.6,0.7)"
2021,401267640,2021-02-23,CLE,ATL,648,0,0,home,CLE,1,1,1,0.347,0.95,weak,0,0,0,0.653,"[-Inf,1)","[0.6,0.7)"
2021,401267688,2021-02-28,SAC,CHA,679,0,0,away,CHA,1,1,1,0.478,0.95,weak,0,0,0,0.522,"[-Inf,1)","[0.5,0.6)"
2021,401307353,2021-03-11,TOR,ATL,745,0,0,away,ATL,1,1,1,0.31799999999999995,0.95,weak,0,0,0,0.682,"[-Inf,1)","[0.6,0.7)"
