season,game_id,game_date,home_team_abbr,away_team_abbr,n_published_updates,n_regulation_updates,has_regulation_clock,fixed_clock_included
2018,400975974,2018-04-11,LAC,LAL,453,453,TRUE,TRUE
2018,400975975,2018-04-11,POR,UTAH,475,475,TRUE,TRUE
2018,400975976,2018-04-11,SAC,HOU,419,419,TRUE,TRUE
2018,400975965,2018-04-11,BOS,BKN,462,462,TRUE,TRUE
2018,400975966,2018-04-11,CLE,NY,448,448,TRUE,TRUE
2018,400975967,2018-04-11,MIA,TOR,502,445,TRUE,TRUE
2018,400975968,2018-04-11,ORL,WSH,492,492,TRUE,TRUE
2018,400975969,2018-04-11,PHI,MIL,475,475,TRUE,TRUE
2018,400975970,2018-04-11,CHI,DET,428,428,TRUE,TRUE
2018,400975971,2018-04-11,MIN,DEN,484,430,TRUE,TRUE
2018,400975972,2018-04-11,NO,SA,462,462,TRUE,TRUE
2018,400975973,2018-04-11,OKC,MEM,474,474,TRUE,TRUE
2018,400975964,2018-04-10,LAL,HOU,455,455,TRUE,TRUE
2018,400975963,2018-04-10,UTAH,GS,443,443,TRUE,TRUE
2018,400975962,2018-04-10,DAL,PHX,418,418,TRUE,TRUE
2018,400975961,2018-04-10,WSH,BOS,475,475,TRUE,TRUE
2018,400975960,2018-04-10,ATL,PHI,534,534,TRUE,TRUE
2018,400975959,2018-04-10,IND,CHA,429,429,TRUE,TRUE
2018,400975958,2018-04-09,LAC,NO,475,475,TRUE,TRUE
2018,400975957,2018-04-09,DEN,POR,504,504,TRUE,TRUE
2018,400975956,2018-04-09,SA,SAC,448,448,TRUE,TRUE
2018,400975954,2018-04-09,MIL,ORL,460,460,TRUE,TRUE
2018,400975955,2018-04-09,MIN,MEM,466,466,TRUE,TRUE
2018,400975951,2018-04-09,BKN,CHI,421,421,TRUE,TRUE
2018,400975952,2018-04-09,MIA,OKC,475,475,TRUE,TRUE
2018,400975953,2018-04-09,NY,CLE,438,438,TRUE,TRUE
2018,400975950,2018-04-09,DET,TOR,383,383,TRUE,TRUE
2018,400975949,2018-04-08,PHX,GS,435,435,TRUE,TRUE
2018,400975946,2018-04-08,TOR,ORL,439,439,TRUE,TRUE
2018,400975947,2018-04-08,LAL,UTAH,481,481,TRUE,TRUE
2018,400975945,2018-04-08,MEM,DET,451,451,TRUE,TRUE
2018,400975943,2018-04-08,CHA,IND,446,446,TRUE,TRUE
2018,400975944,2018-04-08,PHI,DAL,442,442,TRUE,TRUE
2018,400975948,2018-04-08,BOS,ATL,435,435,TRUE,TRUE
2018,400975942,2018-04-07,SA,POR,427,427,TRUE,TRUE
2018,400975940,2018-04-07,HOU,OKC,472,472,TRUE,TRUE
2018,400975941,2018-04-07,GS,NO,433,433,TRUE,TRUE
2018,400975939,2018-04-07,CHI,BKN,441,441,TRUE,TRUE
2018,400975938,2018-04-07,NY,MIL,424,424,TRUE,TRUE
2018,400975937,2018-04-07,LAC,DEN,464,464,TRUE,TRUE
2018,400975936,2018-04-06,LAL,MIN,490,490,TRUE,TRUE
2018,400975935,2018-04-06,PHX,NO,501,501,TRUE,TRUE
2018,400975934,2018-04-06,MEM,SAC,441,441,TRUE,TRUE
2018,400975931,2018-04-06,BOS,CHI,443,443,TRUE,TRUE
2018,400975932,2018-04-06,NY,MIA,455,455,TRUE,TRUE
2018,400975933,2018-04-06,TOR,IND,456,456,TRUE,TRUE
2018,400975927,2018-04-06,DET,DAL,462,411,TRUE,TRUE
2018,400975928,2018-04-06,ORL,CHA,423,423,TRUE,TRUE
2018,400975929,2018-04-06,PHI,CLE,506,506,TRUE,TRUE
2018,400975930,2018-04-06,WSH,ATL,461,461,TRUE,TRUE
2018,400975926,2018-04-05,DEN,MIN,460,460,TRUE,TRUE
2018,400975925,2018-04-05,UTAH,LAC,466,466,TRUE,TRUE
2018,400975922,2018-04-05,CLE,WSH,437,437,TRUE,TRUE
2018,400975923,2018-04-05,HOU,POR,444,444,TRUE,TRUE
2018,400975924,2018-04-05,MIL,BKN,454,454,TRUE,TRUE
2018,400975921,2018-04-05,IND,GS,448,448,TRUE,TRUE
2018,400975920,2018-04-04,LAL,SA,476,424,TRUE,TRUE
2018,400975917,2018-04-04,TOR,BOS,452,452,TRUE,TRUE
2018,400975919,2018-04-04,NO,MEM,469,469,TRUE,TRUE
2018,400975918,2018-04-04,ATL,MIA,471,471,TRUE,TRUE
2018,400975915,2018-04-04,DET,PHI,470,470,TRUE,TRUE
2018,400975916,2018-04-04,ORL,DAL,454,454,TRUE,TRUE
2018,400975914,2018-04-03,LAC,SA,504,504,TRUE,TRUE
2018,400975913,2018-04-03,PHX,SAC,472,472,TRUE,TRUE
2018,400975911,2018-04-03,DEN,IND,460,460,TRUE,TRUE
2018,400975912,2018-04-03,UTAH,LAL,471,471,TRUE,TRUE
2018,400975910,2018-04-03,DAL,POR,448,448,TRUE,TRUE
2018,400975906,2018-04-03,CHI,CHA,458,458,TRUE,TRUE
2018,400975907,2018-04-03,HOU,WSH,424,424,TRUE,TRUE
2018,400975908,2018-04-03,MIL,BOS,451,451,TRUE,TRUE
2018,400975909,2018-04-03,OKC,GS,504,504,TRUE,TRUE
2018,400975904,2018-04-03,MIA,ATL,463,463,TRUE,TRUE
2018,400975905,2018-04-03,NY,ORL,428,428,TRUE,TRUE
2018,400975902,2018-04-03,CLE,TOR,449,449,TRUE,TRUE
2018,400975903,2018-04-03,PHI,BKN,470,470,TRUE,TRUE
2018,400975901,2018-04-01,LAL,SAC,459,459,TRUE,TRUE
2018,400975900,2018-04-01,POR,MEM,447,447,TRUE,TRUE
2018,400975899,2018-04-01,GS,PHX,420,420,TRUE,TRUE
2018,400975898,2018-04-01,DEN,MIL,589,508,TRUE,TRUE
2018,400975897,2018-04-01,MIN,UTAH,429,429,TRUE,TRUE
2018,400975893,2018-04-01,ATL,ORL,419,419,TRUE,TRUE
2018,400975894,2018-04-01,BKN,DET,470,470,TRUE,TRUE
2018,400975895,2018-04-01,CLE,DAL,435,435,TRUE,TRUE
2018,400975896,2018-04-01,NO,OKC,485,485,TRUE,TRUE
2018,400975890,2018-04-01,CHI,WSH,409,409,TRUE,TRUE
2018,400975891,2018-04-01,SA,HOU,453,453,TRUE,TRUE
2018,400975892,2018-04-01,LAC,IND,415,415,TRUE,TRUE
2018,400975889,2018-04-01,CHA,PHI,463,463,TRUE,TRUE
2018,400975888,2018-03-31,SAC,GS,466,466,TRUE,TRUE
2018,400975887,2018-03-31,MIA,BKN,522,468,TRUE,TRUE
2018,400975886,2018-03-31,BOS,TOR,466,466,TRUE,TRUE
2018,400975885,2018-03-31,NY,DET,428,428,TRUE,TRUE
2018,400975884,2018-03-31,WSH,CHA,439,439,TRUE,TRUE
2018,400975882,2018-03-30,LAL,MIL,502,444,TRUE,TRUE
2018,400975883,2018-03-30,POR,LAC,492,492,TRUE,TRUE
2018,400975881,2018-03-30,UTAH,MEM,434,434,TRUE,TRUE
2018,400975880,2018-03-30,DAL,MIN,407,407,TRUE,TRUE
2018,400975877,2018-03-30,CLE,NO,418,418,TRUE,TRUE
2018,400975878,2018-03-30,HOU,PHX,441,441,TRUE,TRUE
2018,400975879,2018-03-30,OKC,DEN,537,468,TRUE,TRUE
2018,400975876,2018-03-30,ATL,PHI,497,497,TRUE,TRUE
2018,400975875,2018-03-30,ORL,CHI,466,466,TRUE,TRUE
2018,400975874,2018-03-29,GS,MIL,399,399,TRUE,TRUE
2018,400975873,2018-03-29,SAC,IND,403,403,TRUE,TRUE
2018,400975872,2018-03-29,SA,OKC,476,476,TRUE,TRUE
2018,400975871,2018-03-29,MIA,CHI,482,482,TRUE,TRUE
2018,400975870,2018-03-29,DET,WSH,440,440,TRUE,TRUE
2018,400975869,2018-03-28,LAL,DAL,442,442,TRUE,TRUE
2018,400975868,2018-03-28,PHX,LAC,447,447,TRUE,TRUE
2018,400975867,2018-03-28,UTAH,BOS,446,446,TRUE,TRUE
2018,400975865,2018-03-28,MEM,POR,461,461,TRUE,TRUE
2018,400975866,2018-03-28,MIN,ATL,441,441,TRUE,TRUE
2018,400975862,2018-03-28,CHA,CLE,425,425,TRUE,TRUE
2018,400975863,2018-03-28,ORL,BKN,446,446,TRUE,TRUE
2018,400975864,2018-03-28,PHI,NY,515,515,TRUE,TRUE
2018,400975860,2018-03-27,GS,IND,425,425,TRUE,TRUE
2018,400975861,2018-03-27,LAC,MIL,448,448,TRUE,TRUE
2018,400975859,2018-03-27,SAC,DAL,445,445,TRUE,TRUE
2018,400975856,2018-03-27,MIA,CLE,452,452,TRUE,TRUE
2018,400975857,2018-03-27,HOU,CHI,452,452,TRUE,TRUE
2018,400975858,2018-03-27,NO,POR,470,470,TRUE,TRUE
2018,400975855,2018-03-27,TOR,DEN,422,422,TRUE,TRUE
2018,400975854,2018-03-27,WSH,SA,460,460,TRUE,TRUE
2018,400975853,2018-03-26,PHX,BOS,450,450,TRUE,TRUE
2018,400975852,2018-03-26,MIN,MEM,433,433,TRUE,TRUE
2018,400975849,2018-03-26,CHA,NY,461,425,TRUE,TRUE
2018,400975850,2018-03-26,DET,LAL,475,475,TRUE,TRUE
2018,400975851,2018-03-26,PHI,DEN,519,519,TRUE,TRUE
2018,400975848,2018-03-25,GS,UTAH,439,439,TRUE,TRUE
2018,400975847,2018-03-25,HOU,ATL,415,415,TRUE,TRUE
2018,400975846,2018-03-25,OKC,POR,459,459,TRUE,TRUE
2018,400975843,2018-03-25,TOR,LAC,467,467,TRUE,TRUE
2018,400975844,2018-03-25,WSH,NY,443,443,TRUE,TRUE
2018,400975845,2018-03-25,SAC,BOS,381,381,TRUE,TRUE
2018,400975842,2018-03-25,IND,MIA,471,424,TRUE,TRUE
2018,400975841,2018-03-25,MIL,SA,452,452,TRUE,TRUE
2018,400975840,2018-03-25,BKN,CLE,453,453,TRUE,TRUE
2018,400975839,2018-03-24,DAL,CHA,482,482,TRUE,TRUE
2018,400975837,2018-03-24,HOU,NO,445,445,TRUE,TRUE
2018,400975838,2018-03-24,MEM,LAL,458,458,TRUE,TRUE
2018,400975835,2018-03-24,DET,CHI,442,442,TRUE,TRUE
2018,400975836,2018-03-24,ORL,PHX,482,482,TRUE,TRUE
2018,400975834,2018-03-24,PHI,MIN,546,546,TRUE,TRUE
2018,400975833,2018-03-23,GS,ATL,454,454,TRUE,TRUE
2018,400975832,2018-03-23,POR,BOS,440,440,TRUE,TRUE
2018,400975831,2018-03-23,SA,UTAH,517,455,TRUE,TRUE
2018,400975829,2018-03-23,CHI,MIL,440,440,TRUE,TRUE
2018,400975830,2018-03-23,OKC,MIA,479,479,TRUE,TRUE
2018,400975826,2018-03-23,CLE,PHX,479,479,TRUE,TRUE
2018,400975827,2018-03-23,NY,MIN,443,443,TRUE,TRUE
2018,400975828,2018-03-23,TOR,BKN,485,485,TRUE,TRUE
2018,400975824,2018-03-23,IND,LAC,424,424,TRUE,TRUE
2018,400975825,2018-03-23,WSH,DEN,431,431,TRUE,TRUE
2018,400975823,2018-03-22,SAC,ATL,438,438,TRUE,TRUE
2018,400975822,2018-03-22,DAL,UTAH,426,426,TRUE,TRUE
2018,400975820,2018-03-22,HOU,DET,518,462,TRUE,TRUE
2018,400975821,2018-03-22,NO,LAL,459,459,TRUE,TRUE
2018,400975818,2018-03-22,CHA,MEM,447,447,TRUE,TRUE
2018,400975819,2018-03-22,ORL,PHI,473,473,TRUE,TRUE
2018,400975817,2018-03-21,SA,WSH,423,423,TRUE,TRUE
2018,400975815,2018-03-21,CHI,DEN,420,420,TRUE,TRUE
2018,400975816,2018-03-21,MIL,LAC,458,458,TRUE,TRUE
2018,401019650,2018-03-21,NO,IND,454,454,TRUE,TRUE
2018,400975813,2018-03-21,BKN,CHA,546,546,TRUE,TRUE
2018,400975814,2018-03-21,MIA,NY,401,401,TRUE,TRUE
2018,400975811,2018-03-21,CLE,TOR,426,426,TRUE,TRUE
2018,400975812,2018-03-21,PHI,MEM,469,469,TRUE,TRUE
2018,400975810,2018-03-20,POR,HOU,437,437,TRUE,TRUE
2018,400975809,2018-03-20,PHX,DET,476,476,TRUE,TRUE
2018,400975808,2018-03-20,UTAH,ATL,499,499,TRUE,TRUE
2018,400975805,2018-03-20,BOS,OKC,471,471,TRUE,TRUE
2018,400975806,2018-03-20,MIN,LAC,464,464,TRUE,TRUE
2018,400975807,2018-03-20,NO,DAL,418,418,TRUE,TRUE
2018,400975804,2018-03-20,ORL,TOR,413,413,TRUE,TRUE
2018,400975803,2018-03-19,SAC,DET,409,409,TRUE,TRUE
2018,400975802,2018-03-19,SA,GS,452,452,TRUE,TRUE
2018,400975799,2018-03-19,BKN,MEM,500,500,TRUE,TRUE
2018,400975800,2018-03-19,MIA,DEN,493,458,TRUE,TRUE
2018,400975801,2018-03-19,NY,CHI,487,487,TRUE,TRUE
2018,400975796,2018-03-19,CLE,MIL,456,456,TRUE,TRUE
2018,400975797,2018-03-19,IND,LAL,430,430,TRUE,TRUE
2018,400975798,2018-03-19,PHI,CHA,463,463,TRUE,TRUE
2018,400975795,2018-03-18,LAC,POR,469,469,TRUE,TRUE
2018,400975794,2018-03-18,MIN,HOU,462,462,TRUE,TRUE
2018,400975793,2018-03-18,NO,BOS,460,460,TRUE,TRUE
2018,400975792,2018-03-18,TOR,OKC,476,476,TRUE,TRUE
2018,400975790,2018-03-17,PHX,GS,464,464,TRUE,TRUE
2018,400975791,2018-03-17,POR,DET,439,439,TRUE,TRUE
2018,400975789,2018-03-17,UTAH,SAC,464,464,TRUE,TRUE
2018,400975788,2018-03-17,SA,MIN,436,436,TRUE,TRUE
2018,400975785,2018-03-17,CHI,CLE,439,439,TRUE,TRUE
2018,400975786,2018-03-17,MEM,DEN,487,487,TRUE,TRUE
2018,400975783,2018-03-17,BKN,DAL,434,434,TRUE,TRUE
2018,400975784,2018-03-17,NY,CHA,469,469,TRUE,TRUE
2018,400975781,2018-03-17,WSH,IND,415,415,TRUE,TRUE
2018,400975782,2018-03-17,NO,HOU,435,435,TRUE,TRUE
2018,400975787,2018-03-17,MIL,ATL,482,482,TRUE,TRUE
2018,400975779,2018-03-16,GS,SAC,436,436,TRUE,TRUE
2018,400975780,2018-03-16,LAL,MIA,450,450,TRUE,TRUE
2018,400975778,2018-03-16,OKC,LAC,460,460,TRUE,TRUE
2018,400975777,2018-03-16,TOR,DAL,488,425,TRUE,TRUE
2018,400975775,2018-03-16,ORL,BOS,471,471,TRUE,TRUE
2018,400975776,2018-03-16,PHI,BKN,509,509,TRUE,TRUE
2018,400975774,2018-03-15,POR,CLE,448,448,TRUE,TRUE
2018,400975772,2018-03-15,DEN,DET,452,452,TRUE,TRUE
2018,400975773,2018-03-15,UTAH,PHX,521,521,TRUE,TRUE
2018,400975771,2018-03-15,SA,NO,486,486,TRUE,TRUE
2018,400975769,2018-03-15,HOU,LAC,453,453,TRUE,TRUE
2018,400975770,2018-03-15,MEM,CHI,463,463,TRUE,TRUE
2018,400975767,2018-03-15,ATL,CHA,484,484,TRUE,TRUE
2018,400975768,2018-03-15,NY,PHI,499,499,TRUE,TRUE
2018,400975766,2018-03-15,IND,TOR,476,476,TRUE,TRUE
2018,400975765,2018-03-14,GS,LAL,480,480,TRUE,TRUE
2018,400975764,2018-03-14,SAC,MIA,509,445,TRUE,TRUE
2018,400975763,2018-03-14,BOS,WSH,545,437,TRUE,TRUE
2018,400975762,2018-03-14,ORL,MIL,452,452,TRUE,TRUE
2018,400975761,2018-03-13,LAL,DEN,481,481,TRUE,TRUE
2018,400975760,2018-03-13,PHX,CLE,506,506,TRUE,TRUE
2018,400975759,2018-03-13,UTAH,DET,449,449,TRUE,TRUE
2018,400975758,2018-03-13,SA,ORL,427,427,TRUE,TRUE
2018,400975756,2018-03-13,CHI,LAC,471,471,TRUE,TRUE
2018,400975757,2018-03-13,NO,CHA,452,452,TRUE,TRUE
2018,400975753,2018-03-13,ATL,OKC,476,476,TRUE,TRUE
2018,400975754,2018-03-13,BKN,TOR,451,451,TRUE,TRUE
2018,400975755,2018-03-13,NY,DAL,432,432,TRUE,TRUE
2018,400975751,2018-03-13,PHI,IND,492,492,TRUE,TRUE
2018,400975752,2018-03-13,WSH,MIN,431,431,TRUE,TRUE
2018,400975750,2018-03-12,POR,MIA,456,456,TRUE,TRUE
2018,400975747,2018-03-12,HOU,SA,460,460,TRUE,TRUE
2018,400975748,2018-03-12,MEM,MIL,455,455,TRUE,TRUE
2018,400975749,2018-03-12,OKC,SAC,438,438,TRUE,TRUE
2018,400975746,2018-03-11,LAL,CLE,462,462,TRUE,TRUE
2018,400975744,2018-03-11,BOS,IND,428,428,TRUE,TRUE
2018,400975745,2018-03-11,BKN,PHI,478,478,TRUE,TRUE
2018,400975743,2018-03-11,DAL,HOU,453,453,TRUE,TRUE
2018,400975742,2018-03-11,DEN,SAC,438,438,TRUE,TRUE
2018,400975741,2018-03-11,NO,UTAH,484,484,TRUE,TRUE
2018,400975739,2018-03-11,ATL,CHI,447,447,TRUE,TRUE
2018,400975740,2018-03-11,MIN,GS,456,456,TRUE,TRUE
2018,400975738,2018-03-11,NY,TOR,455,455,TRUE,TRUE
2018,400975737,2018-03-10,LAC,ORL,444,444,TRUE,TRUE
2018,400975735,2018-03-10,DAL,MEM,458,458,TRUE,TRUE
2018,400975736,2018-03-10,OKC,SA,447,447,TRUE,TRUE
2018,400975734,2018-03-10,MIA,WSH,445,445,TRUE,TRUE
2018,400975733,2018-03-10,CHA,PHX,453,453,TRUE,TRUE
2018,400975732,2018-03-09,LAC,CLE,478,478,TRUE,TRUE
2018,400975730,2018-03-09,POR,GS,456,456,TRUE,TRUE
2018,400975731,2018-03-09,SAC,ORL,424,424,TRUE,TRUE
2018,400975729,2018-03-09,DEN,LAL,450,450,TRUE,TRUE
2018,400975726,2018-03-09,MEM,UTAH,458,458,TRUE,TRUE
2018,400975727,2018-03-09,MIL,NY,458,458,TRUE,TRUE
2018,400975728,2018-03-09,NO,WSH,432,432,TRUE,TRUE
2018,400975725,2018-03-09,TOR,HOU,435,435,TRUE,TRUE
2018,400975723,2018-03-09,DET,CHI,438,438,TRUE,TRUE
2018,400975724,2018-03-09,IND,ATL,424,424,TRUE,TRUE
2018,400975722,2018-03-08,GS,SA,482,482,TRUE,TRUE
2018,400975720,2018-03-08,MIN,BOS,454,454,TRUE,TRUE
2018,400975721,2018-03-08,OKC,PHX,471,471,TRUE,TRUE
2018,400975719,2018-03-08,MIA,PHI,476,476,TRUE,TRUE
2018,400975718,2018-03-08,CHA,BKN,467,467,TRUE,TRUE
2018,400975716,2018-03-07,DEN,CLE,451,451,TRUE,TRUE
2018,400975717,2018-03-07,LAL,ORL,436,436,TRUE,TRUE
2018,400975715,2018-03-07,SAC,NO,421,421,TRUE,TRUE
2018,400975712,2018-03-07,DET,TOR,496,444,TRUE,TRUE
2018,400975713,2018-03-07,CHI,MEM,468,468,TRUE,TRUE
2018,400975714,2018-03-07,MIL,HOU,456,456,TRUE,TRUE
2018,400975711,2018-03-07,IND,UTAH,443,443,TRUE,TRUE
2018,400975709,2018-03-06,GS,BKN,437,437,TRUE,TRUE
2018,400975710,2018-03-06,LAC,NO,491,491,TRUE,TRUE
2018,400975708,2018-03-06,POR,NY,437,437,TRUE,TRUE
2018,400975707,2018-03-06,DAL,DEN,484,484,TRUE,TRUE
2018,400975706,2018-03-06,OKC,HOU,460,460,TRUE,TRUE
2018,400975703,2018-03-06,CHA,PHI,442,442,TRUE,TRUE
2018,400975704,2018-03-06,TOR,ATL,499,499,TRUE,TRUE
2018,400975705,2018-03-06,WSH,MIA,495,415,TRUE,TRUE
2018,400975702,2018-03-05,LAL,POR,499,499,TRUE,TRUE
2018,400975701,2018-03-05,UTAH,ORL,432,432,TRUE,TRUE
2018,400975700,2018-03-05,SA,MEM,431,431,TRUE,TRUE
2018,400975699,2018-03-05,CHI,BOS,421,421,TRUE,TRUE
2018,400975698,2018-03-05,MIA,PHX,451,451,TRUE,TRUE
2018,400975696,2018-03-05,CLE,DET,443,443,TRUE,TRUE
2018,400975697,2018-03-05,IND,MIL,417,417,TRUE,TRUE
2018,400975694,2018-03-04,LAC,BKN,467,467,TRUE,TRUE
2018,400975695,2018-03-04,SAC,NY,429,429,TRUE,TRUE
2018,400975693,2018-03-04,MIL,PHI,473,473,TRUE,TRUE
2018,400975692,2018-03-04,DAL,NO,475,475,TRUE,TRUE
2018,400975690,2018-03-04,TOR,CHA,491,491,TRUE,TRUE
2018,400975691,2018-03-04,WSH,IND,433,433,TRUE,TRUE
2018,400975689,2018-03-04,ATL,PHX,466,466,TRUE,TRUE
2018,400975687,2018-03-03,POR,OKC,486,486,TRUE,TRUE
2018,400975688,2018-03-03,SAC,UTAH,464,464,TRUE,TRUE
2018,400975686,2018-03-03,SA,LAL,517,517,TRUE,TRUE
2018,400975685,2018-03-03,HOU,BOS,487,487,TRUE,TRUE
2018,400975683,2018-03-03,CLE,DEN,416,416,TRUE,TRUE
2018,400975684,2018-03-03,MIA,DET,484,484,TRUE,TRUE
2018,400975682,2018-03-03,ORL,MEM,484,484,TRUE,TRUE
2018,400975680,2018-03-02,UTAH,MIN,460,460,TRUE,TRUE
2018,400975681,2018-03-02,LAC,NY,452,452,TRUE,TRUE
2018,400975679,2018-03-02,PHX,OKC,496,496,TRUE,TRUE
2018,400975675,2018-03-02,WSH,TOR,449,449,TRUE,TRUE
2018,400975676,2018-03-02,CHI,DAL,452,452,TRUE,TRUE
2018,400975677,2018-03-02,MEM,DEN,457,457,TRUE,TRUE
2018,400975678,2018-03-02,MIL,IND,480,480,TRUE,TRUE
2018,400975674,2018-03-02,ATL,GS,467,467,TRUE,TRUE
2018,400975672,2018-03-02,ORL,DET,486,420,TRUE,TRUE
2018,400975673,2018-03-02,PHI,CHA,473,473,TRUE,TRUE
2018,400975671,2018-03-01,POR,MIN,478,478,TRUE,TRUE
2018,400975669,2018-03-01,CLE,PHI,489,489,TRUE,TRUE
2018,400975668,2018-03-01,MIA,LAL,441,441,TRUE,TRUE
2018,400975667,2018-02-28,LAC,HOU,451,451,TRUE,TRUE
2018,400975665,2018-02-28,DAL,OKC,487,436,TRUE,TRUE
2018,400975666,2018-02-28,SA,NO,465,465,TRUE,TRUE
2018,400975663,2018-02-28,WSH,GS,459,459,TRUE,TRUE
2018,400975664,2018-02-28,MEM,PHX,514,514,TRUE,TRUE
2018,400975661,2018-02-28,ATL,IND,501,501,TRUE,TRUE
2018,400975662,2018-02-28,BOS,CHA,420,420,TRUE,TRUE
2018,400975659,2018-02-28,DET,MIL,450,450,TRUE,TRUE
2018,400975660,2018-02-28,ORL,TOR,445,445,TRUE,TRUE
2018,400975658,2018-02-27,DEN,LAC,512,512,TRUE,TRUE
2018,400975657,2018-02-27,POR,SAC,417,417,TRUE,TRUE
2018,400975656,2018-02-27,MIL,WSH,455,455,TRUE,TRUE
2018,400975655,2018-02-27,MIA,PHI,485,485,TRUE,TRUE
2018,400975653,2018-02-27,CHA,CHI,440,440,TRUE,TRUE
2018,400975654,2018-02-27,CLE,BKN,490,490,TRUE,TRUE
2018,400975652,2018-02-26,SAC,MIN,415,415,TRUE,TRUE
2018,400975651,2018-02-26,UTAH,HOU,450,450,TRUE,TRUE
2018,400975650,2018-02-26,DAL,IND,455,455,TRUE,TRUE
2018,400975648,2018-02-26,NO,PHX,531,531,TRUE,TRUE
2018,400975649,2018-02-26,OKC,ORL,443,443,TRUE,TRUE
2018,400975643,2018-02-26,ATL,LAL,505,505,TRUE,TRUE
2018,400975644,2018-02-26,BOS,MEM,473,473,TRUE,TRUE
2018,400975645,2018-02-26,BKN,CHI,459,459,TRUE,TRUE
2018,400975646,2018-02-26,NY,GS,439,439,TRUE,TRUE
2018,400975647,2018-02-26,TOR,DET,457,457,TRUE,TRUE
2018,400975641,2018-02-25,WSH,PHI,460,460,TRUE,TRUE
2018,400975642,2018-02-25,DEN,HOU,475,475,TRUE,TRUE
2018,400975640,2018-02-25,CLE,SA,470,470,TRUE,TRUE
2018,400975639,2018-02-25,MIL,NO,511,469,TRUE,TRUE
2018,400975638,2018-02-25,CHA,DET,454,454,TRUE,TRUE
2018,400975637,2018-02-24,SAC,LAL,468,468,TRUE,TRUE
2018,400975634,2018-02-24,MIN,CHI,469,469,TRUE,TRUE
2018,400975635,2018-02-24,PHX,POR,501,501,TRUE,TRUE
2018,400975636,2018-02-24,UTAH,DAL,462,462,TRUE,TRUE
2018,400975633,2018-02-24,GS,OKC,470,470,TRUE,TRUE
2018,400975631,2018-02-24,MIA,MEM,456,456,TRUE,TRUE
2018,400975632,2018-02-24,NY,BOS,480,480,TRUE,TRUE
2018,400975630,2018-02-24,PHI,ORL,433,433,TRUE,TRUE
2018,400975629,2018-02-23,LAL,DAL,463,463,TRUE,TRUE
2018,400975626,2018-02-23,DEN,SA,502,502,TRUE,TRUE
2018,400975627,2018-02-23,PHX,LAC,517,517,TRUE,TRUE
2018,400975628,2018-02-23,UTAH,POR,432,432,TRUE,TRUE
2018,400975623,2018-02-23,HOU,MIN,452,452,TRUE,TRUE
2018,400975624,2018-02-23,MEM,CLE,259,259,TRUE,TRUE
2018,400975625,2018-02-23,NO,MIA,560,504,TRUE,TRUE
2018,400975622,2018-02-23,TOR,MIL,493,449,TRUE,TRUE
2018,400975619,2018-02-23,DET,BOS,445,445,TRUE,TRUE
2018,400975620,2018-02-23,IND,ATL,481,481,TRUE,TRUE
2018,400975621,2018-02-23,WSH,CHA,424,424,TRUE,TRUE
2018,400975618,2018-02-22,GS,LAC,465,465,TRUE,TRUE
2018,400975615,2018-02-22,CLE,WSH,431,431,TRUE,TRUE
2018,400975616,2018-02-22,CHI,PHI,487,487,TRUE,TRUE
2018,400975613,2018-02-22,CHA,BKN,454,454,TRUE,TRUE
2018,400975614,2018-02-22,ORL,NY,440,440,TRUE,TRUE
2018,400975612,2018-02-15,MIN,LAL,484,484,TRUE,TRUE
2018,400975611,2018-02-15,MIL,DEN,462,462,TRUE,TRUE
2018,400975610,2018-02-14,POR,GS,469,469,TRUE,TRUE
2018,400975609,2018-02-14,UTAH,PHX,460,460,TRUE,TRUE
2018,400975604,2018-02-14,BOS,LAC,473,473,TRUE,TRUE
2018,400975605,2018-02-14,CHI,TOR,433,433,TRUE,TRUE
2018,400975606,2018-02-14,HOU,SAC,433,433,TRUE,TRUE
2018,400975607,2018-02-14,MEM,OKC,459,459,TRUE,TRUE
2018,400975608,2018-02-14,NO,LAL,483,483,TRUE,TRUE
2018,400975602,2018-02-14,BKN,IND,481,481,TRUE,TRUE
2018,400975603,2018-02-14,NY,WSH,433,433,TRUE,TRUE
2018,400975599,2018-02-14,DET,ATL,468,468,TRUE,TRUE
2018,400975600,2018-02-14,ORL,CHA,450,450,TRUE,TRUE
2018,400975601,2018-02-14,PHI,MIA,501,501,TRUE,TRUE
2018,400975598,2018-02-13,DEN,SA,467,467,TRUE,TRUE
2018,400975597,2018-02-13,DAL,SAC,412,412,TRUE,TRUE
2018,400975594,2018-02-13,MIL,ATL,454,454,TRUE,TRUE
2018,400975595,2018-02-13,MIN,HOU,436,436,TRUE,TRUE
2018,400975596,2018-02-13,OKC,CLE,474,474,TRUE,TRUE
2018,400975593,2018-02-13,TOR,MIA,448,448,TRUE,TRUE
2018,400975592,2018-02-12,GS,PHX,480,480,TRUE,TRUE
2018,400975591,2018-02-12,UTAH,SA,486,486,TRUE,TRUE
2018,400975590,2018-02-12,CHI,ORL,432,432,TRUE,TRUE
2018,400975589,2018-02-12,BKN,LAC,430,430,TRUE,TRUE
2018,400975587,2018-02-12,DET,NO,517,517,TRUE,TRUE
2018,400975588,2018-02-12,PHI,NY,459,459,TRUE,TRUE
2018,400975586,2018-02-11,POR,UTAH,455,455,TRUE,TRUE
2018,400975583,2018-02-11,HOU,DAL,467,467,TRUE,TRUE
