season,game_id,game_date,home_team_abbr,away_team_abbr,n_published_updates,n_regulation_updates,has_regulation_clock,fixed_clock_included
2020,401220175,2020-10-11,PIT,PHI,170,169,TRUE,TRUE
2020,401220269,2020-10-11,WSH,LAR,160,159,TRUE,TRUE
2020,401220146,2020-10-11,BAL,CIN,169,168,TRUE,TRUE
2020,401220179,2020-10-11,HOU,JAX,170,162,TRUE,TRUE
2020,401220358,2020-10-11,SF,MIA,172,171,TRUE,TRUE
2020,401220166,2020-10-11,CLE,IND,167,159,TRUE,TRUE
2020,401220242,2020-10-11,DAL,NYG,175,165,TRUE,TRUE
2020,401220367,2020-10-12,SEA,MIN,176,175,TRUE,TRUE
2020,401220326,2020-10-13,NO,LAC,195,174,TRUE,TRUE
2020,401220209,2020-10-13,TEN,BUF,176,174,TRUE,TRUE
2020,401220202,2020-10-18,TEN,HOU,184,173,TRUE,TRUE
2020,401220190,2020-10-18,IND,CIN,173,172,TRUE,TRUE
2020,401220301,2020-10-18,MIN,ATL,171,166,TRUE,TRUE
2020,401220133,2020-10-18,NE,DEN,158,154,TRUE,TRUE
2020,401220252,2020-10-18,NYG,WSH,154,149,TRUE,TRUE
2020,401220263,2020-10-18,PHI,BAL,188,183,TRUE,TRUE
2020,401220172,2020-10-18,PIT,CLE,157,155,TRUE,TRUE
2020,401220317,2020-10-18,CAR,CHI,180,173,TRUE,TRUE
2020,401220200,2020-10-18,JAX,DET,176,174,TRUE,TRUE
2020,401220124,2020-10-18,MIA,NYJ,168,166,TRUE,TRUE
2020,401220331,2020-10-18,TB,GB,163,160,TRUE,TRUE
2020,401220353,2020-10-19,SF,LAR,175,173,TRUE,TRUE
2020,401220117,2020-10-19,BUF,KC,163,159,TRUE,TRUE
2020,401220245,2020-10-20,DAL,ARI,187,182,TRUE,TRUE
2020,401220259,2020-10-23,PHI,NYG,178,177,TRUE,TRUE
2020,401220310,2020-10-25,ATL,DET,172,171,TRUE,TRUE
2020,401220155,2020-10-25,CIN,CLE,169,165,TRUE,TRUE
2020,401249063,2020-10-25,TEN,PIT,174,167,TRUE,TRUE
2020,401220322,2020-10-25,NO,CAR,147,145,TRUE,TRUE
2020,401220138,2020-10-25,NYJ,BUF,172,163,TRUE,TRUE
2020,401220266,2020-10-25,WSH,DAL,157,155,TRUE,TRUE
2020,401220183,2020-10-25,HOU,GB,168,164,TRUE,TRUE
2020,401220232,2020-10-25,LV,TB,174,171,TRUE,TRUE
2020,401220210,2020-10-25,DEN,KC,164,162,TRUE,TRUE
2020,401220136,2020-10-25,NE,SF,149,148,TRUE,TRUE
2020,401220241,2020-10-25,LAC,JAX,177,171,TRUE,TRUE
2020,401220338,2020-10-26,ARI,SEA,224,183,TRUE,TRUE
2020,401220351,2020-10-27,LAR,CHI,175,173,TRUE,TRUE
2020,401220314,2020-10-30,CAR,ATL,161,154,TRUE,TRUE
2020,401220115,2020-11-01,BUF,NE,163,159,TRUE,TRUE
2020,401220158,2020-11-01,CIN,TEN,174,170,TRUE,TRUE
2020,401220169,2020-11-01,CLE,LV,167,161,TRUE,TRUE
2020,401220288,2020-11-01,DET,IND,175,173,TRUE,TRUE
2020,401220292,2020-11-01,GB,MIN,158,157,TRUE,TRUE
2020,401220222,2020-11-01,KC,NYJ,162,158,TRUE,TRUE
2020,401220127,2020-11-01,MIA,LAR,193,192,TRUE,TRUE
2020,401220148,2020-11-01,BAL,PIT,172,166,TRUE,TRUE
2020,401220212,2020-11-01,DEN,LAC,194,190,TRUE,TRUE
2020,401220277,2020-11-01,CHI,NO,210,176,TRUE,TRUE
2020,401220361,2020-11-01,SEA,SF,176,174,TRUE,TRUE
2020,401220258,2020-11-02,PHI,DAL,178,174,TRUE,TRUE
2020,401220257,2020-11-03,NYG,TB,183,173,TRUE,TRUE
2020,401220359,2020-11-06,SF,GB,159,158,TRUE,TRUE
2020,401220311,2020-11-08,ATL,DEN,186,185,TRUE,TRUE
2020,401220120,2020-11-08,BUF,SEA,178,175,TRUE,TRUE
2020,401220207,2020-11-08,TEN,CHI,177,176,TRUE,TRUE
2020,401220189,2020-11-08,IND,BAL,169,168,TRUE,TRUE
2020,401220224,2020-11-08,KC,CAR,186,178,TRUE,TRUE
2020,401220299,2020-11-08,MIN,DET,170,168,TRUE,TRUE
2020,401220267,2020-11-08,WSH,NYG,169,167,TRUE,TRUE
2020,401220194,2020-11-08,JAX,HOU,173,171,TRUE,TRUE
2020,401220236,2020-11-08,LAC,LV,169,162,TRUE,TRUE
2020,401220248,2020-11-08,DAL,PIT,181,174,TRUE,TRUE
2020,401220342,2020-11-08,ARI,MIA,178,172,TRUE,TRUE
2020,401220330,2020-11-09,TB,NO,154,150,TRUE,TRUE
2020,401220140,2020-11-10,NYJ,NE,163,156,TRUE,TRUE
2020,401220203,2020-11-13,TEN,IND,168,162,TRUE,TRUE
2020,401220165,2020-11-15,CLE,HOU,162,160,TRUE,TRUE
2020,401220289,2020-11-15,DET,WSH,189,185,TRUE,TRUE
2020,401220295,2020-11-15,GB,JAX,171,166,TRUE,TRUE
2020,401220251,2020-11-15,NYG,PHI,179,175,TRUE,TRUE
2020,401220368,2020-11-15,CAR,TB,167,156,TRUE,TRUE
2020,401220226,2020-11-15,LV,DEN,183,177,TRUE,TRUE
2020,401220126,2020-11-15,MIA,LAC,163,157,TRUE,TRUE
2020,401220341,2020-11-15,ARI,BUF,204,195,TRUE,TRUE
2020,401220346,2020-11-15,LAR,SEA,177,176,TRUE,TRUE
2020,401220327,2020-11-15,NO,SF,172,166,TRUE,TRUE
2020,401220171,2020-11-15,PIT,CIN,186,183,TRUE,TRUE
2020,401220137,2020-11-16,NE,BAL,161,160,TRUE,TRUE
2020,401220276,2020-11-17,CHI,MIN,171,169,TRUE,TRUE
2020,401220360,2020-11-20,SEA,ARI,173,167,TRUE,TRUE
2020,401220167,2020-11-22,CLE,PHI,186,179,TRUE,TRUE
2020,401220321,2020-11-22,NO,ATL,172,171,TRUE,TRUE
2020,401220272,2020-11-22,WSH,CIN,173,172,TRUE,TRUE
2020,401220318,2020-11-22,CAR,DET,166,165,TRUE,TRUE
2020,401220198,2020-11-22,JAX,PIT,175,168,TRUE,TRUE
2020,401220150,2020-11-22,BAL,TEN,173,150,TRUE,TRUE
2020,401220185,2020-11-22,HOU,NE,167,161,TRUE,TRUE
2020,401220214,2020-11-22,DEN,MIA,169,168,TRUE,TRUE
2020,401220238,2020-11-22,LAC,NYJ,186,178,TRUE,TRUE
2020,401220191,2020-11-22,IND,GB,187,176,TRUE,TRUE
2020,401220305,2020-11-22,MIN,DAL,163,160,TRUE,TRUE
2020,401220227,2020-11-23,LV,KC,174,172,TRUE,TRUE
2020,401220335,2020-11-24,TB,LAR,184,179,TRUE,TRUE
2020,401220287,2020-11-26,DET,HOU,172,167,TRUE,TRUE
2020,401220244,2020-11-26,DAL,WSH,166,160,TRUE,TRUE
2020,401220312,2020-11-29,ATL,LV,185,182,TRUE,TRUE
2020,401220118,2020-11-29,BUF,LAC,183,181,TRUE,TRUE
2020,401220160,2020-11-29,CIN,NYG,171,165,TRUE,TRUE
2020,401220188,2020-11-29,IND,TEN,185,184,TRUE,TRUE
2020,401220302,2020-11-29,MIN,CAR,182,175,TRUE,TRUE
2020,401220135,2020-11-29,NE,ARI,163,162,TRUE,TRUE
2020,401220139,2020-11-29,NYJ,MIA,159,158,TRUE,TRUE
2020,401220197,2020-11-29,JAX,CLE,169,161,TRUE,TRUE
2020,401220215,2020-11-29,DEN,NO,145,144,TRUE,TRUE
2020,401220345,2020-11-29,LAR,SF,186,181,TRUE,TRUE
2020,401220333,2020-11-29,TB,KC,178,173,TRUE,TRUE
2020,401220290,2020-11-30,GB,CHI,173,169,TRUE,TRUE
2020,401220262,2020-12-01,PHI,SEA,177,176,TRUE,TRUE
2020,401220170,2020-12-02,PIT,BAL,163,161,TRUE,TRUE
2020,401220307,2020-12-06,ATL,NO,186,181,TRUE,TRUE
2020,401220274,2020-12-06,CHI,DET,191,190,TRUE,TRUE
2020,401220205,2020-12-06,TEN,CLE,185,184,TRUE,TRUE
2020,401220129,2020-12-06,MIA,CIN,162,161,TRUE,TRUE
2020,401220303,2020-12-06,MIN,JAX,217,189,TRUE,TRUE
2020,401220142,2020-12-06,NYJ,LV,174,173,TRUE,TRUE
2020,401220178,2020-12-06,HOU,IND,174,169,TRUE,TRUE
2020,401220336,2020-12-06,ARI,LAR,201,200,TRUE,TRUE
2020,401220364,2020-12-06,SEA,NYG,170,169,TRUE,TRUE
2020,401220297,2020-12-06,GB,PHI,159,155,TRUE,TRUE
2020,401220237,2020-12-06,LAC,NE,173,168,TRUE,TRUE
2020,401220218,2020-12-07,KC,DEN,168,161,TRUE,TRUE
2020,401220176,2020-12-07,PIT,WSH,190,189,TRUE,TRUE
2020,401220357,2020-12-08,SF,BUF,171,163,TRUE,TRUE
2020,401220151,2020-12-09,BAL,DAL,175,170,TRUE,TRUE
2020,401220349,2020-12-11,LAR,NE,162,161,TRUE,TRUE
2020,401220279,2020-12-13,CHI,HOU,178,176,TRUE,TRUE
2020,401220159,2020-12-13,CIN,DAL,157,151,TRUE,TRUE
2020,401220125,2020-12-13,MIA,KC,189,182,TRUE,TRUE
2020,401220253,2020-12-13,NYG,ARI,175,173,TRUE,TRUE
2020,401220332,2020-12-13,TB,MIN,165,161,TRUE,TRUE
2020,401220319,2020-12-13,CAR,DEN,164,163,TRUE,TRUE
2020,401220196,2020-12-13,JAX,TEN,171,170,TRUE,TRUE
2020,401220233,2020-12-13,LV,IND,168,161,TRUE,TRUE
2020,401220366,2020-12-13,SEA,NYJ,163,158,TRUE,TRUE
2020,401220283,2020-12-13,DET,GB,172,169,TRUE,TRUE
2020,401220265,2020-12-13,PHI,NO,175,171,TRUE,TRUE
2020,401220239,2020-12-13,LAC,ATL,164,160,TRUE,TRUE
2020,401220356,2020-12-13,SF,WSH,203,198,TRUE,TRUE
2020,401220121,2020-12-14,BUF,PIT,169,165,TRUE,TRUE
2020,401220162,2020-12-15,CLE,BAL,189,185,TRUE,TRUE
2020,401220228,2020-12-18,LV,LAC,183,154,TRUE,TRUE
2020,401220213,2020-12-19,DEN,BUF,175,173,TRUE,TRUE
2020,401220294,2020-12-20,GB,CAR,169,163,TRUE,TRUE
2020,401220308,2020-12-20,ATL,TB,172,170,TRUE,TRUE
2020,401220246,2020-12-20,DAL,SF,187,186,TRUE,TRUE
2020,401220208,2020-12-20,TEN,DET,167,163,TRUE,TRUE
2020,401220186,2020-12-20,IND,HOU,157,154,TRUE,TRUE
2020,401220123,2020-12-20,MIA,NE,162,161,TRUE,TRUE
2020,401220298,2020-12-20,MIN,CHI,172,165,TRUE,TRUE
2020,401220270,2020-12-20,WSH,SEA,175,174,TRUE,TRUE
2020,401220149,2020-12-20,BAL,JAX,155,146,TRUE,TRUE
2020,401220350,2020-12-20,LAR,NYJ,168,165,TRUE,TRUE
2020,401220339,2020-12-20,ARI,PHI,204,198,TRUE,TRUE
2020,401220325,2020-12-20,NO,KC,193,187,TRUE,TRUE
2020,401220255,2020-12-21,NYG,CLE,149,146,TRUE,TRUE
2020,401220156,2020-12-22,CIN,PIT,166,163,TRUE,TRUE
2020,401220324,2020-12-25,NO,MIN,176,173,TRUE,TRUE
2020,401220286,2020-12-26,DET,TB,170,169,TRUE,TRUE
2020,401220337,2020-12-26,ARI,SF,190,189,TRUE,TRUE
2020,401220230,2020-12-27,LV,MIA,176,174,TRUE,TRUE
2020,401220223,2020-12-27,KC,ATL,167,162,TRUE,TRUE
2020,401220145,2020-12-27,NYJ,CLE,192,189,TRUE,TRUE
2020,401220174,2020-12-27,PIT,IND,175,173,TRUE,TRUE
2020,401220199,2020-12-27,JAX,CHI,166,159,TRUE,TRUE
2020,401220152,2020-12-27,BAL,NYG,171,161,TRUE,TRUE
2020,401220182,2020-12-27,HOU,CIN,167,159,TRUE,TRUE
2020,401220234,2020-12-27,LAC,DEN,180,176,TRUE,TRUE
2020,401220273,2020-12-27,WSH,CAR,171,169,TRUE,TRUE
2020,401220243,2020-12-27,DAL,PHI,194,188,TRUE,TRUE
2020,401220362,2020-12-27,SEA,LAR,182,176,TRUE,TRUE
2020,401220296,2020-12-28,GB,TEN,147,145,TRUE,TRUE
2020,401220130,2020-12-29,NE,BUF,156,155,TRUE,TRUE
2020,401220114,2021-01-03,BUF,MIA,187,185,TRUE,TRUE
2020,401220154,2021-01-03,CIN,BAL,148,143,TRUE,TRUE
2020,401220164,2021-01-03,CLE,PIT,181,173,TRUE,TRUE
2020,401220284,2021-01-03,DET,MIN,175,170,TRUE,TRUE
2020,401220132,2021-01-03,NE,NYJ,161,159,TRUE,TRUE
2020,401220250,2021-01-03,NYG,DAL,186,180,TRUE,TRUE
2020,401220328,2021-01-03,TB,ATL,173,172,TRUE,TRUE
2020,401220275,2021-01-03,CHI,GB,159,158,TRUE,TRUE
2020,401220211,2021-01-03,DEN,LV,198,197,TRUE,TRUE
2020,401220187,2021-01-03,IND,JAX,167,165,TRUE,TRUE
2020,401220220,2021-01-03,KC,LAC,148,144,TRUE,TRUE
2020,401220344,2021-01-03,LAR,ARI,170,167,TRUE,TRUE
2020,401220354,2021-01-03,SF,SEA,186,180,TRUE,TRUE
2020,401220315,2021-01-03,CAR,NO,158,152,TRUE,TRUE
2020,401220180,2021-01-03,HOU,TEN,177,167,TRUE,TRUE
2020,401220260,2021-01-04,PHI,WSH,170,166,TRUE,TRUE
2021,401326322,2021-09-10,TB,DAL,196,195,TRUE,TRUE
2021,401326315,2021-09-12,ATL,PHI,187,186,TRUE,TRUE
2021,401326308,2021-09-12,BUF,PIT,185,184,TRUE,TRUE
2021,401326316,2021-09-12,CIN,MIN,208,174,TRUE,TRUE
2021,401326317,2021-09-12,DET,SF,185,183,TRUE,TRUE
2021,401326311,2021-09-12,TEN,ARI,174,173,TRUE,TRUE
2021,401326318,2021-09-12,IND,SEA,163,162,TRUE,TRUE
2021,401326312,2021-09-12,WSH,LAC,175,174,TRUE,TRUE
2021,401326309,2021-09-12,CAR,NYJ,170,168,TRUE,TRUE
2021,401326310,2021-09-12,HOU,JAX,198,197,TRUE,TRUE
2021,401326314,2021-09-12,KC,CLE,157,156,TRUE,TRUE
2021,401326313,2021-09-12,NE,MIA,161,160,TRUE,TRUE
2021,401326319,2021-09-12,NO,GB,151,150,TRUE,TRUE
2021,401326320,2021-09-12,NYG,DEN,155,154,TRUE,TRUE
2021,401326323,2021-09-13,LAR,CHI,149,148,TRUE,TRUE
2021,401326321,2021-09-14,LV,BAL,207,183,TRUE,TRUE
2021,401326127,2021-09-17,WSH,NYG,196,195,TRUE,TRUE
2021,401326129,2021-09-19,CHI,CIN,168,167,TRUE,TRUE
2021,401326130,2021-09-19,CLE,HOU,155,154,TRUE,TRUE
2021,401326131,2021-09-19,IND,LAR,163,162,TRUE,TRUE
2021,401326353,2021-09-19,MIA,BUF,175,173,TRUE,TRUE
2021,401326354,2021-09-19,NYJ,NE,169,168,TRUE,TRUE
2021,401326355,2021-09-19,PHI,SF,161,160,TRUE,TRUE
2021,401326356,2021-09-19,PIT,LV,166,165,TRUE,TRUE
2021,401326128,2021-09-19,CAR,NO,164,163,TRUE,TRUE
2021,401326132,2021-09-19,JAX,DEN,170,169,TRUE,TRUE
2021,401326357,2021-09-19,ARI,MIN,183,182,TRUE,TRUE
2021,401326358,2021-09-19,TB,ATL,172,170,TRUE,TRUE
2021,401326359,2021-09-19,LAC,DAL,169,168,TRUE,TRUE
2021,401326360,2021-09-19,SEA,TEN,191,171,TRUE,TRUE
2021,401326361,2021-09-20,BAL,KC,159,158,TRUE,TRUE
2021,401326362,2021-09-21,GB,DET,157,156,TRUE,TRUE
2021,401326363,2021-09-24,HOU,CAR,166,164,TRUE,TRUE
2021,401326364,2021-09-26,BUF,WSH,168,167,TRUE,TRUE
2021,401326365,2021-09-26,CLE,CHI,180,179,TRUE,TRUE
2021,401326366,2021-09-26,DET,BAL,163,162,TRUE,TRUE
2021,401326372,2021-09-26,TEN,IND,163,162,TRUE,TRUE
2021,401326368,2021-09-26,KC,LAC,180,179,TRUE,TRUE
2021,401326369,2021-09-26,NE,NO,178,177,TRUE,TRUE
2021,401326370,2021-09-26,NYG,ATL,168,167,TRUE,TRUE
2021,401326371,2021-09-26,PIT,CIN,173,172,TRUE,TRUE
2021,401326367,2021-09-26,JAX,ARI,176,174,TRUE,TRUE
2021,401326373,2021-09-26,DEN,NYJ,158,157,TRUE,TRUE
2021,401326374,2021-09-26,LV,MIA,220,181,TRUE,TRUE
2021,401326375,2021-09-26,LAR,TB,179,178,TRUE,TRUE
2021,401326376,2021-09-26,MIN,SEA,164,163,TRUE,TRUE
2021,401326377,2021-09-27,SF,GB,178,177,TRUE,TRUE
2021,401326378,2021-09-28,DAL,PHI,167,166,TRUE,TRUE
2021,401326379,2021-10-01,CIN,JAX,151,149,TRUE,TRUE
2021,401326380,2021-10-03,ATL,WSH,180,179,TRUE,TRUE
2021,401326381,2021-10-03,BUF,HOU,153,152,TRUE,TRUE
2021,401326382,2021-10-03,CHI,DET,160,159,TRUE,TRUE
2021,401326383,2021-10-03,DAL,CAR,169,168,TRUE,TRUE
2021,401326384,2021-10-03,MIA,IND,164,163,TRUE,TRUE
2021,401326385,2021-10-03,MIN,CLE,187,186,TRUE,TRUE
2021,401326386,2021-10-03,NO,NYG,170,157,TRUE,TRUE
2021,401326387,2021-10-03,NYJ,TEN,216,179,TRUE,TRUE
2021,401326388,2021-10-03,PHI,KC,178,175,TRUE,TRUE
2021,401326389,2021-10-03,LAR,ARI,186,185,TRUE,TRUE
2021,401326390,2021-10-03,SF,SEA,172,171,TRUE,TRUE
2021,401326391,2021-10-03,DEN,BAL,178,177,TRUE,TRUE
2021,401326392,2021-10-03,GB,PIT,168,167,TRUE,TRUE
2021,401326393,2021-10-04,NE,TB,180,179,TRUE,TRUE
2021,401326394,2021-10-05,LAC,LV,174,173,TRUE,TRUE
2021,401326395,2021-10-08,SEA,LAR,175,174,TRUE,TRUE
2021,401326324,2021-10-10,ATL,NYJ,169,168,TRUE,TRUE
2021,401326397,2021-10-10,CIN,GB,176,153,TRUE,TRUE
2021,401326400,2021-10-10,MIN,DET,175,174,TRUE,TRUE
2021,401326401,2021-10-10,PIT,DEN,166,165,TRUE,TRUE
2021,401326402,2021-10-10,TB,MIA,163,162,TRUE,TRUE
2021,401326403,2021-10-10,WSH,NO,180,179,TRUE,TRUE
2021,401326396,2021-10-10,CAR,PHI,184,183,TRUE,TRUE
2021,401326399,2021-10-10,JAX,TEN,172,171,TRUE,TRUE
2021,401326398,2021-10-10,HOU,NE,164,163,TRUE,TRUE
2021,401326405,2021-10-10,LV,CHI,171,170,TRUE,TRUE
2021,401326404,2021-10-10,LAC,CLE,185,183,TRUE,TRUE
2021,401326407,2021-10-10,DAL,NYG,185,184,TRUE,TRUE
2021,401326406,2021-10-10,ARI,SF,159,158,TRUE,TRUE
2021,401326408,2021-10-11,KC,BUF,184,183,TRUE,TRUE
2021,401326409,2021-10-12,BAL,IND,180,166,TRUE,TRUE
2021,401326410,2021-10-15,PHI,TB,160,159,TRUE,TRUE
2021,401326325,2021-10-17,JAX,MIA,183,182,TRUE,TRUE
2021,401326413,2021-10-17,CHI,GB,166,164,TRUE,TRUE
2021,401326414,2021-10-17,DET,CIN,176,175,TRUE,TRUE
2021,401326415,2021-10-17,IND,HOU,158,157,TRUE,TRUE
2021,401326416,2021-10-17,NYG,LAR,182,181,TRUE,TRUE
2021,401326417,2021-10-17,WSH,KC,175,174,TRUE,TRUE
2021,401326412,2021-10-17,CAR,MIN,216,204,TRUE,TRUE
2021,401326411,2021-10-17,BAL,LAC,153,152,TRUE,TRUE
2021,401326418,2021-10-17,CLE,ARI,177,176,TRUE,TRUE
2021,401326419,2021-10-17,DEN,LV,174,173,TRUE,TRUE
2021,401326420,2021-10-17,NE,DAL,186,169,TRUE,TRUE
2021,401326421,2021-10-18,PIT,SEA,190,172,TRUE,TRUE
2021,401326422,2021-10-19,TEN,BUF,167,165,TRUE,TRUE
2021,401326423,2021-10-22,CLE,DEN,162,161,TRUE,TRUE
2021,401326425,2021-10-24,GB,WSH,159,157,TRUE,TRUE
2021,401326429,2021-10-24,TEN,KC,174,167,TRUE,TRUE
2021,401326426,2021-10-24,MIA,ATL,174,165,TRUE,TRUE
2021,401326427,2021-10-24,NE,NYJ,173,172,TRUE,TRUE
2021,401326428,2021-10-24,NYG,CAR,173,167,TRUE,TRUE
2021,401326424,2021-10-24,BAL,CIN,177,166,TRUE,TRUE
2021,401326431,2021-10-24,LV,PHI,170,165,TRUE,TRUE
2021,401326430,2021-10-24,LAR,DET,174,172,TRUE,TRUE
2021,401326432,2021-10-24,ARI,HOU,163,159,TRUE,TRUE
2021,401326433,2021-10-24,TB,CHI,172,167,TRUE,TRUE
2021,401326434,2021-10-25,SF,IND,162,156,TRUE,TRUE
2021,401326435,2021-10-26,SEA,NO,173,168,TRUE,TRUE
2021,401326436,2021-10-29,ARI,GB,167,165,TRUE,TRUE
2021,401326437,2021-10-31,ATL,CAR,171,167,TRUE,TRUE
2021,401326438,2021-10-31,BUF,MIA,183,179,TRUE,TRUE
2021,401326439,2021-10-31,CHI,SF,174,173,TRUE,TRUE
2021,401326440,2021-10-31,CLE,PIT,180,178,TRUE,TRUE
2021,401326441,2021-10-31,DET,PHI,161,156,TRUE,TRUE
2021,401326443,2021-10-31,IND,TEN,198,174,TRUE,TRUE
2021,401326444,2021-10-31,NYJ,CIN,181,176,TRUE,TRUE
2021,401326442,2021-10-31,HOU,LAR,169,165,TRUE,TRUE
2021,401326445,2021-10-31,LAC,NE,180,153,TRUE,TRUE
2021,401326446,2021-10-31,SEA,JAX,168,159,TRUE,TRUE
2021,401326447,2021-10-31,DEN,WSH,156,150,TRUE,TRUE
2021,401326448,2021-10-31,NO,TB,175,166,TRUE,TRUE
2021,401326449,2021-11-01,MIN,DAL,184,178,TRUE,TRUE
2021,401326450,2021-11-02,KC,NYG,179,174,TRUE,TRUE
2021,401326451,2021-11-05,IND,NYJ,173,169,TRUE,TRUE
2021,401326454,2021-11-07,CIN,CLE,161,157,TRUE,TRUE
2021,401326455,2021-11-07,DAL,DEN,173,170,TRUE,TRUE
2021,401326457,2021-11-07,MIA,HOU,183,178,TRUE,TRUE
2021,401326458,2021-11-07,NO,ATL,175,170,TRUE,TRUE
2021,401326459,2021-11-07,NYG,LV,164,157,TRUE,TRUE
2021,401326453,2021-11-07,CAR,NE,159,155,TRUE,TRUE
2021,401326456,2021-11-07,JAX,BUF,172,166,TRUE,TRUE
2021,401326452,2021-11-07,BAL,MIN,203,165,TRUE,TRUE
2021,401326460,2021-11-07,PHI,LAC,163,159,TRUE,TRUE
2021,401326461,2021-11-07,KC,GB,167,163,TRUE,TRUE
2021,401326462,2021-11-07,SF,ARI,165,162,TRUE,TRUE
2021,401326463,2021-11-08,LAR,TEN,178,176,TRUE,TRUE
2021,401326464,2021-11-09,PIT,CHI,182,179,TRUE,TRUE
2021,401326465,2021-11-12,MIA,BAL,193,186,TRUE,TRUE
2021,401326466,2021-11-14,DAL,ATL,164,162,TRUE,TRUE
2021,401326471,2021-11-14,TEN,NO,173,169,TRUE,TRUE
2021,401326467,2021-11-14,IND,JAX,177,176,TRUE,TRUE
2021,401326468,2021-11-14,NE,CLE,156,155,TRUE,TRUE
2021,401326469,2021-11-14,NYJ,BUF,168,165,TRUE,TRUE
2021,401326472,2021-11-14,WSH,TB,161,160,TRUE,TRUE
2021,401326473,2021-11-14,ARI,CAR,167,165,TRUE,TRUE
2021,401326474,2021-11-14,LAC,MIN,177,172,TRUE,TRUE
2021,401326475,2021-11-14,DEN,PHI,163,161,TRUE,TRUE
2021,401326476,2021-11-14,GB,SEA,167,164,TRUE,TRUE
2021,401326477,2021-11-15,LV,KC,168,165,TRUE,TRUE
2021,401326478,2021-11-16,SF,LAR,158,156,TRUE,TRUE
2021,401326479,2021-11-19,ATL,NE,156,151,TRUE,TRUE
2021,401326480,2021-11-21,BUF,IND,157,154,TRUE,TRUE
2021,401326482,2021-11-21,CHI,BAL,194,191,TRUE,TRUE
2021,401326483,2021-11-21,CLE,DET,161,155,TRUE,TRUE
2021,401326488,2021-11-21,TEN,HOU,183,178,TRUE,TRUE
2021,401326485,2021-11-21,MIN,GB,165,162,TRUE,TRUE
2021,401326486,2021-11-21,NYJ,MIA,172,166,TRUE,TRUE
2021,401326487,2021-11-21,PHI,NO,191,183,TRUE,TRUE
2021,401326481,2021-11-21,CAR,WSH,159,156,TRUE,TRUE
2021,401326484,2021-11-21,JAX,SF,149,143,TRUE,TRUE
2021,401326489,2021-11-21,LV,CIN,161,155,TRUE,TRUE
2021,401326490,2021-11-21,KC,DAL,177,171,TRUE,TRUE
2021,401326491,2021-11-21,SEA,ARI,174,167,TRUE,TRUE
2021,401326492,2021-11-22,LAC,PIT,186,178,TRUE,TRUE
2021,401326493,2021-11-23,TB,NYG,171,166,TRUE,TRUE
2021,401326494,2021-11-25,DET,CHI,159,154,TRUE,TRUE
2021,401326495,2021-11-25,DAL,LV,198,186,TRUE,TRUE
2021,401326496,2021-11-26,NO,BUF,155,148,TRUE,TRUE
2021,401326497,2021-11-28,CIN,PIT,163,159,TRUE,TRUE
2021,401326499,2021-11-28,IND,TB,174,173,TRUE,TRUE
2021,401326501,2021-11-28,MIA,CAR,172,166,TRUE,TRUE
2021,401326502,2021-11-28,NE,TEN,160,158,TRUE,TRUE
2021,401326503,2021-11-28,NYG,PHI,161,159,TRUE,TRUE
2021,401326500,2021-11-28,JAX,ATL,173,167,TRUE,TRUE
2021,401326498,2021-11-28,HOU,NYJ,162,159,TRUE,TRUE
2021,401326504,2021-11-28,DEN,LAC,164,163,TRUE,TRUE
2021,401326505,2021-11-28,GB,LAR,189,180,TRUE,TRUE
2021,401326506,2021-11-28,SF,MIN,160,152,TRUE,TRUE
2021,401326507,2021-11-29,BAL,CLE,178,173,TRUE,TRUE
2021,401326508,2021-11-30,WSH,SEA,172,170,TRUE,TRUE
2021,401326509,2021-12-03,NO,DAL,182,173,TRUE,TRUE
2021,401326510,2021-12-05,ATL,TB,180,177,TRUE,TRUE
2021,401326511,2021-12-05,CHI,ARI,176,175,TRUE,TRUE
2021,401326512,2021-12-05,CIN,LAC,177,172,TRUE,TRUE
2021,401326513,2021-12-05,DET,MIN,192,184,TRUE,TRUE
2021,401326516,2021-12-05,MIA,NYG,179,173,TRUE,TRUE
2021,401326517,2021-12-05,NYJ,PHI,164,157,TRUE,TRUE
2021,401326514,2021-12-05,HOU,IND,161,157,TRUE,TRUE
2021,401326518,2021-12-05,LV,WSH,162,157,TRUE,TRUE
2021,401326519,2021-12-05,LAR,JAX,162,161,TRUE,TRUE
2021,401326520,2021-12-05,PIT,BAL,176,174,TRUE,TRUE
2021,401326521,2021-12-05,SEA,SF,171,166,TRUE,TRUE
2021,401326515,2021-12-06,KC,DEN,166,160,TRUE,TRUE
2021,401326522,2021-12-07,BUF,NE,149,146,TRUE,TRUE
2021,401326523,2021-12-10,MIN,PIT,190,185,TRUE,TRUE
2021,401326526,2021-12-12,CLE,BAL,189,183,TRUE,TRUE
2021,401326530,2021-12-12,TEN,JAX,160,157,TRUE,TRUE
2021,401326528,2021-12-12,KC,LV,160,152,TRUE,TRUE
2021,401326529,2021-12-12,NYJ,NO,179,172,TRUE,TRUE
2021,401326531,2021-12-12,WSH,DAL,195,193,TRUE,TRUE
2021,401326524,2021-12-12,CAR,ATL,165,161,TRUE,TRUE
2021,401326527,2021-12-12,HOU,SEA,185,179,TRUE,TRUE
2021,401326532,2021-12-12,DEN,DET,161,157,TRUE,TRUE
2021,401326533,2021-12-12,LAC,NYG,181,176,TRUE,TRUE
