league,season,game_id,game_date,home_team,away_team,home_team_abbr,away_team_abbr,home_record,away_record,home_final,away_final,home_won,favorite_team,favorite_record,pregame_favorite_side_odds,pregame_favorite_team_abbr_odds,pregame_spread_abs,pregame_total_line,pregame_home_moneyline,pregame_away_moneyline,pregame_home_spread_odds,pregame_away_spread_odds,pregame_odds_n_providers,pregame_odds_source,winner_team,winner_record,loser_team,loser_record,starting_wp_home,starting_wp_favored,max_wp_loser,pit_u,pit_tail_prob,n_updates,n_missing_time,prop_missing_time,peak_rows,peak_first_update_index,peak_first_play_id,peak_first_sequence_number,peak_first_period_number,peak_first_clock_display,peak_first_game_seconds_remaining,peak_first_minutes_remaining,peak_first_home_score,peak_first_away_score,peak_first_loser_score,peak_first_winner_score,peak_first_loser_score_margin,peak_first_play_text,had_bad_1,n_bad_1_rows,n_bad_1_runs,had_bad_0,n_bad_0_rows,n_bad_0_runs,had_extreme_patch
nfl,2018,401030802,2018-09-24T00:20Z,Detroit Lions,New England Patriots,DET,NE,1-2,1-2,26,10,TRUE,New England Patriots,1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detroit Lions,1-2,New England Patriots,1-2,0.388,0.612,0.641,0.43993759750390016,0.5600624024960998,158,7,0.04430379746835443,1,2,40103080236,3600,1,15:00:00,3600,60,0,0,0,0,0,S.Martin kicks 68 yards from DET 35 to NE -3. C.Patterson to NE 42 for 45 yards (T.Tabor).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030805,2018-09-25T00:15Z,Tampa Bay Buccaneers,Pittsburgh Steelers,TB,PIT,2-1,1-1-1,27,30,FALSE,Pittsburgh Steelers,1-1-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh Steelers,1-1-1,Tampa Bay Buccaneers,2-1,0.467,0.5329999999999999,0.706,0.58356940509915,0.41643059490085,184,5,0.02717391304347826,1,21,401030805489,48900,1,07:21:00,3141,52.35,7,0,7,0,7,"(7:21) J.Conner up the middle to PIT 21 for -4 yards (C.Nassib, K.Alexander).",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030839,2018-09-28T00:20Z,Los Angeles Rams,Minnesota Vikings,LAR,MIN,4-0,1-2-1,38,31,TRUE,Los Angeles Rams,4-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,4-0,Minnesota Vikings,1-2-1,0.798,0.798,0.477,0.5765199161425577,0.4234800838574423,172,4,0.023255813953488372,1,54,4010308391370,137000,2,07:15:00,2235,37.25,14,17,17,14,3,(7:15) (Shotgun) J.Goff pass incomplete short left to T.Higbee.,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030847,2018-09-30T17:00Z,Atlanta Falcons,Cincinnati Bengals,ATL,CIN,1-3,3-1,36,37,FALSE,Atlanta Falcons,1-3,home,ATL,3.5,52,-179,161,102,-114,1,nflreadr,Cincinnati Bengals,3-1,Atlanta Falcons,1-3,0.664,0.664,0.919,0.911860718171926,0.08813928182807396,185,3,0.016216216216216217,1,159,4010308473950,395000,4,04:20:00,260,4.333333333333333,33,31,33,31,2,"(4:26) M.Bryant 37 yard field goal is BLOCKED (T.McRae), Center-J.Harris, Holder-M.Bosher, RECOVERED by CIN-S.Williams at CIN 30. S.Williams to CIN 34 for 4 yards (M.Bryant). PENALTY on CIN-T.McRae, Defensive Offside, 5 yards, enforced at CIN 19 - No Play.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030846,2018-09-30T17:00Z,Chicago Bears,Tampa Bay Buccaneers,CHI,TB,3-1,2-2,48,10,TRUE,Chicago Bears,3-1,home,CHI,3,46,-140,126,113,-127,1,nflreadr,Chicago Bears,3-1,Tampa Bay Buccaneers,2-2,0.617,0.617,0.383,0,1,171,5,0.029239766081871343,1,1,4010308461,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030845,2018-09-30T17:00Z,Dallas Cowboys,Detroit Lions,DAL,DET,2-2,1-3,26,24,TRUE,Dallas Cowboys,2-2,home,DAL,2.5,44,-140,127,-113,102,1,nflreadr,Dallas Cowboys,2-2,Detroit Lions,1-3,0.688,0.688,0.721,0.6130374479889042,0.38696255201109575,160,8,0.05,1,151,4010308453626,362600,4,01:28:00,88,1.4666666666666666,23,24,24,23,1,"(1:28) (No Huddle, Shotgun) D.Prescott pass incomplete short right to M.Gallup (G.Quin).",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030844,2018-09-30T17:00Z,Green Bay Packers,Buffalo Bills,GB,BUF,2-1-1,1-3,22,0,TRUE,Green Bay Packers,2-1-1,home,GB,8.5,44,-365,317,-108,-103,1,nflreadr,Green Bay Packers,2-1-1,Buffalo Bills,1-3,0.755,0.755,0.266,0.07894736842105265,0.9210526315789473,173,4,0.023121387283236993,1,15,401030844333,33300,1,09:02:00,3242,54.03333333333333,0,0,0,0,0,(9:02) (Shotgun) J.Williams right end to BUF 41 for no gain (T.Johnson).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030842,2018-09-30T17:00Z,Tennessee Titans,Philadelphia Eagles,TEN,PHI,3-1,2-2,26,23,TRUE,Philadelphia Eagles,2-2,away,PHI,3,41.5,132,-146,-115,103,1,nflreadr,Tennessee Titans,3-1,Philadelphia Eagles,2-2,0.44,0.56,0.931,0.9258861439312567,0.07411385606874332,198,8,0.04040404040404041,2,103,4010308422366,236600,3,07:36:00,1956,32.6,3,17,17,3,14,"Alshon Jeffery Pass From Carson Wentz for 16 Yrds J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",TRUE,1,1,FALSE,0,0,TRUE
nfl,2018,401030843,2018-09-30T17:00Z,Indianapolis Colts,Houston Texans,IND,HOU,1-3,1-3,34,37,FALSE,Indianapolis Colts,1-3,away,HOU,1,48,104,-115,-103,-107,1,nflreadr,Houston Texans,1-3,Indianapolis Colts,1-3,0.606,0.606,0.895,0.8826815642458101,0.11731843575418988,231,4,0.017316017316017316,1,201,4010308435002,500200,5,06:37:00,397,6.616666666666666,31,31,31,31,0,(6:37) (Shotgun) A.Luck pass short right to M.Johnson to HST 25 for 8 yards (J.Joseph).,TRUE,1,1,FALSE,0,0,TRUE
nfl,2018,401030841,2018-09-30T17:00Z,New England Patriots,Miami Dolphins,NE,MIA,2-2,3-1,38,7,TRUE,New England Patriots,2-2,home,NE,6.5,50.5,-279,247,-108,-103,1,nflreadr,New England Patriots,2-2,Miami Dolphins,3-1,0.723,0.723,0.30900000000000005,0.10355987055016191,0.8964401294498381,161,1,0.006211180124223602,1,3,40103084151,5100,1,15:00:00,3600,60,0,0,0,0,0,"(15:00) (Shotgun) R.Tannehill pass deep right to K.Stills ran ob at MIA 47 for 22 yards. MIA 21-Gore 200th career NFL game, 8th RB in NFL history to achieve that milestone.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030840,2018-09-30T17:00Z,Jacksonville Jaguars,New York Jets,JAX,NYJ,3-1,1-3,31,12,TRUE,Jacksonville Jaguars,3-1,home,JAX,7.5,40.5,-335,293,108,-121,1,nflreadr,Jacksonville Jaguars,3-1,New York Jets,1-3,0.728,0.728,0.277,0.018050541516245522,0.9819494584837545,176,8,0.045454545454545456,1,2,40103084040,4000,1,15:00:00,3600,60,0,0,0,0,0,"J.Lambo kicks 65 yards from JAX 35 to end zone, Touchback.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030930,2018-09-30T20:05Z,Oakland Raiders,Cleveland Browns,OAK,CLE,1-3,1-2-1,45,42,TRUE,Oakland Raiders,1-3,home,OAK,2.5,44.5,-135,122,-111,100,1,nflreadr,Oakland Raiders,1-3,Cleveland Browns,1-2-1,0.655,0.655,0.982,0.9816700610997964,0.018329938900203624,227,9,0.039647577092511016,1,168,4010309304207,420700,4,04:16:00,856,14.266666666666667,34,42,42,34,8,(4:20) (Shotgun) D.Carr pass incomplete short middle to M.Bryant (E.Ogbah).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030848,2018-09-30T20:05Z,Arizona Cardinals,Seattle Seahawks,ARI,SEA,0-4,2-2,17,20,FALSE,Seattle Seahawks,2-2,away,SEA,3.5,40,173,-192,100,-111,1,nflreadr,Seattle Seahawks,2-2,Arizona Cardinals,0-4,0.327,0.673,0.788,0.7309644670050761,0.2690355329949239,179,5,0.027932960893854747,1,168,4010308483991,399100,4,02:00:00,120,2,17,17,17,17,0,Two-Minute Warning,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030931,2018-09-30T20:25Z,New York Giants,New Orleans Saints,NYG,NO,1-3,3-1,18,33,FALSE,New Orleans Saints,3-1,away,NO,3.5,51.5,153,-170,-122,109,1,nflreadr,New Orleans Saints,3-1,New York Giants,1-3,0.495,0.505,0.74,0.6486486486486487,0.3513513513513513,170,7,0.041176470588235294,2,33,401030931785,78500,1,00:00:00,2700,45,7,0,7,0,7,"(:00) (Field Goal formation) W.Lutz 42 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead. The Replay Official reviewed the game clock ruling, and the play was REVERSED.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030932,2018-09-30T20:25Z,Los Angeles Chargers,San Francisco 49ers,LAC,SF,2-2,1-3,29,27,TRUE,Los Angeles Chargers,2-2,home,LAC,10,46,-428,368,106,-118,1,nflreadr,Los Angeles Chargers,2-2,San Francisco 49ers,1-3,0.758,0.758,0.8,0.75,0.25,167,6,0.03592814371257485,1,62,4010309321483,148300,2,05:44:00,2144,35.733333333333334,6,14,14,6,8,(5:44) (Shotgun) C.Beathard pass short left to P.Garcon pushed ob at LAC 3 for 4 yards (J.Brown).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030933,2018-10-01T00:20Z,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,1-2-1,3-1,14,26,FALSE,Pittsburgh Steelers,1-2-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baltimore Ravens,3-1,Pittsburgh Steelers,1-2-1,0.557,0.557,0.61,0.360655737704918,0.639344262295082,182,3,0.016483516483516484,1,91,4010309332248,224800,3,15:00:00,1800,30,14,14,14,14,0,J.Tucker kicks 66 yards from BLT 35 to PIT -1. R.Switzer to PIT 34 for 35 yards (T.Young).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030934,2018-10-02T00:15Z,Denver Broncos,Kansas City Chiefs,DEN,KC,2-2,4-0,23,27,FALSE,Kansas City Chiefs,4-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas City Chiefs,4-0,Denver Broncos,2-2,0.43,0.5700000000000001,0.939,0.9350372736954207,0.06496272630457933,180,5,0.027777777777777776,2,138,4010309343275,327500,4,11:18:00,678,11.3,23,13,23,13,10,"(11:18) (Shotgun) P.Mahomes pass short right to D.Harris to DEN 48 for 11 yards (B.Marshall). PENALTY on KC-L.Duvernay-Tardif, Illegal Use of Hands, 10 yards, enforced at KC 41 - No Play.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030697,2018-10-05T00:20Z,New England Patriots,Indianapolis Colts,NE,IND,3-2,1-4,38,24,TRUE,New England Patriots,3-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New England Patriots,3-2,Indianapolis Colts,1-4,0.768,0.768,0.243,0.04526748971193417,0.9547325102880658,192,1,0.005208333333333333,1,14,401030697317,31700,1,09:40:00,3280,54.666666666666664,0,0,0,0,0,(9:40) T.Brady pass short left to J.Edelman to IND 1 for 6 yards (P.Desir; M.Hooker).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030702,2018-10-07T17:00Z,Buffalo Bills,Tennessee Titans,BUF,TEN,2-3,3-2,13,12,TRUE,Tennessee Titans,3-2,away,TEN,6,38,238,-269,101,-112,1,nflreadr,Buffalo Bills,2-3,Tennessee Titans,3-2,0.429,0.571,0.613,0.36867862969004883,0.6313213703099512,157,5,0.03184713375796178,1,142,4010307023561,356100,4,04:43:00,283,4.716666666666667,10,12,12,10,2,(4:43) L.McCoy left tackle to BUF 26 for 1 yard (J.Casey).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030785,2018-10-07T17:00Z,Cincinnati Bengals,Miami Dolphins,CIN,MIA,4-1,3-2,27,17,TRUE,Cincinnati Bengals,4-1,home,CIN,6,47.5,-255,227,-103,-107,1,nflreadr,Cincinnati Bengals,4-1,Miami Dolphins,3-2,0.76,0.76,0.941,0.9373007438894791,0.06269925611052085,164,5,0.03048780487804878,1,90,4010307852264,226400,3,08:49:00,1429,23.816666666666666,0,17,17,0,17,(8:49) J.Mixon left guard to CIN 28 for -3 yards (T.McDonald; D.Godchaux).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030770,2018-10-07T17:00Z,Cleveland Browns,Baltimore Ravens,CLE,BAL,2-2-1,3-2,12,9,TRUE,Baltimore Ravens,3-2,away,BAL,3,44.5,154,-171,106,-119,1,nflreadr,Cleveland Browns,2-2-1,Baltimore Ravens,3-2,0.279,0.721,0.852,0.8262910798122065,0.1737089201877935,220,7,0.031818181818181815,1,50,4010307701165,116500,2,09:28:00,2968,49.46666666666667,0,3,3,0,3,(9:50) J.Allen left guard to CLV 2 for no gain (J.Peppers).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030745,2018-10-07T17:00Z,Detroit Lions,Green Bay Packers,DET,GB,2-3,2-2-1,31,23,TRUE,Green Bay Packers,2-2-1,home,DET,1,50,-125,114,-117,105,1,nflreadr,Detroit Lions,2-3,Green Bay Packers,2-2-1,0.497,0.503,0.5449999999999999,0.16513761467889876,0.8348623853211012,185,4,0.021621621621621623,1,11,401030745262,26200,1,11:16:00,3376,56.266666666666666,0,0,0,0,0,(11:16) (Shotgun) K.Johnson up the middle to DET 48 for 4 yards (O.Burks).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030741,2018-10-07T17:00Z,Kansas City Chiefs,Jacksonville Jaguars,KC,JAX,5-0,3-2,30,14,TRUE,Kansas City Chiefs,5-0,home,KC,3,48,-144,131,103,-115,1,nflreadr,Kansas City Chiefs,5-0,Jacksonville Jaguars,3-2,0.591,0.591,0.4290000000000001,0.04662004662004682,0.9533799533799532,192,5,0.026041666666666668,1,5,401030741102,10200,1,13:34:00,3514,58.56666666666667,0,0,0,0,0,(13:34) (Shotgun) B.Bortles pass short middle to K.Cole to JAX 33 for 6 yards (Te.Smith).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030734,2018-10-07T17:00Z,New York Jets,Denver Broncos,NYJ,DEN,2-3,2-3,34,16,TRUE,New York Jets,2-3,away,DEN,1,42,-104,-106,-110,-101,1,nflreadr,New York Jets,2-3,Denver Broncos,2-3,0.59,0.59,0.7030000000000001,0.5775248933143671,0.42247510668563293,177,5,0.02824858757062147,1,33,401030734772,77200,1,01:31:00,2791,46.516666666666666,0,7,7,0,7,(1:31) (Shotgun) C.Keenum pass short right to E.Sanders pushed ob at NYJ 41 for 11 yards (M.Maye).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030709,2018-10-07T17:00Z,Pittsburgh Steelers,Atlanta Falcons,PIT,ATL,2-2-1,1-4,41,17,TRUE,Pittsburgh Steelers,2-2-1,home,PIT,3.5,57,-180,162,-103,-108,1,nflreadr,Pittsburgh Steelers,2-2-1,Atlanta Falcons,1-4,0.586,0.586,0.43799999999999994,0.05479452054794498,0.945205479452055,167,2,0.011976047904191617,1,61,4010307091497,149700,2,06:22:00,2182,36.36666666666667,13,7,7,13,-6,(6:22) (Shotgun) M.Ryan pass short middle to C.Ridley to PIT 14 for 7 yards (C.Sensabaugh) [L.Fort].,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030778,2018-10-07T17:00Z,Carolina Panthers,New York Giants,CAR,NYG,3-1,1-4,33,31,TRUE,Carolina Panthers,3-1,home,CAR,7,43.5,-264,234,111,-125,1,nflreadr,Carolina Panthers,3-1,New York Giants,1-4,0.735,0.735,0.849,0.8221436984687869,0.17785630153121312,177,10,0.05649717514124294,1,164,4010307783987,398700,4,01:39:00,99,1.65,30,30,30,30,0,"(1:39) (No Huddle, Shotgun) E.Manning pass deep right to R.Shepard for 55 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (No Huddle, Shotgun) E.Manning pass deep right to R.Shepard to CAR 15 for 40 yards (D.Jackson).",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030793,2018-10-07T20:05Z,Los Angeles Chargers,Oakland Raiders,LAC,OAK,3-2,1-4,26,10,TRUE,Los Angeles Chargers,3-2,home,LAC,5.5,52,-230,205,-105,-105,1,nflreadr,Los Angeles Chargers,3-2,Oakland Raiders,1-4,0.735,0.735,0.409,0.3520782396088019,0.6479217603911981,158,3,0.0189873417721519,1,32,401030793711,71100,1,00:00:00,2700,45,3,0,0,3,-3,END QUARTER 1,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030803,2018-10-07T20:25Z,Philadelphia Eagles,Minnesota Vikings,PHI,MIN,2-3,2-2-1,21,23,FALSE,Philadelphia Eagles,2-3,home,PHI,3.5,48,-180,162,-104,-106,1,nflreadr,Minnesota Vikings,2-2-1,Philadelphia Eagles,2-3,0.602,0.602,0.688,0.5465116279069766,0.4534883720930234,163,6,0.03680981595092025,1,56,4010308031260,126000,2,05:01:00,2101,35.016666666666666,3,3,3,3,0,(5:01) (Shotgun) C.Wentz pass short left to D.Goedert pushed ob at MIN 31 for 11 yards (X.Rhodes).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030797,2018-10-07T20:25Z,San Francisco 49ers,Arizona Cardinals,SF,ARI,1-4,1-4,18,28,FALSE,San Francisco 49ers,1-4,home,SF,3,40.5,-161,146,-108,-103,1,nflreadr,Arizona Cardinals,1-4,San Francisco 49ers,1-4,0.757,0.757,0.833,0.7995198079231691,0.20048019207683088,189,1,0.005291005291005291,1,9,401030797217,21700,1,11:42:00,3402,56.7,0,0,0,0,0,(11:50) C.Beathard pass short left to K.Juszczyk to ARZ 2 for 25 yards (J.Bynes). Caught at ARZ 28.  26-YAC,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030808,2018-10-07T20:25Z,Seattle Seahawks,Los Angeles Rams,SEA,LAR,2-3,5-0,31,33,FALSE,Los Angeles Rams,5-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,5-0,Seattle Seahawks,2-3,0.346,0.654,0.764,0.6910994764397906,0.30890052356020936,170,7,0.041176470588235294,1,120,4010308083130,313000,3,01:35:00,995,16.583333333333332,31,24,31,24,7,"David Moore Pass From Russell Wilson for 30 Yrds S.Janikowski extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030831,2018-10-08T00:20Z,Houston Texans,Dallas Cowboys,HOU,DAL,2-3,2-3,19,16,TRUE,Houston Texans,2-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,2-3,Dallas Cowboys,2-3,0.584,0.584,0.735,0.6394557823129252,0.3605442176870748,189,9,0.047619047619047616,1,174,4010308314161,416100,5,06:55:00,415,6.916666666666667,16,16,16,16,0,(6:55) (Shotgun) D.Prescott pass short left to C.Beasley ran ob at HST 42 for 8 yards (J.Reid).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030834,2018-10-09T00:15Z,New Orleans Saints,Washington Redskins,NO,WSH,4-1,2-2,43,19,TRUE,New Orleans Saints,4-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,4-1,Washington Redskins,2-2,0.612,0.612,0.394,0.015228426395939132,0.9847715736040609,159,6,0.03773584905660377,1,2,40103083436,3600,1,15:00:00,3600,60,0,0,0,0,0,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030692,2018-10-12T00:20Z,New York Giants,Philadelphia Eagles,NYG,PHI,1-5,3-3,13,34,FALSE,New York Giants,1-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia Eagles,3-3,New York Giants,1-5,0.503,0.503,0.51,0.03921568627450989,0.9607843137254901,180,4,0.022222222222222223,1,2,40103069236,3600,1,15:00:00,3600,60,0,0,0,0,0,"J.Elliott kicks 66 yards from PHI 35 to NYG -1. J.Davis to NYG 25 for 26 yards (J.Mills). FUMBLES (J.Mills), RECOVERED by PHI-J.Adams at NYG 30. J.Adams to NYG 30 for no gain (K.Wynn). The Replay Official reviewed the fumble ruling, and the play was REVERSED. J.Elliott kicks 66 yards from PHI 35 to NYG -1. J.Davis to NYG 25 for 26 yards (J.Mills).",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030695,2018-10-14T17:00Z,Atlanta Falcons,Tampa Bay Buccaneers,ATL,TB,2-4,2-3,34,29,TRUE,Atlanta Falcons,2-4,home,ATL,3,57.5,-159,144,-107,-103,1,nflreadr,Atlanta Falcons,2-4,Tampa Bay Buccaneers,2-3,0.651,0.651,0.5760000000000001,0.3940972222222223,0.6059027777777777,173,3,0.017341040462427744,1,15,401030695349,34900,1,10:09:00,3309,55.15,0,6,6,0,6,"(9:50) PENALTY on ATL, Offensive Too Many Men on Field, 5 yards, enforced at 50 - No Play.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030743,2018-10-14T17:00Z,Cincinnati Bengals,Pittsburgh Steelers,CIN,PIT,4-2,3-2-1,21,28,FALSE,Cincinnati Bengals,4-2,home,CIN,1,49.5,-113,103,-108,-103,1,nflreadr,Pittsburgh Steelers,3-2-1,Cincinnati Bengals,4-2,0.53,0.53,0.746,0.6595174262734584,0.34048257372654156,167,3,0.017964071856287425,1,33,401030743780,78000,1,04:36:00,2976,49.6,7,0,7,0,7,(4:36) B.Roethlisberger pass incomplete short left to J.Conner (S.Williams) [A.Billings].,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030746,2018-10-14T17:00Z,Cleveland Browns,Los Angeles Chargers,CLE,LAC,2-3-1,4-2,14,38,FALSE,Los Angeles Chargers,4-2,home,CLE,1,47,-105,-105,101,-112,1,nflreadr,Los Angeles Chargers,4-2,Cleveland Browns,2-3-1,0.401,0.599,0.425,0.05647058823529405,0.943529411764706,172,4,0.023255813953488372,1,3,40103074669,6900,1,14:54:00,3594,59.9,0,0,0,0,0,(14:54) (Shotgun) B.Mayfield pass short middle to D.Njoku to CLV 37 for 14 yards (T.Williams).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030706,2018-10-14T17:00Z,Oakland Raiders,Seattle Seahawks,OAK,SEA,1-5,3-3,3,27,FALSE,Seattle Seahawks,3-3,away,SEA,3,47.5,137,-152,-110,-101,1,nflreadr,Seattle Seahawks,3-3,Oakland Raiders,1-5,0.341,0.659,0.369,0.07588075880758816,0.9241192411924118,155,4,0.025806451612903226,1,4,40103070681,8100,1,14:28:00,3568,59.46666666666667,0,0,0,0,0,(14:28) C.Carson right guard to SEA 26 for 1 yard (E.Lamur).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030771,2018-10-14T17:00Z,Miami Dolphins,Chicago Bears,MIA,CHI,4-2,3-2,31,28,TRUE,Chicago Bears,3-2,away,CHI,7.5,40.5,254,-287,-123,110,1,nflreadr,Miami Dolphins,4-2,Chicago Bears,3-2,0.36,0.64,0.948,0.9451476793248945,0.05485232067510548,189,2,0.010582010582010581,1,125,4010307712920,292000,4,12:26:00,1346,22.433333333333334,13,21,21,13,8,"(12:26) B.Sowell reported in as eligible.  M.Trubisky pass short right to T.Cohen for 3 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CHI-T.Burton, Offensive Pass Interference, 10 yards, enforced at MIA 3 - No Play.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030742,2018-10-14T17:00Z,Minnesota Vikings,Arizona Cardinals,MIN,ARI,3-2-1,1-5,27,17,TRUE,Minnesota Vikings,3-2-1,home,MIN,10,43.5,-405,350,112,-126,1,nflreadr,Minnesota Vikings,3-2-1,Arizona Cardinals,1-5,0.846,0.846,0.28300000000000003,0.4558303886925795,0.5441696113074205,172,5,0.029069767441860465,1,83,4010307421907,190700,2,01:20:00,1880,31.333333333333332,10,10,10,10,0,(1:20) (Shotgun) K.Cousins pass incomplete short left to S.Diggs (H.Reddick).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030737,2018-10-14T17:00Z,New York Jets,Indianapolis Colts,NYJ,IND,3-3,1-5,42,34,TRUE,Indianapolis Colts,1-5,home,NYJ,2.5,47.5,-145,131,-119,106,1,nflreadr,New York Jets,3-3,Indianapolis Colts,1-5,0.489,0.511,0.735,0.6394557823129252,0.3605442176870748,190,12,0.06315789473684211,1,55,4010307371301,130100,2,10:42:00,2442,40.7,10,13,13,10,3,"(10:42) S.Darnold pass short left to E.Tomlinson to NYJ 28 for 11 yards (M.Hooker). PENALTY on NYJ-B.Shell, Offensive Holding, 8 yards, enforced at NYJ 17 - No Play.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030701,2018-10-14T17:00Z,Washington Redskins,Carolina Panthers,WSH,CAR,3-2,3-2,23,17,TRUE,Washington Redskins,3-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington Redskins,3-2,Carolina Panthers,3-2,0.557,0.557,0.488,0.09221311475409844,0.9077868852459016,167,3,0.017964071856287425,1,161,4010307013907,390700,4,00:54:00,54,0.9,23,17,17,23,-6,(:54) (Shotgun) C.Newton pass short middle to C.McCaffrey to WAS 16 for 5 yards (J.Harvey-Clemons; M.Foster).,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030748,2018-10-14T17:00Z,Houston Texans,Buffalo Bills,HOU,BUF,3-3,2-4,20,13,TRUE,Houston Texans,3-3,home,HOU,10.5,40.5,-439,376,106,-119,1,nflreadr,Houston Texans,3-3,Buffalo Bills,2-4,0.78,0.78,0.819,0.7789987789987789,0.2210012210012211,166,6,0.03614457831325301,1,143,4010307483399,339900,4,03:50:00,230,3.8333333333333335,10,13,13,10,3,(3:50) (Shotgun) D.Watson pass short right to W.Fuller ran ob at HST 25 for 17 yards.,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030773,2018-10-14T20:05Z,Denver Broncos,Los Angeles Rams,DEN,LAR,2-4,6-0,20,23,FALSE,Los Angeles Rams,6-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,6-0,Denver Broncos,2-4,0.23,0.77,0.388,0.40721649484536093,0.5927835051546391,183,1,0.00546448087431694,1,34,401030773785,78500,1,01:47:00,2807,46.78333333333333,0,6,0,6,-6,"(1:47) C.Keenum pass deep left to E.Sanders for 44 yards, TOUCHDOWN. The Replay Official reviewed the score ruling, and the play was REVERSED. C.Keenum pass deep left to E.Sanders to LA 1 for 43 yards (T.Hill). PENALTY on DEN-E.Sanders, Taunting, 15 yards, enforced at LA 1.",FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030776,2018-10-14T20:25Z,Dallas Cowboys,Jacksonville Jaguars,DAL,JAX,3-3,3-3,40,7,TRUE,Dallas Cowboys,3-3,away,JAX,3,39.5,156,-173,106,-119,1,nflreadr,Dallas Cowboys,3-3,Jacksonville Jaguars,3-3,0.562,0.562,0.4439999999999999,0.013513513513513375,0.9864864864864866,161,8,0.049689440993788817,1,2,40103077636,3600,1,15:00:00,3600,60,0,0,0,0,0,"B.Maher kicks 65 yards from DAL 35 to end zone, Touchback.",FALSE,0,0,FALSE,0,0,FALSE
