league,season,game_id,game_date,home_team,away_team,home_team_abbr,away_team_abbr,home_record,away_record,home_final,away_final,home_won,favorite_team,favorite_record,pregame_favorite_side_odds,pregame_favorite_team_abbr_odds,pregame_spread_abs,pregame_total_line,pregame_home_moneyline,pregame_away_moneyline,pregame_home_spread_odds,pregame_away_spread_odds,pregame_odds_n_providers,pregame_odds_source,winner_team,winner_record,loser_team,loser_record,starting_wp_home,starting_wp_favored,max_wp_loser,pit_u,pit_tail_prob,n_updates,n_missing_time,prop_missing_time,peak_rows,peak_first_update_index,peak_first_play_id,peak_first_sequence_number,peak_first_period_number,peak_first_clock_display,peak_first_game_seconds_remaining,peak_first_minutes_remaining,peak_first_home_score,peak_first_away_score,peak_first_loser_score,peak_first_winner_score,peak_first_loser_score_margin,peak_first_play_text,had_bad_1,n_bad_1_rows,n_bad_1_runs,had_bad_0,n_bad_0_rows,n_bad_0_runs,had_extreme_patch
nfl,2018,401030840,2018-09-30T17:00Z,Jacksonville Jaguars,New York Jets,JAX,NYJ,3-1,1-3,31,12,TRUE,Jacksonville Jaguars,3-1,home,JAX,7.5,40.5,-335,293,108,-121,1,nflreadr,Jacksonville Jaguars,3-1,New York Jets,1-3,0.728,0.728,0.277,0.018050541516245522,0.9819494584837545,176,176,1,1,2,40103084040,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030930,2018-09-30T20:05Z,Oakland Raiders,Cleveland Browns,OAK,CLE,1-3,1-2-1,45,42,TRUE,Oakland Raiders,1-3,home,OAK,2.5,44.5,-135,122,-111,100,1,nflreadr,Oakland Raiders,1-3,Cleveland Browns,1-2-1,0.655,0.655,0.982,0.9816700610997964,0.018329938900203624,227,227,1,1,168,4010309304207,420700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030848,2018-09-30T20:05Z,Arizona Cardinals,Seattle Seahawks,ARI,SEA,0-4,2-2,17,20,FALSE,Seattle Seahawks,2-2,away,SEA,3.5,40,173,-192,100,-111,1,nflreadr,Seattle Seahawks,2-2,Arizona Cardinals,0-4,0.327,0.673,0.788,0.7309644670050761,0.2690355329949239,179,179,1,1,168,4010308483991,399100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030931,2018-09-30T20:25Z,New York Giants,New Orleans Saints,NYG,NO,1-3,3-1,18,33,FALSE,New Orleans Saints,3-1,away,NO,3.5,51.5,153,-170,-122,109,1,nflreadr,New Orleans Saints,3-1,New York Giants,1-3,0.495,0.505,0.74,0.6486486486486487,0.3513513513513513,170,170,1,2,33,401030931785,78500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030932,2018-09-30T20:25Z,Los Angeles Chargers,San Francisco 49ers,LAC,SF,2-2,1-3,29,27,TRUE,Los Angeles Chargers,2-2,home,LAC,10,46,-428,368,106,-118,1,nflreadr,Los Angeles Chargers,2-2,San Francisco 49ers,1-3,0.758,0.758,0.8,0.75,0.25,167,167,1,1,62,4010309321483,148300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030933,2018-10-01T00:20Z,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,1-2-1,3-1,14,26,FALSE,Pittsburgh Steelers,1-2-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baltimore Ravens,3-1,Pittsburgh Steelers,1-2-1,0.557,0.557,0.61,0.360655737704918,0.639344262295082,182,182,1,1,91,4010309332248,224800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030934,2018-10-02T00:15Z,Denver Broncos,Kansas City Chiefs,DEN,KC,2-2,4-0,23,27,FALSE,Kansas City Chiefs,4-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas City Chiefs,4-0,Denver Broncos,2-2,0.43,0.5700000000000001,0.939,0.9350372736954207,0.06496272630457933,180,180,1,2,138,4010309343275,327500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030697,2018-10-05T00:20Z,New England Patriots,Indianapolis Colts,NE,IND,3-2,1-4,38,24,TRUE,New England Patriots,3-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New England Patriots,3-2,Indianapolis Colts,1-4,0.768,0.768,0.243,0.04526748971193417,0.9547325102880658,192,192,1,1,14,401030697317,31700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030702,2018-10-07T17:00Z,Buffalo Bills,Tennessee Titans,BUF,TEN,2-3,3-2,13,12,TRUE,Tennessee Titans,3-2,away,TEN,6,38,238,-269,101,-112,1,nflreadr,Buffalo Bills,2-3,Tennessee Titans,3-2,0.429,0.571,0.613,0.36867862969004883,0.6313213703099512,157,157,1,1,142,4010307023561,356100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030785,2018-10-07T17:00Z,Cincinnati Bengals,Miami Dolphins,CIN,MIA,4-1,3-2,27,17,TRUE,Cincinnati Bengals,4-1,home,CIN,6,47.5,-255,227,-103,-107,1,nflreadr,Cincinnati Bengals,4-1,Miami Dolphins,3-2,0.76,0.76,0.941,0.9373007438894791,0.06269925611052085,164,164,1,1,90,4010307852264,226400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030770,2018-10-07T17:00Z,Cleveland Browns,Baltimore Ravens,CLE,BAL,2-2-1,3-2,12,9,TRUE,Baltimore Ravens,3-2,away,BAL,3,44.5,154,-171,106,-119,1,nflreadr,Cleveland Browns,2-2-1,Baltimore Ravens,3-2,0.279,0.721,0.852,0.8262910798122065,0.1737089201877935,220,220,1,1,50,4010307701165,116500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030745,2018-10-07T17:00Z,Detroit Lions,Green Bay Packers,DET,GB,2-3,2-2-1,31,23,TRUE,Green Bay Packers,2-2-1,home,DET,1,50,-125,114,-117,105,1,nflreadr,Detroit Lions,2-3,Green Bay Packers,2-2-1,0.497,0.503,0.5449999999999999,0.16513761467889876,0.8348623853211012,185,185,1,1,11,401030745262,26200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030741,2018-10-07T17:00Z,Kansas City Chiefs,Jacksonville Jaguars,KC,JAX,5-0,3-2,30,14,TRUE,Kansas City Chiefs,5-0,home,KC,3,48,-144,131,103,-115,1,nflreadr,Kansas City Chiefs,5-0,Jacksonville Jaguars,3-2,0.591,0.591,0.4290000000000001,0.04662004662004682,0.9533799533799532,192,192,1,1,5,401030741102,10200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030734,2018-10-07T17:00Z,New York Jets,Denver Broncos,NYJ,DEN,2-3,2-3,34,16,TRUE,New York Jets,2-3,away,DEN,1,42,-104,-106,-110,-101,1,nflreadr,New York Jets,2-3,Denver Broncos,2-3,0.59,0.59,0.7030000000000001,0.5775248933143671,0.42247510668563293,177,177,1,1,33,401030734772,77200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030709,2018-10-07T17:00Z,Pittsburgh Steelers,Atlanta Falcons,PIT,ATL,2-2-1,1-4,41,17,TRUE,Pittsburgh Steelers,2-2-1,home,PIT,3.5,57,-180,162,-103,-108,1,nflreadr,Pittsburgh Steelers,2-2-1,Atlanta Falcons,1-4,0.586,0.586,0.43799999999999994,0.05479452054794498,0.945205479452055,167,167,1,1,61,4010307091497,149700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030778,2018-10-07T17:00Z,Carolina Panthers,New York Giants,CAR,NYG,3-1,1-4,33,31,TRUE,Carolina Panthers,3-1,home,CAR,7,43.5,-264,234,111,-125,1,nflreadr,Carolina Panthers,3-1,New York Giants,1-4,0.735,0.735,0.849,0.8221436984687869,0.17785630153121312,177,177,1,1,164,4010307783987,398700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030793,2018-10-07T20:05Z,Los Angeles Chargers,Oakland Raiders,LAC,OAK,3-2,1-4,26,10,TRUE,Los Angeles Chargers,3-2,home,LAC,5.5,52,-230,205,-105,-105,1,nflreadr,Los Angeles Chargers,3-2,Oakland Raiders,1-4,0.735,0.735,0.409,0.3520782396088019,0.6479217603911981,158,158,1,1,32,401030793711,71100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030803,2018-10-07T20:25Z,Philadelphia Eagles,Minnesota Vikings,PHI,MIN,2-3,2-2-1,21,23,FALSE,Philadelphia Eagles,2-3,home,PHI,3.5,48,-180,162,-104,-106,1,nflreadr,Minnesota Vikings,2-2-1,Philadelphia Eagles,2-3,0.602,0.602,0.688,0.5465116279069766,0.4534883720930234,163,163,1,1,56,4010308031260,126000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030797,2018-10-07T20:25Z,San Francisco 49ers,Arizona Cardinals,SF,ARI,1-4,1-4,18,28,FALSE,San Francisco 49ers,1-4,home,SF,3,40.5,-161,146,-108,-103,1,nflreadr,Arizona Cardinals,1-4,San Francisco 49ers,1-4,0.757,0.757,0.833,0.7995198079231691,0.20048019207683088,189,189,1,1,9,401030797217,21700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030808,2018-10-07T20:25Z,Seattle Seahawks,Los Angeles Rams,SEA,LAR,2-3,5-0,31,33,FALSE,Los Angeles Rams,5-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,5-0,Seattle Seahawks,2-3,0.346,0.654,0.764,0.6910994764397906,0.30890052356020936,170,170,1,1,120,4010308083130,313000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030831,2018-10-08T00:20Z,Houston Texans,Dallas Cowboys,HOU,DAL,2-3,2-3,19,16,TRUE,Houston Texans,2-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,2-3,Dallas Cowboys,2-3,0.584,0.584,0.735,0.6394557823129252,0.3605442176870748,189,189,1,1,174,4010308314161,416100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030834,2018-10-09T00:15Z,New Orleans Saints,Washington Redskins,NO,WSH,4-1,2-2,43,19,TRUE,New Orleans Saints,4-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,4-1,Washington Redskins,2-2,0.612,0.612,0.394,0.015228426395939132,0.9847715736040609,159,159,1,1,2,40103083436,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030692,2018-10-12T00:20Z,New York Giants,Philadelphia Eagles,NYG,PHI,1-5,3-3,13,34,FALSE,New York Giants,1-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia Eagles,3-3,New York Giants,1-5,0.503,0.503,0.51,0.03921568627450989,0.9607843137254901,180,180,1,1,2,40103069236,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030695,2018-10-14T17:00Z,Atlanta Falcons,Tampa Bay Buccaneers,ATL,TB,2-4,2-3,34,29,TRUE,Atlanta Falcons,2-4,home,ATL,3,57.5,-159,144,-107,-103,1,nflreadr,Atlanta Falcons,2-4,Tampa Bay Buccaneers,2-3,0.651,0.651,0.5760000000000001,0.3940972222222223,0.6059027777777777,173,173,1,1,15,401030695349,34900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030743,2018-10-14T17:00Z,Cincinnati Bengals,Pittsburgh Steelers,CIN,PIT,4-2,3-2-1,21,28,FALSE,Cincinnati Bengals,4-2,home,CIN,1,49.5,-113,103,-108,-103,1,nflreadr,Pittsburgh Steelers,3-2-1,Cincinnati Bengals,4-2,0.53,0.53,0.746,0.6595174262734584,0.34048257372654156,167,167,1,1,33,401030743780,78000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030746,2018-10-14T17:00Z,Cleveland Browns,Los Angeles Chargers,CLE,LAC,2-3-1,4-2,14,38,FALSE,Los Angeles Chargers,4-2,home,CLE,1,47,-105,-105,101,-112,1,nflreadr,Los Angeles Chargers,4-2,Cleveland Browns,2-3-1,0.401,0.599,0.425,0.05647058823529405,0.943529411764706,172,172,1,1,3,40103074669,6900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030706,2018-10-14T17:00Z,Oakland Raiders,Seattle Seahawks,OAK,SEA,1-5,3-3,3,27,FALSE,Seattle Seahawks,3-3,away,SEA,3,47.5,137,-152,-110,-101,1,nflreadr,Seattle Seahawks,3-3,Oakland Raiders,1-5,0.341,0.659,0.369,0.07588075880758816,0.9241192411924118,155,155,1,1,4,40103070681,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030771,2018-10-14T17:00Z,Miami Dolphins,Chicago Bears,MIA,CHI,4-2,3-2,31,28,TRUE,Chicago Bears,3-2,away,CHI,7.5,40.5,254,-287,-123,110,1,nflreadr,Miami Dolphins,4-2,Chicago Bears,3-2,0.36,0.64,0.948,0.9451476793248945,0.05485232067510548,189,189,1,1,125,4010307712920,292000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030742,2018-10-14T17:00Z,Minnesota Vikings,Arizona Cardinals,MIN,ARI,3-2-1,1-5,27,17,TRUE,Minnesota Vikings,3-2-1,home,MIN,10,43.5,-405,350,112,-126,1,nflreadr,Minnesota Vikings,3-2-1,Arizona Cardinals,1-5,0.846,0.846,0.28300000000000003,0.4558303886925795,0.5441696113074205,172,172,1,1,83,4010307421907,190700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030737,2018-10-14T17:00Z,New York Jets,Indianapolis Colts,NYJ,IND,3-3,1-5,42,34,TRUE,Indianapolis Colts,1-5,home,NYJ,2.5,47.5,-145,131,-119,106,1,nflreadr,New York Jets,3-3,Indianapolis Colts,1-5,0.489,0.511,0.735,0.6394557823129252,0.3605442176870748,190,190,1,1,55,4010307371301,130100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030701,2018-10-14T17:00Z,Washington Redskins,Carolina Panthers,WSH,CAR,3-2,3-2,23,17,TRUE,Washington Redskins,3-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington Redskins,3-2,Carolina Panthers,3-2,0.557,0.557,0.488,0.09221311475409844,0.9077868852459016,167,167,1,1,161,4010307013907,390700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030748,2018-10-14T17:00Z,Houston Texans,Buffalo Bills,HOU,BUF,3-3,2-4,20,13,TRUE,Houston Texans,3-3,home,HOU,10.5,40.5,-439,376,106,-119,1,nflreadr,Houston Texans,3-3,Buffalo Bills,2-4,0.78,0.78,0.819,0.7789987789987789,0.2210012210012211,166,166,1,1,143,4010307483399,339900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030773,2018-10-14T20:05Z,Denver Broncos,Los Angeles Rams,DEN,LAR,2-4,6-0,20,23,FALSE,Los Angeles Rams,6-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,6-0,Denver Broncos,2-4,0.23,0.77,0.388,0.40721649484536093,0.5927835051546391,183,183,1,1,34,401030773785,78500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030776,2018-10-14T20:25Z,Dallas Cowboys,Jacksonville Jaguars,DAL,JAX,3-3,3-3,40,7,TRUE,Dallas Cowboys,3-3,away,JAX,3,39.5,156,-173,106,-119,1,nflreadr,Dallas Cowboys,3-3,Jacksonville Jaguars,3-3,0.562,0.562,0.4439999999999999,0.013513513513513375,0.9864864864864866,161,161,1,1,2,40103077636,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030774,2018-10-14T20:25Z,Tennessee Titans,Baltimore Ravens,TEN,BAL,3-3,4-2,0,21,FALSE,Baltimore Ravens,4-2,away,BAL,2.5,43.5,124,-137,-103,-108,1,nflreadr,Baltimore Ravens,4-2,Tennessee Titans,3-3,0.432,0.5680000000000001,0.476,0.09243697478991608,0.9075630252100839,156,156,1,1,8,401030774173,17300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030779,2018-10-15T00:20Z,New England Patriots,Kansas City Chiefs,NE,KC,4-2,5-1,43,40,TRUE,New England Patriots,4-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New England Patriots,4-2,Kansas City Chiefs,5-1,0.668,0.668,0.636,0.4779874213836479,0.5220125786163521,176,176,1,1,142,4010307793263,326300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030783,2018-10-16T00:15Z,Green Bay Packers,San Francisco 49ers,GB,SF,3-2-1,1-5,33,30,TRUE,Green Bay Packers,3-2-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay Packers,3-2-1,San Francisco 49ers,1-5,0.78,0.78,0.898,0.8864142538975501,0.11358574610244987,172,172,1,2,143,4010307833336,333600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030800,2018-10-19T00:20Z,Arizona Cardinals,Denver Broncos,ARI,DEN,1-6,3-4,10,45,FALSE,Denver Broncos,3-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Denver Broncos,3-4,Arizona Cardinals,1-6,0.478,0.522,0.478,0,1,174,174,1,1,1,4010308001,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030792,2018-10-21T13:30Z,Los Angeles Chargers,Tennessee Titans,LAC,TEN,5-2,3-4,20,19,TRUE,Los Angeles Chargers,5-2,home,LAC,6.5,46,-277,245,-108,-103,1,nflreadr,Los Angeles Chargers,5-2,Tennessee Titans,3-4,0.72,0.72,0.402,0.30348258706467657,0.6965174129353234,147,147,1,1,139,4010307923239,323900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030832,2018-10-21T17:00Z,Chicago Bears,New England Patriots,CHI,NE,3-3,5-2,31,38,FALSE,Chicago Bears,3-3,away,NE,1,49,116,-128,107,-120,1,nflreadr,New England Patriots,5-2,Chicago Bears,3-3,0.503,0.503,0.805,0.7577639751552796,0.2422360248447204,195,195,1,1,57,4010308321404,140400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030833,2018-10-21T17:00Z,Indianapolis Colts,Buffalo Bills,IND,BUF,2-5,2-5,37,5,TRUE,Indianapolis Colts,2-5,home,IND,7,43.5,-293,258,101,-112,1,nflreadr,Indianapolis Colts,2-5,Buffalo Bills,2-5,0.794,0.794,0.29800000000000004,0.3087248322147653,0.6912751677852347,156,156,1,2,18,401030833407,40700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030830,2018-10-21T17:00Z,Miami Dolphins,Detroit Lions,MIA,DET,4-3,3-3,21,32,FALSE,Miami Dolphins,4-3,away,DET,3,47,159,-177,110,-124,1,nflreadr,Detroit Lions,3-3,Miami Dolphins,4-3,0.511,0.511,0.517,0.06576402321083186,0.9342359767891681,155,155,1,1,2,40103083037,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030809,2018-10-21T17:00Z,New York Jets,Minnesota Vikings,NYJ,MIN,3-4,4-2-1,17,37,FALSE,Minnesota Vikings,4-2-1,away,MIN,3.5,45,157,-175,-119,106,1,nflreadr,Minnesota Vikings,4-2-1,New York Jets,3-4,0.455,0.5449999999999999,0.516,0.11821705426356577,0.8817829457364342,186,186,1,1,39,4010308091007,100700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030807,2018-10-21T17:00Z,Philadelphia Eagles,Carolina Panthers,PHI,CAR,3-4,4-2,17,21,FALSE,Philadelphia Eagles,3-4,home,PHI,5,45,-226,202,-109,-102,1,nflreadr,Carolina Panthers,4-2,Philadelphia Eagles,3-4,0.698,0.698,0.984,0.9837398373983739,0.016260162601626105,158,158,1,1,104,4010308072468,246800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030806,2018-10-21T17:00Z,Tampa Bay Buccaneers,Cleveland Browns,TB,CLE,3-3,2-4-1,26,23,TRUE,Tampa Bay Buccaneers,3-3,home,TB,3.5,52.5,-181,163,-105,-105,1,nflreadr,Tampa Bay Buccaneers,3-3,Cleveland Browns,2-4-1,0.739,0.739,0.956,0.9539748953974896,0.046025104602510414,211,211,1,1,188,4010308064470,447000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030835,2018-10-21T17:00Z,Jacksonville Jaguars,Houston Texans,JAX,HOU,3-4,4-3,7,20,FALSE,Jacksonville Jaguars,3-4,home,JAX,4,43,-210,188,-110,-101,1,nflreadr,Houston Texans,4-3,Jacksonville Jaguars,3-4,0.61,0.61,0.616,0.37662337662337664,0.6233766233766234,171,171,1,1,2,40103083540,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030836,2018-10-21T20:05Z,Baltimore Ravens,New Orleans Saints,BAL,NO,4-3,5-1,23,24,FALSE,Baltimore Ravens,4-3,home,BAL,2.5,49,-143,129,-114,102,1,nflreadr,New Orleans Saints,5-1,Baltimore Ravens,4-3,0.611,0.611,0.936,0.9316239316239316,0.06837606837606836,171,171,1,1,116,4010308362828,282800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030838,2018-10-21T20:25Z,San Francisco 49ers,Los Angeles Rams,SF,LAR,1-6,7-0,10,39,FALSE,Los Angeles Rams,7-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,7-0,San Francisco 49ers,1-6,0.258,0.742,0.345,0.25217391304347814,0.7478260869565219,159,159,1,1,10,401030838234,23400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030837,2018-10-21T20:25Z,Washington Redskins,Dallas Cowboys,WSH,DAL,4-2,3-4,20,17,TRUE,Dallas Cowboys,3-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington Redskins,4-2,Dallas Cowboys,3-4,0.473,0.527,0.542,0.15498154981549828,0.8450184501845017,171,171,1,1,81,4010308371857,185700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030804,2018-10-22T00:20Z,Kansas City Chiefs,Cincinnati Bengals,KC,CIN,6-1,4-3,45,10,TRUE,Kansas City Chiefs,6-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kansas City Chiefs,6-1,Cincinnati Bengals,4-3,0.705,0.705,0.30100000000000005,0.019933554817275767,0.9800664451827242,165,165,1,1,2,40103080436,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030796,2018-10-23T00:15Z,Atlanta Falcons,New York Giants,ATL,NYG,3-4,1-6,23,20,TRUE,Atlanta Falcons,3-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlanta Falcons,3-4,New York Giants,1-6,0.689,0.689,0.467,0.33404710920770875,0.6659528907922913,172,172,1,1,48,4010307961153,115300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030703,2018-10-26T00:20Z,Houston Texans,Miami Dolphins,HOU,MIA,5-3,4-4,42,23,TRUE,Houston Texans,5-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,5-3,Miami Dolphins,4-4,0.752,0.752,0.419,0.40811455847255373,0.5918854415274463,171,171,1,1,27,401030703645,64500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030699,2018-10-28T13:30Z,Jacksonville Jaguars,Philadelphia Eagles,JAX,PHI,3-5,4-4,18,24,FALSE,Philadelphia Eagles,4-4,away,PHI,4,44.5,186,-208,-108,-103,1,nflreadr,Philadelphia Eagles,4-4,Jacksonville Jaguars,3-5,0.374,0.626,0.625,0.40159999999999996,0.5984,160,160,1,1,61,4010306991415,141500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030747,2018-10-28T17:00Z,Chicago Bears,New York Jets,CHI,NYJ,4-3,3-5,24,10,TRUE,Chicago Bears,4-3,home,CHI,8.5,42.5,-350,305,106,-119,1,nflreadr,Chicago Bears,4-3,New York Jets,3-5,0.763,0.763,0.30800000000000005,0.23051948051948068,0.7694805194805193,174,174,1,1,103,4010307472349,234900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030744,2018-10-28T17:00Z,Cincinnati Bengals,Tampa Bay Buccaneers,CIN,TB,5-3,3-4,37,34,TRUE,Cincinnati Bengals,5-3,home,CIN,3.5,55,-192,173,-108,-103,1,nflreadr,Cincinnati Bengals,5-3,Tampa Bay Buccaneers,3-4,0.65,0.65,0.498,0.29718875502008035,0.7028112449799196,198,198,1,1,24,401030744539,53900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2018,401030740,2018-10-28T17:00Z,Detroit Lions,Seattle Seahawks,DET,SEA,3-4,4-3,14,28,FALSE,Seattle Seahawks,4-3,home,DET,3,47.5,-162,146,-110,-101,1,nflreadr,Seattle Seahawks,4-3,Detroit Lions,3-4,0.421,0.579,0.652,0.4662576687116564,0.5337423312883436,155,155,1,1,28,401030740681,68100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
