league,season,game_id,game_date,home_team_abbr,away_team_abbr,pit_u,u_lower,u_upper,tail_90_lower,tail_90_upper,tail_95_lower,tail_95_upper,tail_99_lower,tail_99_upper
nba,2018,400974437,2017-10-17,CLE,BOS,0.6130374479889042,0.6120749479528107,0.6139986139986138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974438,2017-10-17,GS,HOU,0.9594172736732568,0.9588755856324831,0.9599583983359334,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974439,2017-10-18,WSH,PHI,0.5935302390998596,0.592540464461647,0.5945186226282502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974440,2017-10-18,SA,MIN,0.23321554770318031,0.2316534040671976,0.23477493380406012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974700,2017-10-18,DET,CHA,0.14471243042671578,0.14298978644382543,0.14643188137163987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974701,2017-10-18,IND,BKN,0.23008849557522115,0.2285208148804252,0.23165340406719692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974702,2017-10-18,ORL,MIA,0.5611510791366907,0.5601151907847375,0.5621854780733286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974703,2017-10-18,BOS,MIL,0.7261146496815287,0.7253027405991079,0.7269255251432207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974704,2017-10-18,MEM,NO,0.6301369863013699,0.6291980808773132,0.6310746064339492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974705,2017-10-18,DAL,ATL,0.4301412872841443,0.42890809112333095,0.43137254901960764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974766,2017-10-18,UTAH,DEN,0.9281886387995713,0.9276139410187669,0.9287627209426887,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974767,2017-10-18,PHX,POR,0.493975903614458,0.4928409947249437,0.4951091045899172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974768,2017-10-18,SAC,HOU,0.48484848484848486,0.4836997725549661,0.4859954579863739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974443,2017-10-20,MIL,CLE,0.5207100591715976,0.519615099925981,0.5218033998521803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974770,2017-10-20,CHA,ATL,0.8492520138089759,0.8485895221646518,0.8499137435307647,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974771,2017-10-20,IND,POR,0.18494623655913975,0.18299246501614652,0.1868958109559612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974772,2017-10-20,PHI,BOS,0.7699876998769988,0.7692307692307692,0.7707437000614628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974774,2017-10-20,BKN,ORL,0.6091794158553545,0.6082115518441198,0.6101459346768587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974775,2017-10-20,MIN,UTAH,0.678996036988111,0.6781229345670854,0.6798679867986799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974776,2017-10-20,DAL,SAC,0.8584474885844748,0.8577955454026271,0.859098687963491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974777,2017-10-20,PHX,LAL,0.7421383647798743,0.7413467589679046,0.7429289754871149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974778,2017-10-21,TOR,PHI,0.14204545454545436,0.13940256045519206,0.14468085106382944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974779,2017-10-21,CLE,ORL,0.7730061349693251,0.7722529158993248,0.7737584304107907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974780,2017-10-21,MIA,IND,0.44063926940639264,0.43885714285714295,0.4424173318129987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974781,2017-10-21,NY,DET,0.9506820566631689,0.9501312335958005,0.951232302045097,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974782,2017-10-21,CHI,SA,0.4924623115577891,0.4905660377358493,0.49435382685069007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974783,2017-10-21,HOU,DAL,0.20571428571428585,0.20057306590257928,0.21082621082621067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974784,2017-10-21,MEM,GS,0.6996098829648896,0.6987638256343527,0.7004548408057178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974785,2017-10-21,MIL,POR,0.6719787516600266,0.6710963455149503,0.6728599867285998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974786,2017-10-21,DEN,SAC,0.320689655172414,0.31778929188255656,0.323580034423408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974787,2017-10-21,UTAH,OKC,0.48714069591528,0.4859954579863741,0.4882842025699168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974788,2017-10-21,LAC,PHX,0.2990196078431371,0.29484029484029484,0.30317848410757897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974789,2017-10-22,BKN,ATL,0.3617747440273038,0.36037574722459464,0.36317135549872115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974790,2017-10-22,OKC,MIN,0.7029831387808041,0.7021414665801429,0.7038237200259234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974791,2017-10-22,LAL,NO,0.7562189054726369,0.7554449284380835,0.7569919204474829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974792,2017-10-23,DET,PHI,0.4709480122324159,0.469778117827085,0.47211611917494256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974793,2017-10-23,MIA,ATL,0.4653465346534654,0.46344485749690234,0.46724351050679847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974794,2017-10-23,HOU,MEM,0.9604989604989604,0.9599583983359334,0.9610389610389609,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974795,2017-10-23,MIL,CHA,0.49170437405731526,0.49056603773584917,0.49284099472494347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974796,2017-10-23,DAL,GS,0.25867507886435337,0.25592417061611394,0.2614173228346456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974797,2017-10-23,SA,TOR,0.6996098829648896,0.6987638256343527,0.7004548408057178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974798,2017-10-23,DEN,WSH,0.7405541561712847,0.7397605545053563,0.7413467589679044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974799,2017-10-23,PHX,SAC,0.23008849557522115,0.2285208148804252,0.23165340406719692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974800,2017-10-24,CLE,CHI,0.7666034155597723,0.7654320987654323,0.7677725118483412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974801,2017-10-24,ORL,BKN,0.8687782805429864,0.8681380871533673,0.8694177501413227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974802,2017-10-24,BOS,NY,0.33846153846153826,0.33419023136246795,0.3427109974424548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974803,2017-10-24,MIN,IND,0.7341772151898736,0.7333755541481952,0.7349778621125869,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974804,2017-10-24,POR,NO,0.6101190476190476,0.609084139985108,0.6111524163568771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974805,2017-10-24,LAC,UTAH,0.3762183235867448,0.37463414634146375,0.37779941577409926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974806,2017-10-25,CHA,DEN,0.19597069597069616,0.1943171402383138,0.1976212259835315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974807,2017-10-25,DET,MIN,0.5528219971056441,0.5517740767559742,0.5538684020245843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974808,2017-10-25,PHI,HOU,0.9764585465711362,0.9759344598054276,0.9769820971867007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974809,2017-10-25,BKN,CLE,0.7804878048780488,0.7797437461866994,0.781230956733699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974810,2017-10-25,MIA,SA,0.19455252918287955,0.19279454722492728,0.1963070942662779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974811,2017-10-25,OKC,IND,0.45846153846153825,0.45608628659476114,0.4608294930875573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974812,2017-10-25,DAL,MEM,0.2817869415807561,0.2803095442820296,0.28326180257510725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974813,2017-10-25,PHX,UTAH,0.47792998477929993,0.4767707539984769,0.47908745247148277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974814,2017-10-25,GS,TOR,0.8962472406181017,0.895637769188294,0.8968560397131826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974815,2017-10-25,LAL,WSH,0.983739837398374,0.9832231825114388,0.9842559674961908,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974816,2017-10-26,CHI,ATL,0.47560975609756095,0.47444698703279964,0.4767707539984767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974817,2017-10-26,MEM,DAL,0.5510534846029174,0.5498783454987836,0.5522267206477731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974818,2017-10-26,MIL,BOS,0.6807387862796834,0.6798679867986799,0.6816084377059985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974819,2017-10-26,POR,LAC,0.8700564971751412,0.8694177501413229,0.870694522868436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974820,2017-10-26,SAC,NO,0.9517819706498952,0.951232302045097,0.9523310633839706,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974821,2017-10-27,CHA,HOU,0.46860643185298634,0.46743295019157105,0.4697781178270848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974822,2017-10-27,ORL,SA,0.432601880877743,0.4313725490196081,0.43382928739232574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974823,2017-10-27,ATL,DEN,0.28626692456479697,0.28460793804453066,0.28792270531400954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974824,2017-10-27,NY,BKN,0.5775248933143671,0.5765124555160144,0.5785358919687278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974825,2017-10-27,MIN,OKC,0.7357774968394437,0.7349778621125871,0.7365761212886923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974826,2017-10-27,GS,WSH,0.9395546129374336,0.9389920424403182,0.9401165871754107,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974827,2017-10-27,LAL,TOR,0.8636363636363635,0.8629903354178512,0.8642816581487791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974828,2017-10-28,NO,CLE,0.3416252072968491,0.3402489626556018,0.3429991714995855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974829,2017-10-28,MIA,BOS,0.35255354200988465,0.35119538334707356,0.35390946502057585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974830,2017-10-28,CHI,OKC,0,0,0.0036429872495444826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974831,2017-10-28,MEM,HOU,0.7012987012987013,0.7004548408057181,0.7021414665801426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974832,2017-10-28,DAL,PHI,0.3050847457627117,0.30364715860899083,0.30651989839119365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974833,2017-10-28,UTAH,LAL,0.03585657370517936,0.03193612774451127,0.03976143141153066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974834,2017-10-28,POR,PHX,0.6954436450839329,0.6938775510204083,0.697005988023952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974835,2017-10-28,LAC,DET,0.9440337909186904,0.9434759640781827,0.9445910290237467,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974836,2017-10-29,ATL,MIL,0,0,0.00306278713629371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974837,2017-10-29,IND,SA,0.9224137931034484,0.9218328840970351,0.9229940764674205,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974838,2017-10-29,BKN,DEN,0.7789987789987789,0.7782529016493587,0.779743746186699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974839,2017-10-29,CHA,ORL,0.21255060728744937,0.2107396149949342,0.21435793731041441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974840,2017-10-29,SAC,WSH,0,0,0.0026350461133068936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974841,2017-10-29,CLE,NY,0.7546699875467,0.7538940809968848,0.7554449284380833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974842,2017-10-29,GS,DET,0.9583333333333331,0.9577905158936946,0.9588755856324829,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974843,2017-10-30,BOS,SA,0.38278388278388287,0.3813015582034833,0.38426349496797796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974844,2017-10-30,MIA,MIN,0.8151658767772512,0.8144635447540012,0.8158673771462404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974845,2017-10-30,NY,DEN,0.37662337662337664,0.3753046303818035,0.37793998377939975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974846,2017-10-30,HOU,PHI,0.6842105263157894,0.6833443054641213,0.6850756081525311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974847,2017-10-30,MEM,CHA,0.9361702127659576,0.9356040447046301,0.936735778841042,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974848,2017-10-30,NO,ORL,0.6301369863013699,0.6291980808773132,0.6310746064339492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974849,2017-10-30,UTAH,DAL,0.7745098039215688,0.7737584304107912,0.775260257195346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974850,2017-10-30,POR,TOR,0.5795454545454544,0.5785358919687278,0.5805535841022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974851,2017-10-30,LAC,GS,0.3079526226734348,0.30651989839119387,0.3093829247675399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974852,2017-10-31,IND,SAC,0,0,0.003231017770597533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974854,2017-10-31,MIL,OKC,0.3079526226734348,0.30651989839119387,0.3093829247675399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974855,2017-10-31,LAL,DET,0.47560975609756095,0.47444698703279964,0.4767707539984767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974856,2017-11-01,CHA,MIL,0.6702127659574468,0.6693280106453761,0.6710963455149501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974857,2017-11-01,CLE,IND,0.7593052109181142,0.7585350713842336,0.7600743955362679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974858,2017-11-01,PHI,ATL,0.6589147286821706,0.6578743211792089,0.6599535243996901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974859,2017-11-01,WSH,PHX,0.9878542510121456,0.9873417721518989,0.9883662114314617,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974860,2017-11-01,BOS,SAC,0.5297297297297301,0.5257452574525752,0.5336927223719676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974861,2017-11-01,MIA,CHI,0.677650429799427,0.6767025089605736,0.6785969935576234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974862,2017-11-01,NY,HOU,0.3774834437086092,0.3761391880695941,0.37882547559966895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974863,2017-11-01,MEM,ORL,0.8123515439429929,0.8116458704693998,0.8130563798219583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974864,2017-11-01,NO,MIN,0.3818770226537216,0.38056680161943324,0.38318512530315263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974865,2017-11-01,DEN,TOR,0.08061420345489445,0.07877041306436139,0.08245445829338438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974866,2017-11-01,UTAH,POR,0.9082969432314412,0.9077007099945387,0.9088925259138025,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974867,2017-11-01,LAC,DAL,0.5362997658079627,0.5345838218053931,0.5380116959064328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974868,2017-11-02,SA,GS,0.8814317673378076,0.880805819809737,0.8820570150922302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974869,2017-11-02,POR,LAL,0.7046632124352332,0.7038237200259236,0.7055016181229772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974870,2017-11-03,DET,MIL,0.38969404186795487,0.38839645447220006,0.39098954143201925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974871,2017-11-03,ORL,CHI,0.8221436984687869,0.8214496169711256,0.8228369629193641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974872,2017-11-03,PHI,IND,0.6244841815680879,0.6235375086028907,0.6254295532646046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974873,2017-11-03,WSH,CLE,0.6033519553072626,0.6023759608665269,0.6043265875785064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974874,2017-11-03,ATL,HOU,0.16376306620209058,0.16055846422338582,0.16695652173913023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974875,2017-11-03,NY,PHX,0.1280000000000001,0.1255006675567426,0.1304926764314247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974876,2017-11-03,DAL,NO,0.14471243042671622,0.14298978644382565,0.14643188137164032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974877,2017-11-03,SA,CHA,0.5795454545454544,0.5785358919687278,0.5805535841022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974878,2017-11-03,DEN,MIA,0.6301369863013699,0.6291980808773132,0.6310746064339492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974879,2017-11-03,UTAH,TOR,0.3361064891846921,0.334721065778518,0.3374896093100579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974880,2017-11-03,OKC,BOS,0.9637305699481864,0.9631933644375323,0.964267219057483,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974881,2017-11-03,LAL,BKN,0.166270783847981,0.16409036860879922,0.16844602609727155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974882,2017-11-04,LAC,MEM,0.5855728429985856,0.5845718329794762,0.5865724381625439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974883,2017-11-04,DET,SAC,0.42818428184281854,0.42605156037991887,0.43031123139377536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974884,2017-11-04,CHI,NO,0.8385598141695703,0.8378849506101105,0.8392338943702844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974885,2017-11-04,MIN,DAL,0.20909090909090877,0.20501138952164,0.21315192743764122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974886,2017-11-04,DEN,GS,0.477508650519031,0.47619047619047616,0.47882454624027626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974887,2017-11-05,CLE,ATL,0.8137603795966786,0.8130563798219586,0.8144635447540012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974888,2017-11-05,LAC,MIA,0.664886515353805,0.6639946559786241,0.6657771847898597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974889,2017-11-05,ORL,BOS,0.29268292682926833,0.290946083418108,0.2944162436548222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974890,2017-11-05,TOR,WSH,0.5358711566617864,0.5347985347985351,0.536942209217264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974891,2017-11-05,HOU,UTAH,0.4790794979079498,0.4774869109947645,0.4806687565308254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974892,2017-11-05,SA,PHX,0.6489104116222759,0.6472727272727273,0.6505441354292623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974893,2017-11-05,NY,IND,0.982706002034588,0.9821882951653944,0.9832231825114386,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974894,2017-11-05,MIN,CHA,0.3266787658802177,0.32515894641235255,0.32819582955575677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974895,2017-11-05,POR,OKC,0.15157116451016606,0.1498612395929695,0.15327793167128312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974896,2017-11-05,LAL,MEM,0.26989619377162644,0.26839826839826886,0.2713915298184961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974897,2017-11-06,ATL,BOS,0.6914556962025316,0.6904196357878069,0.6924901185770749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974898,2017-11-06,PHX,BKN,0.4639016897081414,0.4627209838585704,0.4650805832693783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974899,2017-11-06,GS,MIA,0.6379310344827587,0.6355785837651126,0.640275387263339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974900,2017-11-07,CLE,MIL,0.4251968503937009,0.42395587076438157,0.4264358772619983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974901,2017-11-07,IND,NO,0.8938053097345133,0.8931931377974545,0.894416804864566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974902,2017-11-07,WSH,DAL,0.7421383647798743,0.7413467589679046,0.7429289754871149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974903,2017-11-07,NY,CHA,0.9361702127659576,0.9356040447046301,0.936735778841042,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974904,2017-11-07,TOR,CHI,0.23699421965317935,0.23188405797101497,0.2420749279538903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974905,2017-11-07,SA,LAC,0.3297872340425533,0.3283052351375335,0.3312666076173604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974906,2017-11-07,DEN,BKN,0.3050847457627117,0.3014861995753716,0.3086680761099362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974907,2017-11-07,UTAH,PHI,0.29931972789115635,0.2978723404255319,0.30076465590484247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974908,2017-11-07,POR,MEM,0.7577639751552796,0.7569919204474831,0.7585350713842334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974909,2017-11-07,SAC,OKC,0.9506820566631689,0.9501312335958005,0.951232302045097,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
nba,2018,400974910,2017-11-08,DET,IND,0.6123128119800333,0.6111573688592841,0.6134663341645884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974911,2017-11-08,ORL,NY,0.4677137870855147,0.4663755458515284,0.4690496948561462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974912,2017-11-08,BOS,LAL,0.43934426229508194,0.43678160919540243,0.4418985270049097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974913,2017-11-08,PHX,MIA,0,0,0.0025542784163472554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974914,2017-11-08,GS,MIN,0.5185185185185184,0.5165562913907285,0.520475561426684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974915,2017-11-09,WSH,LAL,0.350974930362117,0.3486750348675036,0.35326842837273975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974916,2017-11-09,TOR,NO,0.6118326118326118,0.6108303249097474,0.6128334534967554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974917,2017-11-09,HOU,CLE,0.5995260663507108,0.5978647686832741,0.6011834319526626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974918,2017-11-09,SAC,PHI,0.9473684210526316,0.94681411269089,0.9479221462388217,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974919,2017-11-09,DEN,OKC,0.7341772151898736,0.7333755541481952,0.7349778621125869,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974920,2017-11-10,DET,ATL,0.581854043392505,0.5804540967423497,0.5832512315270935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974921,2017-11-10,BOS,CHA,0.9451476793248944,0.9445910290237467,0.9457037427517132,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974922,2017-11-10,CHI,IND,0.00201612903225811,1.1102230246251565e-16,0.004028197381671594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974923,2017-11-10,OKC,LAC,0.30852994555353896,0.306993642143506,0.310063463281958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974924,2017-11-10,SA,MIL,0.7819732034104749,0.781230956733699,0.7827145465611685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974925,2017-11-10,PHX,ORL,0.45916795069337457,0.4579799537393987,0.4603541185527329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974926,2017-11-10,UTAH,MIA,0.8864142538975501,0.8857938718662954,0.8870339454646632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974927,2017-11-10,POR,BKN,0.8938053097345133,0.8931931377974545,0.894416804864566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nba,2018,400974928,2017-11-11,WSH,ATL,0.7046413502109704,0.7032734952481521,0.7060063224446784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
