"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser","bin_idx","bin_center","bin_label"
401070725,2019,0.666,115,109,0.664,4,0.65,"p0=0.65"
401070723,2019,0.821,124,113,0.516,7,0.8,"p0=0.80"
401070724,2019,0.535,101,91,0.645,2,0.55,"p0=0.55"
401070721,2019,0.881,90,93,0.881,9,0.9,"p0=0.90"
401070722,2019,0.774,127,106,0.228,6,0.75,"p0=0.75"
401070223,2019,0.556,115,112,0.696,2,0.55,"p0=0.55"
401070720,2019,0.522,100,98,0.799,1,0.5,"p0=0.50"
401070719,2019,0.799,94,102,0.839,7,0.8,"p0=0.80"
401070718,2019,0.724,111,133,0.934,5,0.7,"p0=0.70"
401070222,2019,0.507,115,124,0.683,1,0.5,"p0=0.50"
401070717,2019,0.591,121,108,0.493,3,0.6,"p0=0.60"
401070716,2019,0.784,119,91,0.257,7,0.8,"p0=0.80"
401070715,2019,0.559,140,136,0.828,2,0.55,"p0=0.55"
401070713,2019,0.663,112,113,0.816,4,0.65,"p0=0.65"
401070714,2019,0.54,116,118,0.736,2,0.55,"p0=0.55"
401070711,2019,0.738,101,103,0.486,6,0.75,"p0=0.75"
401070712,2019,0.861,116,115,0.659,8,0.85,"p0=0.85"
401070221,2019,0.541,113,117,0.621,2,0.55,"p0=0.55"
401070710,2019,0.762,132,112,0.404,6,0.75,"p0=0.75"
401070220,2019,0.524,123,124,1,1,0.5,"p0=0.50"
401070709,2019,0.558,108,92,0.874,2,0.55,"p0=0.55"
401070708,2019,0.561,118,101,0.629,2,0.55,"p0=0.55"
401070219,2019,0.5,113,101,0.743,1,0.5,"p0=0.50"
401070705,2019,0.707,131,117,0.366,5,0.7,"p0=0.70"
401070706,2019,0.735,131,123,0.533,6,0.75,"p0=0.75"
401070707,2019,0.826,149,129,0.31,8,0.85,"p0=0.85"
401070704,2019,0.615,107,105,0.751,3,0.6,"p0=0.60"
401070703,2019,0.555,88,120,0.629,2,0.55,"p0=0.55"
401070218,2019,0.538,128,119,0.724,2,0.55,"p0=0.55"
401070217,2019,0.766,127,108,0.449,6,0.75,"p0=0.75"
401070702,2019,0.705,112,113,0.991,5,0.7,"p0=0.70"
401070216,2019,0.513,121,100,0.517,1,0.5,"p0=0.50"
401070701,2019,0.514,98,107,0.926,1,0.5,"p0=0.50"
401070700,2019,0.667,117,123,0.766,4,0.65,"p0=0.65"
401070699,2019,0.592,112,108,0.709,3,0.6,"p0=0.60"
401070215,2019,0.713,112,131,0.724,5,0.7,"p0=0.70"
401070697,2019,0.637,126,107,0.558,4,0.65,"p0=0.65"
401070698,2019,0.821,116,104,0.279,7,0.8,"p0=0.80"
401070693,2019,0.553,112,113,0.641,2,0.55,"p0=0.55"
401070694,2019,0.681,103,100,0.717,5,0.7,"p0=0.70"
401070695,2019,0.746,111,83,0.276,6,0.75,"p0=0.75"
401070696,2019,0.563,104,101,0.852,2,0.55,"p0=0.55"
401070214,2019,0.737,108,100,0.5,6,0.75,"p0=0.75"
401070213,2019,0.648,105,87,0.444,4,0.65,"p0=0.65"
401224790,2020,0.533,96,134,0.652,2,0.55,"p0=0.55"
401224792,2020,0.669,107,103,0.878,4,0.65,"p0=0.65"
401224791,2020,0.542,109,92,0.543,2,0.55,"p0=0.55"
401224793,2020,0.586,117,109,0.68,3,0.6,"p0=0.60"
401224784,2020,0.536,87,85,1,2,0.55,"p0=0.55"
401224787,2020,0.504,133,127,0.54,1,0.5,"p0=0.50"
401224789,2020,0.602,118,112,0.429,3,0.6,"p0=0.60"
401224786,2020,0.832,119,106,0.832,8,0.85,"p0=0.85"
401224788,2020,0.663,128,102,0.695,4,0.65,"p0=0.65"
401224785,2020,0.752,122,136,0.886,6,0.75,"p0=0.75"
401224783,2020,0.822,90,96,0.854,7,0.8,"p0=0.80"
401224782,2020,0.599,111,124,0.733,3,0.6,"p0=0.60"
401224781,2020,0.529,116,115,0.998,2,0.55,"p0=0.55"
401224780,2020,0.577,121,125,0.969,3,0.6,"p0=0.60"
401224779,2020,0.564,104,108,0.868,2,0.55,"p0=0.55"
401224777,2020,0.552,112,106,0.736,2,0.55,"p0=0.55"
401224778,2020,0.899,113,126,0.147,9,0.9,"p0=0.90"
401224775,2020,0.647,131,134,0.857,4,0.65,"p0=0.65"
401224776,2020,0.725,107,122,0.322,6,0.75,"p0=0.75"
401224774,2020,0.604,117,130,0.809,3,0.6,"p0=0.60"
401224773,2020,0.648,123,105,0.752,4,0.65,"p0=0.65"
401224772,2020,0.512,96,108,0.682,1,0.5,"p0=0.50"
401224771,2020,0.616,124,121,0.859,3,0.6,"p0=0.60"
401224770,2020,0.529,114,92,0.602,2,0.55,"p0=0.55"
401224769,2020,0.63,106,114,0.723,4,0.65,"p0=0.65"
401224768,2020,0.544,114,122,0.974,2,0.55,"p0=0.55"
401224767,2020,0.605,128,101,0.887,3,0.6,"p0=0.60"
401224766,2020,0.731,120,129,0.731,6,0.75,"p0=0.75"
401224765,2020,0.67,112,129,0.743,4,0.65,"p0=0.65"
401224764,2020,0.583,124,121,0.842,3,0.6,"p0=0.60"
401224763,2020,0.695,122,119,0.932,5,0.7,"p0=0.70"
401224762,2020,0.514,113,122,0.509,1,0.5,"p0=0.50"
401224761,2020,0.706,108,99,0.543,5,0.7,"p0=0.70"
401224760,2020,0.729,121,103,0.271,6,0.75,"p0=0.75"
401224759,2020,0.66,136,132,0.966,4,0.65,"p0=0.65"
401224758,2020,0.635,112,119,0.831,4,0.65,"p0=0.65"
401224757,2020,0.657,116,111,0.794,4,0.65,"p0=0.65"
401224755,2020,0.701,117,122,0.891,5,0.7,"p0=0.70"
401224754,2020,0.515,100,122,0.506,1,0.5,"p0=0.50"
401224753,2020,0.653,118,107,0.77,4,0.65,"p0=0.65"
401224752,2020,0.604,108,101,0.75,3,0.6,"p0=0.60"
401224751,2020,0.519,119,106,0.65,1,0.5,"p0=0.50"
401224750,2020,0.644,121,92,0.928,4,0.65,"p0=0.65"
401224749,2020,0.606,119,111,0.65,3,0.6,"p0=0.60"
401224748,2020,0.602,113,96,0.637,3,0.6,"p0=0.60"
401224747,2020,0.597,115,125,0.781,3,0.6,"p0=0.60"
401224746,2020,0.541,111,126,0.624,2,0.55,"p0=0.55"
401224744,2020,0.699,130,116,0.944,5,0.7,"p0=0.70"
401224745,2020,0.603,114,99,0.664,3,0.6,"p0=0.60"
401224743,2020,0.555,140,125,0.584,2,0.55,"p0=0.55"
401224742,2020,0.681,149,115,0.419,5,0.7,"p0=0.70"
401224741,2020,0.661,99,109,0.349,4,0.65,"p0=0.65"
401224740,2020,0.669,86,105,0.669,4,0.65,"p0=0.65"
401224738,2020,0.739,98,107,0.668,6,0.75,"p0=0.75"
401224739,2020,0.616,126,132,0.78,3,0.6,"p0=0.60"
401224737,2020,0.677,124,115,0.798,5,0.7,"p0=0.70"
401224736,2020,0.649,110,102,0.649,4,0.65,"p0=0.65"
401224735,2020,0.574,112,106,0.592,2,0.55,"p0=0.55"
401224734,2020,0.572,120,109,0.428,2,0.55,"p0=0.55"
401224733,2020,0.744,115,117,0.832,6,0.75,"p0=0.75"
401224732,2020,0.693,110,114,0.882,5,0.7,"p0=0.70"
401224731,2020,0.822,114,115,0.89,7,0.8,"p0=0.80"
401224730,2020,0.62,108,116,0.687,3,0.6,"p0=0.60"
401224729,2020,0.609,132,130,0.879,3,0.6,"p0=0.60"
401224728,2020,0.616,109,99,0.55,3,0.6,"p0=0.60"
401224726,2020,0.543,113,119,0.913,2,0.55,"p0=0.55"
401224727,2020,0.728,100,111,0.553,6,0.75,"p0=0.75"
401224725,2020,0.59,103,107,0.668,3,0.6,"p0=0.60"
401224724,2020,0.716,117,115,0.944,5,0.7,"p0=0.70"
401224723,2020,0.697,120,116,0.941,5,0.7,"p0=0.70"
401224722,2020,0.531,132,110,0.469,2,0.55,"p0=0.55"
401224721,2020,0.543,106,108,0.532,2,0.55,"p0=0.55"
401224720,2020,0.669,128,124,0.737,4,0.65,"p0=0.65"
401224719,2020,0.641,118,110,0.724,4,0.65,"p0=0.65"
401224718,2020,0.553,107,92,0.771,2,0.55,"p0=0.55"
401224717,2020,0.543,127,121,0.909,2,0.55,"p0=0.55"
401224716,2020,0.717,126,103,0.3,5,0.7,"p0=0.70"
401224715,2020,0.547,110,94,0.566,2,0.55,"p0=0.55"
401224714,2020,0.517,105,125,0.748,1,0.5,"p0=0.50"
401224713,2020,0.551,149,153,0.969,2,0.55,"p0=0.55"
401224692,2020,0.54,129,120,0.707,2,0.55,"p0=0.55"
401224691,2020,0.649,119,112,0.546,4,0.65,"p0=0.65"
401224689,2020,0.56,140,135,0.95,2,0.55,"p0=0.55"
401224690,2020,0.615,112,125,0.505,3,0.6,"p0=0.60"
401224688,2020,0.512,118,128,0.671,1,0.5,"p0=0.50"
401224687,2020,0.634,103,101,0.825,4,0.65,"p0=0.65"
401224686,2020,0.532,104,106,0.905,2,0.55,"p0=0.55"
401161615,2020,0.623,113,97,0.738,3,0.6,"p0=0.60"
401161611,2020,0.657,131,136,0.657,4,0.65,"p0=0.65"
401161612,2020,0.878,98,105,0.984,9,0.9,"p0=0.90"
401161613,2020,0.798,124,106,0.363,7,0.8,"p0=0.80"
401161609,2020,0.777,107,131,0.274,7,0.8,"p0=0.80"
401161610,2020,0.842,102,104,0.934,8,0.85,"p0=0.85"
401161608,2020,0.675,121,105,0.515,5,0.7,"p0=0.70"
401161604,2020,0.723,108,103,0.555,5,0.7,"p0=0.70"
401161605,2020,0.829,117,111,0.74,8,0.85,"p0=0.85"
401161606,2020,0.588,115,120,0.925,3,0.6,"p0=0.60"
401161607,2020,0.573,119,109,0.894,2,0.55,"p0=0.55"
401161602,2020,0.521,111,114,0.841,1,0.5,"p0=0.50"
401161603,2020,0.675,122,115,0.951,5,0.7,"p0=0.70"
401161600,2020,0.587,109,95,0.657,3,0.6,"p0=0.60"
401161601,2020,0.612,92,101,0.771,3,0.6,"p0=0.60"
401161599,2020,0.653,143,138,0.929,4,0.65,"p0=0.65"
401161598,2020,0.65,113,118,0.639,4,0.65,"p0=0.65"
401161596,2020,0.66,132,129,0.838,4,0.65,"p0=0.65"
401161597,2020,0.511,96,84,0.697,1,0.5,"p0=0.50"
401161593,2020,0.671,89,100,0.895,4,0.65,"p0=0.65"
401161594,2020,0.703,109,112,0.913,5,0.7,"p0=0.70"
401161595,2020,0.727,106,126,0.771,6,0.75,"p0=0.75"
401161591,2020,0.708,104,105,0.96,5,0.7,"p0=0.70"
401161592,2020,0.789,140,131,0.789,7,0.8,"p0=0.80"
401161589,2020,0.513,107,120,0.515,1,0.5,"p0=0.50"
401161590,2020,0.605,103,112,0.826,3,0.6,"p0=0.60"
401161588,2020,0.698,110,107,0.537,5,0.7,"p0=0.70"
401161587,2020,0.612,111,123,0.676,3,0.6,"p0=0.60"
401161586,2020,0.682,118,114,0.911,5,0.7,"p0=0.70"
401161585,2020,0.758,118,101,0.323,6,0.75,"p0=0.75"
401161584,2020,0.741,104,102,0.904,6,0.75,"p0=0.75"
401161583,2020,0.564,105,111,0.507,2,0.55,"p0=0.55"
401161582,2020,0.795,108,99,0.795,7,0.8,"p0=0.80"
401161581,2020,0.523,100,94,0.768,1,0.5,"p0=0.50"
401161580,2020,0.56,127,117,0.44,2,0.55,"p0=0.55"
401161579,2020,0.809,121,96,0.392,7,0.8,"p0=0.80"
401161575,2020,0.662,94,99,0.87,4,0.65,"p0=0.65"
401161576,2020,0.568,102,108,0.619,2,0.55,"p0=0.55"
401161577,2020,0.516,118,132,0.563,1,0.5,"p0=0.50"
401161578,2020,0.514,110,104,0.593,1,0.5,"p0=0.50"
401161573,2020,0.55,137,118,0.45,2,0.55,"p0=0.55"
401161574,2020,0.686,103,126,0.466,5,0.7,"p0=0.70"
401161572,2020,0.604,118,112,0.547,3,0.6,"p0=0.60"
401161571,2020,0.76,113,121,0.524,6,0.75,"p0=0.75"
401161570,2020,0.546,108,125,0.475,2,0.55,"p0=0.55"
401161569,2020,0.57,105,120,0.614,2,0.55,"p0=0.55"
401161568,2020,0.758,112,114,0.834,6,0.75,"p0=0.75"
401161567,2020,0.778,119,98,0.289,7,0.8,"p0=0.80"
401161565,2020,0.785,127,123,0.694,7,0.8,"p0=0.80"
401161564,2020,0.598,115,108,0.772,3,0.6,"p0=0.60"
401161561,2020,0.722,116,113,0.598,5,0.7,"p0=0.70"
401161562,2020,0.634,79,118,0.78,4,0.65,"p0=0.65"
401161563,2020,0.739,104,112,0.277,6,0.75,"p0=0.75"
401161559,2020,0.795,106,112,0.556,7,0.8,"p0=0.80"
401161560,2020,0.5,90,100,0.62,1,0.5,"p0=0.50"
401161566,2020,0.848,119,100,0.328,8,0.85,"p0=0.85"
401161557,2020,0.728,120,107,0.741,6,0.75,"p0=0.75"
401161558,2020,0.703,133,126,0.468,5,0.7,"p0=0.70"
401161555,2020,0.87,100,116,0.96,8,0.85,"p0=0.85"
401161556,2020,0.611,114,123,0.879,3,0.6,"p0=0.60"
401161553,2020,0.699,134,139,0.886,5,0.7,"p0=0.70"
401161554,2020,0.512,94,109,0.541,1,0.5,"p0=0.50"
401161552,2020,0.793,120,129,0.994,7,0.8,"p0=0.80"
401161551,2020,0.619,103,104,0.854,3,0.6,"p0=0.60"
401161550,2020,0.528,111,116,0.79,2,0.55,"p0=0.55"
401161549,2020,0.676,109,107,0.879,5,0.7,"p0=0.70"
401161547,2020,0.508,88,127,0.713,1,0.5,"p0=0.50"
401161548,2020,0.63,98,84,0.703,4,0.65,"p0=0.65"
401161544,2020,0.788,113,126,0.512,7,0.8,"p0=0.80"
401161545,2020,0.787,125,123,0.886,7,0.8,"p0=0.80"
401161546,2020,0.596,107,130,0.748,3,0.6,"p0=0.60"
401161543,2020,0.552,110,124,0.581,2,0.55,"p0=0.55"
401161542,2020,0.623,114,122,0.838,3,0.6,"p0=0.60"
401161540,2020,0.576,133,118,0.444,3,0.6,"p0=0.60"
401161541,2020,0.652,106,100,0.891,4,0.65,"p0=0.65"
401161538,2020,0.679,91,111,0.321,5,0.7,"p0=0.70"
401161539,2020,0.67,136,130,0.705,4,0.65,"p0=0.65"
401161537,2020,0.91,85,93,0.392,9,0.9,"p0=0.90"
401161534,2020,0.651,110,111,0.931,4,0.65,"p0=0.65"
401161535,2020,0.676,114,113,0.84,5,0.7,"p0=0.70"
401161532,2020,0.736,104,113,0.662,6,0.75,"p0=0.75"
401161531,2020,0.721,116,113,0.486,5,0.7,"p0=0.70"
401161529,2020,0.558,125,115,0.646,2,0.55,"p0=0.55"
401161526,2020,0.632,111,113,0.768,4,0.65,"p0=0.65"
401161527,2020,0.855,129,119,0.527,8,0.85,"p0=0.85"
401161522,2020,0.516,126,118,0.757,1,0.5,"p0=0.50"
401161523,2020,0.592,101,104,0.834,3,0.6,"p0=0.60"
401161524,2020,0.868,133,86,0.248,8,0.85,"p0=0.85"
401161525,2020,0.843,116,104,0.175,8,0.85,"p0=0.85"
401161520,2020,0.598,141,118,0.85,3,0.6,"p0=0.60"
401161521,2020,0.928,96,99,0.953,10,0.95,"p0=0.95"
401161519,2020,0.672,136,125,0.665,4,0.65,"p0=0.65"
401161518,2020,0.802,86,116,0.366,7,0.8,"p0=0.80"
401161516,2020,0.657,106,100,0.764,4,0.65,"p0=0.65"
401161517,2020,0.724,112,108,0.954,5,0.7,"p0=0.70"
401161515,2020,0.871,115,106,0.192,8,0.85,"p0=0.85"
401161514,2020,0.578,103,114,0.682,3,0.6,"p0=0.60"
401161513,2020,0.623,92,102,0.706,3,0.6,"p0=0.60"
401161511,2020,0.53,96,105,0.589,2,0.55,"p0=0.55"
401161512,2020,0.811,140,112,0.227,7,0.8,"p0=0.80"
401161509,2020,0.567,109,117,0.741,2,0.55,"p0=0.55"
401161510,2020,0.788,126,129,0.993,7,0.8,"p0=0.80"
401161506,2020,0.549,107,101,0.611,2,0.55,"p0=0.55"
401161507,2020,0.767,108,94,0.767,6,0.75,"p0=0.75"
401161508,2020,0.544,110,106,0.805,2,0.55,"p0=0.55"
401161503,2020,0.818,118,109,0.566,7,0.8,"p0=0.80"
401161504,2020,0.591,106,118,0.598,3,0.6,"p0=0.60"
401161502,2020,0.817,107,92,0.289,7,0.8,"p0=0.80"
401161501,2020,0.603,122,124,0.674,3,0.6,"p0=0.60"
401161500,2020,0.508,97,108,0.853,1,0.5,"p0=0.50"
401161499,2020,0.83,119,80,0.191,8,0.85,"p0=0.85"
401161498,2020,0.81,124,97,0.191,7,0.8,"p0=0.80"
401161497,2020,0.793,111,131,0.881,7,0.8,"p0=0.80"
401161496,2020,0.86,139,123,0.151,8,0.85,"p0=0.85"
401161495,2020,0.886,123,112,0.192,9,0.9,"p0=0.90"
401161494,2020,0.595,113,115,0.974,3,0.6,"p0=0.60"
401161491,2020,0.765,125,119,0.997,6,0.75,"p0=0.75"
401161492,2020,0.865,129,112,0.439,8,0.85,"p0=0.85"
401161493,2020,0.883,134,137,0.808,9,0.9,"p0=0.90"
401161489,2020,0.573,101,115,0.833,2,0.55,"p0=0.55"
401161487,2020,0.619,126,117,0.592,3,0.6,"p0=0.60"
401161488,2020,0.661,131,103,0.659,4,0.65,"p0=0.65"
401161485,2020,0.708,127,81,0.292,5,0.7,"p0=0.70"
401161486,2020,0.824,128,116,0.419,7,0.8,"p0=0.80"
401161484,2020,0.651,114,112,0.774,4,0.65,"p0=0.65"
401161483,2020,0.593,110,120,0.764,3,0.6,"p0=0.60"
401161482,2020,0.811,119,98,0.254,7,0.8,"p0=0.80"
401161480,2020,0.902,124,105,0.119,9,0.9,"p0=0.90"
401161481,2020,0.583,104,112,0.929,3,0.6,"p0=0.60"
401161479,2020,0.758,111,107,0.971,6,0.75,"p0=0.75"
401161478,2020,0.625,86,115,0.466,4,0.65,"p0=0.65"
401161477,2020,0.85,103,112,0.859,8,0.85,"p0=0.85"
401161475,2020,0.898,105,90,0.232,9,0.9,"p0=0.90"
401161476,2020,0.604,115,128,0.617,3,0.6,"p0=0.60"
401161474,2020,0.753,104,113,0.804,6,0.75,"p0=0.75"
401161472,2020,0.679,117,127,0.441,5,0.7,"p0=0.70"
401161473,2020,0.524,113,101,0.596,1,0.5,"p0=0.50"
401161470,2020,0.689,98,106,0.529,5,0.7,"p0=0.70"
401161471,2020,0.793,118,101,0.311,7,0.8,"p0=0.80"
401161468,2020,0.604,106,122,0.52,3,0.6,"p0=0.60"
401161469,2020,0.709,108,113,0.942,5,0.7,"p0=0.70"
401161467,2020,0.716,66,96,0.318,5,0.7,"p0=0.70"
401161466,2020,0.599,129,125,0.477,3,0.6,"p0=0.60"
401161464,2020,0.735,112,104,0.936,6,0.75,"p0=0.75"
401161465,2020,0.727,93,103,0.741,6,0.75,"p0=0.75"
401161463,2020,0.705,129,124,0.931,5,0.7,"p0=0.70"
401161462,2020,0.791,106,126,0.274,7,0.8,"p0=0.80"
401197814,2020,0.51,151,131,0.904,1,0.5,"p0=0.50"
401161460,2020,0.58,141,133,0.816,3,0.6,"p0=0.60"
401161461,2020,0.526,118,123,0.655,2,0.55,"p0=0.55"
401161459,2020,0.527,116,120,0.848,2,0.55,"p0=0.55"
401161457,2020,0.73,112,106,0.437,6,0.75,"p0=0.75"
401161458,2020,0.643,111,101,0.734,4,0.65,"p0=0.65"
401161456,2020,0.801,130,111,0.321,7,0.8,"p0=0.80"
401161454,2020,0.559,111,104,0.616,2,0.55,"p0=0.55"
401161455,2020,0.755,108,115,0.968,6,0.75,"p0=0.75"
401161451,2020,0.613,101,91,0.651,3,0.6,"p0=0.60"
401161452,2020,0.677,118,111,0.677,5,0.7,"p0=0.70"
401161453,2020,0.609,96,114,0.752,3,0.6,"p0=0.60"
401161449,2020,0.549,124,105,0.604,2,0.55,"p0=0.55"
401161450,2020,0.663,116,112,0.888,4,0.65,"p0=0.65"
401161448,2020,0.54,116,105,0.596,2,0.55,"p0=0.55"
401161446,2020,0.578,138,117,0.83,3,0.6,"p0=0.60"
401161447,2020,0.696,35,44,0.737,5,0.7,"p0=0.70"
401161444,2020,0.509,110,103,0.609,1,0.5,"p0=0.50"
401161445,2020,0.518,126,114,0.535,1,0.5,"p0=0.50"
401161442,2020,0.646,101,113,0.382,4,0.65,"p0=0.65"
401161443,2020,0.836,125,100,0.257,8,0.85,"p0=0.85"
401161441,2020,0.747,127,120,0.982,6,0.75,"p0=0.75"
401161440,2020,0.67,119,123,0.714,4,0.65,"p0=0.65"
401161439,2020,0.907,123,111,0.615,9,0.9,"p0=0.90"
401161438,2020,0.827,137,126,0.561,8,0.85,"p0=0.85"
401161435,2020,0.754,66,78,0.761,6,0.75,"p0=0.75"
401161436,2020,0.689,105,106,0.882,5,0.7,"p0=0.70"
401161437,2020,0.783,135,126,0.718,7,0.8,"p0=0.80"
401161434,2020,0.514,115,109,0.575,1,0.5,"p0=0.50"
401161433,2020,0.766,92,133,0.234,6,0.75,"p0=0.75"
401161432,2020,0.597,113,114,0.953,3,0.6,"p0=0.60"
401161429,2020,0.661,140,135,0.985,4,0.65,"p0=0.65"
401161430,2020,0.774,118,111,0.516,6,0.75,"p0=0.75"
401161431,2020,0.505,99,106,0.886,1,0.5,"p0=0.50"
401161428,2020,0.516,111,112,0.836,1,0.5,"p0=0.50"
401161427,2020,0.518,122,102,0.776,1,0.5,"p0=0.50"
401161426,2020,0.61,108,117,0.741,3,0.6,"p0=0.60"
401161425,2020,0.763,120,125,0.396,6,0.75,"p0=0.75"
401161424,2020,0.705,125,104,0.743,5,0.7,"p0=0.70"
401161422,2020,0.665,117,124,0.728,4,0.65,"p0=0.65"
401161423,2020,0.746,119,118,0.543,6,0.75,"p0=0.75"
401161420,2020,0.743,100,116,0.278,6,0.75,"p0=0.75"
401161421,2020,0.721,92,95,0.907,5,0.7,"p0=0.70"
401161419,2020,0.746,95,111,0.295,6,0.75,"p0=0.75"
401161418,2020,0.765,117,114,0.87,6,0.75,"p0=0.75"
401161417,2020,0.551,105,97,0.628,2,0.55,"p0=0.55"
401161416,2020,0.578,127,91,0.624,3,0.6,"p0=0.60"
401161414,2020,0.52,106,115,0.578,1,0.5,"p0=0.50"
401161415,2020,0.733,108,101,0.369,6,0.75,"p0=0.75"
401161413,2020,0.903,112,107,0.361,9,0.9,"p0=0.90"
401161411,2020,0.741,119,107,0.366,6,0.75,"p0=0.75"
401161412,2020,0.711,119,118,0.935,5,0.7,"p0=0.70"
401161410,2020,0.699,111,121,0.8,5,0.7,"p0=0.70"
401161409,2020,0.589,125,117,0.876,3,0.6,"p0=0.60"
401161407,2020,0.59,119,125,0.729,3,0.6,"p0=0.60"
401161408,2020,0.794,112,101,0.451,7,0.8,"p0=0.80"
401161406,2020,0.575,105,103,0.914,2,0.55,"p0=0.55"
401161405,2020,0.677,128,111,0.734,5,0.7,"p0=0.70"
401161404,2020,0.717,95,98,0.951,5,0.7,"p0=0.70"
401161403,2020,0.842,107,121,0.909,8,0.85,"p0=0.85"
401161401,2020,0.717,120,127,0.727,5,0.7,"p0=0.70"
401161402,2020,0.905,109,103,0.585,9,0.9,"p0=0.90"
401161398,2020,0.78,116,100,0.478,7,0.8,"p0=0.80"
401161399,2020,0.691,129,88,0.309,5,0.7,"p0=0.70"
401161400,2020,0.728,119,118,0.991,6,0.75,"p0=0.75"
401161397,2020,0.593,116,108,0.567,3,0.6,"p0=0.60"
401161396,2020,0.832,129,102,0.246,8,0.85,"p0=0.85"
401161395,2020,0.676,127,99,0.428,5,0.7,"p0=0.70"
401161394,2020,0.915,125,110,0.54,9,0.9,"p0=0.90"
401161393,2020,0.747,90,103,0.603,6,0.75,"p0=0.75"
401161392,2020,0.76,108,105,0.819,6,0.75,"p0=0.75"
401161391,2020,0.619,113,109,0.381,3,0.6,"p0=0.60"
401161390,2020,0.657,96,82,0.649,4,0.65,"p0=0.65"
401161387,2020,0.791,115,123,0.481,7,0.8,"p0=0.80"
401161388,2020,0.628,119,97,0.511,4,0.65,"p0=0.65"
401161389,2020,0.6,137,106,0.559,3,0.6,"p0=0.60"
401161383,2020,0.628,100,112,0.456,4,0.65,"p0=0.65"
401161384,2020,0.568,134,139,0.957,2,0.55,"p0=0.55"
401161385,2020,0.508,103,112,0.746,1,0.5,"p0=0.50"
401161386,2020,0.6,117,125,0.649,3,0.6,"p0=0.60"
401161382,2020,0.819,129,102,0.419,7,0.8,"p0=0.80"
401161380,2020,0.759,117,109,0.665,6,0.75,"p0=0.75"
401161381,2020,0.903,129,108,0.133,9,0.9,"p0=0.90"
401161379,2020,0.608,128,123,0.948,3,0.6,"p0=0.60"
401161377,2020,0.576,124,107,0.839,3,0.6,"p0=0.60"
401161378,2020,0.676,113,129,0.327,5,0.7,"p0=0.70"
401161376,2020,0.846,105,85,0.921,8,0.85,"p0=0.85"
401161374,2020,0.642,116,95,0.386,4,0.65,"p0=0.65"
401161375,2020,0.89,123,100,0.317,9,0.9,"p0=0.90"
401161372,2020,0.513,112,131,0.744,1,0.5,"p0=0.50"
401161373,2020,0.502,113,107,0.923,1,0.5,"p0=0.50"
401161370,2020,0.858,85,92,0.866,8,0.85,"p0=0.85"
401161371,2020,0.521,89,102,0.559,1,0.5,"p0=0.50"
401161369,2020,0.815,118,106,0.293,7,0.8,"p0=0.80"
401161368,2020,0.848,119,127,0.899,8,0.85,"p0=0.85"
401161366,2020,0.852,115,127,0.96,8,0.85,"p0=0.85"
401161367,2020,0.513,107,109,0.93,1,0.5,"p0=0.50"
401161365,2020,0.678,139,111,0.419,5,0.7,"p0=0.70"
401161363,2020,0.632,133,118,0.387,4,0.65,"p0=0.65"
401161364,2020,0.542,128,121,0.537,2,0.55,"p0=0.55"
401161362,2020,0.621,92,105,0.459,3,0.6,"p0=0.60"
401161360,2020,0.604,106,100,0.802,3,0.6,"p0=0.60"
401161361,2020,0.889,103,124,0.939,9,0.9,"p0=0.90"
401161359,2020,0.871,119,104,0.226,8,0.85,"p0=0.85"
401161358,2020,0.747,127,117,0.807,6,0.75,"p0=0.75"
401161356,2020,0.807,109,115,0.513,7,0.8,"p0=0.80"
401161357,2020,0.68,121,107,0.721,5,0.7,"p0=0.70"
401161354,2020,0.528,125,112,0.814,2,0.55,"p0=0.55"
401161355,2020,0.538,100,120,0.482,2,0.55,"p0=0.55"
401161353,2020,0.535,127,120,0.691,2,0.55,"p0=0.55"
401161351,2020,0.649,125,115,0.696,4,0.65,"p0=0.65"
401161352,2020,0.531,106,127,0.557,2,0.55,"p0=0.55"
401161350,2020,0.779,115,106,0.944,7,0.8,"p0=0.80"
401161348,2020,0.817,90,127,0.817,7,0.8,"p0=0.80"
401161343,2020,0.505,101,109,0.551,1,0.5,"p0=0.50"
401161346,2020,0.594,104,96,0.594,3,0.6,"p0=0.60"
401161347,2020,0.966,151,131,0.086,10,0.95,"p0=0.95"
401161342,2020,0.655,111,125,0.43,4,0.65,"p0=0.65"
401161345,2020,0.904,130,114,0.102,9,0.9,"p0=0.90"
401161341,2020,0.639,97,92,0.791,4,0.65,"p0=0.65"
401161344,2020,0.835,115,104,0.477,8,0.85,"p0=0.85"
401161340,2020,0.68,117,126,0.739,5,0.7,"p0=0.70"
401161337,2020,0.544,110,109,0.916,2,0.55,"p0=0.55"
401161338,2020,0.57,129,133,0.999,2,0.55,"p0=0.55"
401161339,2020,0.532,97,107,0.576,2,0.55,"p0=0.55"
401161336,2020,0.743,113,90,0.283,6,0.75,"p0=0.75"
401161335,2020,0.782,100,115,0.793,7,0.8,"p0=0.80"
401161334,2020,0.531,139,129,0.519,2,0.55,"p0=0.55"
401161329,2020,0.536,152,133,0.632,2,0.55,"p0=0.55"
401161330,2020,0.565,110,97,0.711,2,0.55,"p0=0.55"
401161331,2020,0.61,97,112,0.734,3,0.6,"p0=0.60"
401161332,2020,0.586,114,109,0.547,3,0.6,"p0=0.60"
