"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401161535,2020,0.676,114,113,0.84
401161532,2020,0.736,104,113,0.662
401161531,2020,0.721,116,113,0.486
401161529,2020,0.558,125,115,0.646
401161526,2020,0.632,111,113,0.768
401161527,2020,0.855,129,119,0.527
401161522,2020,0.516,126,118,0.757
401161523,2020,0.592,101,104,0.834
401161524,2020,0.868,133,86,0.248
401161525,2020,0.843,116,104,0.175
401161520,2020,0.598,141,118,0.85
401161521,2020,0.928,96,99,0.953
401161519,2020,0.672,136,125,0.665
401161518,2020,0.802,86,116,0.366
401161516,2020,0.657,106,100,0.764
401161517,2020,0.724,112,108,0.954
401161515,2020,0.871,115,106,0.192
401161514,2020,0.578,103,114,0.682
401161513,2020,0.623,92,102,0.706
401161511,2020,0.53,96,105,0.589
401161512,2020,0.811,140,112,0.227
401161509,2020,0.567,109,117,0.741
401161510,2020,0.788,126,129,0.993
401161506,2020,0.549,107,101,0.611
401161507,2020,0.767,108,94,0.767
401161508,2020,0.544,110,106,0.805
401161503,2020,0.818,118,109,0.566
401161504,2020,0.591,106,118,0.598
401161502,2020,0.817,107,92,0.289
401161501,2020,0.603,122,124,0.674
401161500,2020,0.508,97,108,0.853
401161499,2020,0.83,119,80,0.191
401161498,2020,0.81,124,97,0.191
401161497,2020,0.793,111,131,0.881
401161496,2020,0.86,139,123,0.151
401161495,2020,0.886,123,112,0.192
401161494,2020,0.595,113,115,0.974
401161491,2020,0.765,125,119,0.997
401161492,2020,0.865,129,112,0.439
401161493,2020,0.883,134,137,0.808
401161489,2020,0.573,101,115,0.833
401161487,2020,0.619,126,117,0.592
401161488,2020,0.661,131,103,0.659
401161485,2020,0.708,127,81,0.292
401161486,2020,0.824,128,116,0.419
401161484,2020,0.651,114,112,0.774
401161483,2020,0.593,110,120,0.764
401161482,2020,0.811,119,98,0.254
401161480,2020,0.902,124,105,0.119
401161481,2020,0.583,104,112,0.929
401161479,2020,0.758,111,107,0.971
401161478,2020,0.625,86,115,0.466
401161477,2020,0.85,103,112,0.859
401161475,2020,0.898,105,90,0.232
401161476,2020,0.604,115,128,0.617
401161474,2020,0.753,104,113,0.804
401161472,2020,0.679,117,127,0.441
401161473,2020,0.524,113,101,0.596
401161470,2020,0.689,98,106,0.529
401161471,2020,0.793,118,101,0.311
401161468,2020,0.604,106,122,0.52
401161469,2020,0.709,108,113,0.942
401161467,2020,0.716,66,96,0.318
401161466,2020,0.599,129,125,0.477
401161464,2020,0.735,112,104,0.936
401161465,2020,0.727,93,103,0.741
401161463,2020,0.705,129,124,0.931
401161462,2020,0.791,106,126,0.274
401197814,2020,0.51,151,131,0.904
401161460,2020,0.58,141,133,0.816
401161461,2020,0.526,118,123,0.655
401161459,2020,0.527,116,120,0.848
401161457,2020,0.73,112,106,0.437
401161458,2020,0.643,111,101,0.734
401161456,2020,0.801,130,111,0.321
401161454,2020,0.559,111,104,0.616
401161455,2020,0.755,108,115,0.968
401161451,2020,0.613,101,91,0.651
401161452,2020,0.677,118,111,0.677
401161453,2020,0.609,96,114,0.752
401161449,2020,0.549,124,105,0.604
401161450,2020,0.663,116,112,0.888
401161448,2020,0.54,116,105,0.596
401161446,2020,0.578,138,117,0.83
401161447,2020,0.696,35,44,0.737
401161444,2020,0.509,110,103,0.609
401161445,2020,0.518,126,114,0.535
401161442,2020,0.646,101,113,0.382
401161443,2020,0.836,125,100,0.257
401161441,2020,0.747,127,120,0.982
401161440,2020,0.67,119,123,0.714
401161439,2020,0.907,123,111,0.615
401161438,2020,0.827,137,126,0.561
401161435,2020,0.754,66,78,0.761
401161436,2020,0.689,105,106,0.882
401161437,2020,0.783,135,126,0.718
401161434,2020,0.514,115,109,0.575
401161433,2020,0.766,92,133,0.234
401161432,2020,0.597,113,114,0.953
401161429,2020,0.661,140,135,0.985
401161430,2020,0.774,118,111,0.516
401161431,2020,0.505,99,106,0.886
401161428,2020,0.516,111,112,0.836
401161427,2020,0.518,122,102,0.776
401161426,2020,0.61,108,117,0.741
401161425,2020,0.763,120,125,0.396
401161424,2020,0.705,125,104,0.743
401161422,2020,0.665,117,124,0.728
401161423,2020,0.746,119,118,0.543
401161420,2020,0.743,100,116,0.278
401161421,2020,0.721,92,95,0.907
401161419,2020,0.746,95,111,0.295
401161418,2020,0.765,117,114,0.87
401161417,2020,0.551,105,97,0.628
401161416,2020,0.578,127,91,0.624
401161414,2020,0.52,106,115,0.578
401161415,2020,0.733,108,101,0.369
401161413,2020,0.903,112,107,0.361
401161411,2020,0.741,119,107,0.366
401161412,2020,0.711,119,118,0.935
401161410,2020,0.699,111,121,0.8
401161409,2020,0.589,125,117,0.876
401161407,2020,0.59,119,125,0.729
401161408,2020,0.794,112,101,0.451
401161406,2020,0.575,105,103,0.914
401161405,2020,0.677,128,111,0.734
401161404,2020,0.717,95,98,0.951
401161403,2020,0.842,107,121,0.909
401161401,2020,0.717,120,127,0.727
401161402,2020,0.905,109,103,0.585
401161398,2020,0.78,116,100,0.478
401161399,2020,0.691,129,88,0.309
401161400,2020,0.728,119,118,0.991
401161397,2020,0.593,116,108,0.567
401161396,2020,0.832,129,102,0.246
401161395,2020,0.676,127,99,0.428
401161394,2020,0.915,125,110,0.54
401161393,2020,0.747,90,103,0.603
401161392,2020,0.76,108,105,0.819
401161391,2020,0.619,113,109,0.381
401161390,2020,0.657,96,82,0.649
401161387,2020,0.791,115,123,0.481
401161388,2020,0.628,119,97,0.511
401161389,2020,0.6,137,106,0.559
401161383,2020,0.628,100,112,0.456
401161384,2020,0.568,134,139,0.957
401161385,2020,0.508,103,112,0.746
401161386,2020,0.6,117,125,0.649
401161382,2020,0.819,129,102,0.419
401161380,2020,0.759,117,109,0.665
401161381,2020,0.903,129,108,0.133
401161379,2020,0.608,128,123,0.948
401161377,2020,0.576,124,107,0.839
401161378,2020,0.676,113,129,0.327
401161376,2020,0.846,105,85,0.921
401161374,2020,0.642,116,95,0.386
401161375,2020,0.89,123,100,0.317
401161372,2020,0.513,112,131,0.744
401161373,2020,0.502,113,107,0.923
401161370,2020,0.858,85,92,0.866
401161371,2020,0.521,89,102,0.559
401161369,2020,0.815,118,106,0.293
401161368,2020,0.848,119,127,0.899
401161366,2020,0.852,115,127,0.96
401161367,2020,0.513,107,109,0.93
401161365,2020,0.678,139,111,0.419
401161363,2020,0.632,133,118,0.387
401161364,2020,0.542,128,121,0.537
401161362,2020,0.621,92,105,0.459
401161360,2020,0.604,106,100,0.802
401161361,2020,0.889,103,124,0.939
401161359,2020,0.871,119,104,0.226
401161358,2020,0.747,127,117,0.807
401161356,2020,0.807,109,115,0.513
401161357,2020,0.68,121,107,0.721
401161354,2020,0.528,125,112,0.814
401161355,2020,0.538,100,120,0.482
401161353,2020,0.535,127,120,0.691
401161351,2020,0.649,125,115,0.696
401161352,2020,0.531,106,127,0.557
401161350,2020,0.779,115,106,0.944
401161348,2020,0.817,90,127,0.817
401161343,2020,0.505,101,109,0.551
401161346,2020,0.594,104,96,0.594
401161347,2020,0.966,151,131,0.086
401161342,2020,0.655,111,125,0.43
401161345,2020,0.904,130,114,0.102
401161341,2020,0.639,97,92,0.791
401161344,2020,0.835,115,104,0.477
401161340,2020,0.68,117,126,0.739
401161337,2020,0.544,110,109,0.916
401161338,2020,0.57,129,133,0.999
401161339,2020,0.532,97,107,0.576
401161336,2020,0.743,113,90,0.283
401161335,2020,0.782,100,115,0.793
401161334,2020,0.531,139,129,0.519
401161329,2020,0.536,152,133,0.632
401161330,2020,0.565,110,97,0.711
401161331,2020,0.61,97,112,0.734
401161332,2020,0.586,114,109,0.547
401161333,2020,0.636,123,108,0.753
401161328,2020,0.567,106,110,0.858
401161327,2020,0.574,117,110,0.723
401161326,2020,0.503,108,91,0.66
401161324,2020,0.558,106,118,0.801
401161325,2020,0.535,104,113,0.635
401161323,2020,0.594,111,121,0.883
401161322,2020,0.614,112,107,0.875
401161321,2020,0.647,118,129,0.58
401161320,2020,0.7,99,103,0.85
401161315,2020,0.514,117,122,0.854
401161316,2020,0.601,81,98,0.64
401161317,2020,0.627,124,131,0.66
401161318,2020,0.539,106,113,0.573
401161319,2020,0.838,140,111,0.299
401161314,2020,0.788,112,118,0.612
401161312,2020,0.653,112,125,0.753
401161313,2020,0.581,98,107,0.884
401161311,2020,0.895,103,116,0.682
401161310,2020,0.588,125,133,0.435
401161309,2020,0.641,113,128,0.47
401161308,2020,0.578,112,124,0.816
401161307,2020,0.708,96,129,0.342
401161305,2020,0.549,117,121,0.643
401161306,2020,0.518,87,112,0.485
401161303,2020,0.622,117,110,0.654
401161304,2020,0.619,121,105,0.581
401161298,2020,0.803,102,95,0.984
401161299,2020,0.827,119,95,0.447
401161300,2020,0.834,134,129,0.843
401161301,2020,0.838,92,100,0.413
401161296,2020,0.607,109,96,0.581
401161297,2020,0.569,114,120,0.611
401161302,2020,0.624,107,95,0.828
401161295,2020,0.619,107,110,0.728
401161294,2020,0.747,129,124,0.917
401161292,2020,0.565,118,119,0.689
401161293,2020,0.7,118,88,0.319
401161291,2020,0.55,100,107,0.749
401161290,2020,0.515,139,107,0.711
401161284,2020,0.59,83,106,0.731
401161285,2020,0.594,86,106,0.723
401161286,2020,0.747,116,113,0.944
401161287,2020,0.696,94,84,1
401161288,2020,0.604,116,126,0.696
401161289,2020,0.924,103,91,0.269
401161283,2020,0.577,111,117,0.869
401161282,2020,0.78,117,122,0.768
401161281,2020,0.506,106,100,0.739
401161280,2020,0.664,107,115,0.922
401161279,2020,0.509,105,102,0.765
401161277,2020,0.649,119,106,0.399
401161278,2020,0.782,123,101,0.23
401161275,2020,0.517,115,124,0.833
401161276,2020,0.574,109,95,0.876
401161273,2020,0.765,118,116,0.988
