"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401469219,2023,0.574,124,120,0.917
401469217,2023,0.559,118,117,0.942
401469214,2023,0.614,118,132,0.694
401469215,2023,0.567,113,99,0.47
401469216,2023,0.525,133,119,0.549
401469212,2023,0.651,121,141,0.564
401469213,2023,0.836,122,107,0.525
401469211,2023,0.787,108,113,0.887
401469210,2023,0.588,116,110,0.902
401469209,2023,0.611,78,79,0.919
401469208,2023,0.588,112,126,0.489
401469205,2023,0.772,139,131,0.902
401469206,2023,0.621,114,112,0.986
401469207,2023,0.738,120,126,0.997
401469203,2023,0.811,127,119,0.48
401469204,2023,0.732,117,94,0.276
401469202,2023,0.865,82,121,0.269
401469201,2023,0.69,116,113,0.573
401469200,2023,0.756,123,136,0.943
401469198,2023,0.6,96,101,0.778
401469199,2023,0.722,126,109,0.522
401469197,2023,0.934,100,119,0.651
401469196,2023,0.746,134,126,0.533
401469195,2023,0.618,119,121,0.934
401469192,2023,0.614,114,117,0.907
401469193,2023,0.53,114,110,0.493
401469194,2023,0.673,102,104,0.453
401469190,2023,0.593,107,113,0.88
401469191,2023,0.645,138,119,0.534
401469188,2023,0.505,104,116,0.685
401469189,2023,0.613,107,123,0.826
401469185,2023,0.668,108,123,0.668
401469186,2023,0.504,121,107,0.919
401469187,2023,0.691,132,114,0.805
401469184,2023,0.559,125,110,0.457
401469182,2023,0.678,104,120,0.493
401469183,2023,0.936,117,97,0.071
401469180,2023,0.539,123,112,0.461
401469181,2023,0.57,124,133,0.873
401469179,2023,0.889,106,105,0.932
401469176,2023,0.671,115,136,0.707
401469177,2023,0.745,119,115,0.695
401469178,2023,0.688,88,104,0.504
401469175,2023,0.659,117,97,0.675
401469174,2023,0.577,108,112,0.637
401469172,2023,0.609,127,110,0.481
401469173,2023,0.643,90,102,0.496
401469171,2023,0.791,112,93,0.245
401469170,2023,0.824,108,114,0.943
401469169,2023,0.685,120,122,0.86
401469168,2023,0.577,119,128,0.782
401469166,2023,0.546,96,110,0.622
401469167,2023,0.523,125,116,0.97
401469164,2023,0.818,111,119,0.868
401469165,2023,0.699,112,108,0.914
401469163,2023,0.615,125,134,0.544
401469160,2023,0.592,111,119,0.42
401469161,2023,0.642,111,120,0.551
401469162,2023,0.57,126,114,0.673
401469159,2023,0.694,106,95,0.608
401469158,2023,0.68,122,112,0.935
401469155,2023,0.594,119,115,0.952
401469156,2023,0.588,88,97,0.87
401469157,2023,0.853,128,120,0.963
